,Bearing,BlockRef,CallDistanceAlongRoute,DataFrameRef,DatedVehicleJourneyRef,DestinationName,DestinationRef,DirectionRef,DistanceFromCall,ExpectedArrivalTime,ExpectedDepartureTime,JourneyPatternRef,Latitude,LineRef,Longitude,Monitored,OperatorRef,OriginAimedDepartureTime,OriginRef,PresentableDistance,ProgressRate,ProgressStatus,PublishedLineName,RecordedAtTime,StopPointName,StopPointRef,StopsFromCall,VehicleRef,VisitNumber
0,53.738728,MTA NYCT_OF_B8-Saturday_A_OF_46860_M1-110,10541.45,2018-04-07,MTA NYCT_OF_B8-Saturday-087900_M1_110,HARLEM 147 ST via MADISON,MTA_803003,0,4.02,2018-04-07T15:46:21.445-04:00,2018-04-07T15:46:21.445-04:00,MTA_M010182,40.803492,MTA NYCT_M1,-73.942348,True,MTA NYCT,,MTA_903130,at stop,normalProgress,,M1,2018-04-07T15:46:13.000-04:00,MADISON AV/E 121 ST,MTA_403980,0,MTA NYCT_6771,1
1,233.55556,MTA NYCT_OF_B8-Saturday_A_OF_24600_M1-111,7282.37,2018-04-07,MTA NYCT_OF_B8-Saturday-090300_M1_119,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,7.7,2018-04-07T15:46:21.445-04:00,2018-04-07T15:46:21.445-04:00,MTA_M010187,40.767387,MTA NYCT_M1,-73.970733,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-07T15:45:47.000-04:00,5 AV/E 63 ST,MTA_400127,0,MTA NYCT_6778,1
2,49.81856,MTA NYCT_OF_B8-Saturday_A_OF_39480_M1-121,1151.34,2018-04-07,MTA NYCT_OF_B8-Saturday-092900_M1_121,HARLEM 147 ST via MADISON,MTA_803003,0,8.78,2018-04-07T15:46:21.445-04:00,2018-04-07T15:46:21.445-04:00,MTA_M010182,40.729729,MTA NYCT_M1,-73.991574,True,MTA NYCT,,MTA_903130,at stop,normalProgress,,M1,2018-04-07T15:46:00.000-04:00,LAFAYETTE ST/ASTOR PL,MTA_400086,0,MTA NYCT_6761,1
3,233.93703,MTA NYCT_OF_B8-Saturday_A_OF_52260_M1-114,9554.96,2018-04-07,MTA NYCT_OF_B8-Saturday-087400_M1_114,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,10.36,2018-04-07T15:46:21.445-04:00,2018-04-07T15:46:21.445-04:00,MTA_M010187,40.74952,MTA NYCT_M1,-73.98377,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-07T15:46:09.000-04:00,5 AV/W 36 ST,MTA_400323,0,MTA NYCT_3888,1
4,234.21103,MTA NYCT_OF_B8-Saturday_A_OF_35400_M1-102,133.41,2018-04-07,MTA NYCT_OF_B8-Saturday-094300_M1_140,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,11.03,,,MTA_M010187,40.820217,MTA NYCT_M1,-73.936493,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-07T15:46:10.000-04:00,MALCOLM X BL/W 145 ST,MTA_400088,0,MTA NYCT_3903,1
5,234.14165,MTA NYCT_OF_B8-Saturday_A_OF_31740_M1-106,9805.01,2018-04-07,MTA NYCT_OF_B8-Saturday-088200_M1_134,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,17.13,2018-04-07T15:46:21.445-04:00,2018-04-07T15:46:21.445-04:00,MTA_M010187,40.747606,MTA NYCT_M1,-73.985168,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-07T15:46:10.000-04:00,5 AV/W 33 ST,MTA_400324,0,MTA NYCT_3881,1
6,54.211025,MTA NYCT_OF_B8-Saturday_A_OF_28440_M1-115,4733.54,2018-04-07,MTA NYCT_OF_B8-Saturday-089000_M1_132,HARLEM 147 ST via MADISON,MTA_803003,0,18.25,2018-04-07T15:46:22.623-04:00,2018-04-07T15:46:22.623-04:00,MTA_M010182,40.757646,MTA NYCT_M1,-73.975744,True,MTA NYCT,,MTA_903130,at stop,normalProgress,,M1,2018-04-07T15:46:17.000-04:00,MADISON AV/E 49 ST,MTA_400360,0,MTA NYCT_3901,1
7,54.05167,MTA NYCT_OF_B8-Saturday_A_OF_14220_M1-102,3177.69,2018-04-07,MTA NYCT_OF_B8-Saturday-092100_M1_133,HARLEM 147 ST via MADISON,MTA_803003,0,33.3,2018-04-07T15:46:27.148-04:00,2018-04-07T15:46:27.148-04:00,MTA_M010182,40.745281,MTA NYCT_M1,-73.984764,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-07T15:46:12.000-04:00,MADISON AV/E 30 ST,MTA_400352,0,MTA NYCT_6784,1
8,234.17708,MTA NYCT_OF_B8-Saturday_A_OF_42480_M1-128,6718.93,2018-04-07,MTA NYCT_OF_B8-Saturday-089300_M1_139,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,68.14,2018-04-07T15:46:21.445-04:00,2018-04-07T15:46:21.445-04:00,MTA_M010187,40.772298,MTA NYCT_M1,-73.967154,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T15:46:01.000-04:00,5 AV/E 72 ST,MTA_400124,0,MTA NYCT_6764,1
9,232.8509,MTA NYCT_OF_B8-Saturday_A_OF_16020_M1-104,10607.63,2018-04-07,MTA NYCT_OF_B8-Saturday-086300_M1_117,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,137.92,2018-04-07T15:46:45.555-04:00,2018-04-07T15:46:45.555-04:00,MTA_M010187,40.742228,MTA NYCT_M1,-73.98905,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T15:45:55.000-04:00,5 AV/W 23 ST,MTA_400329,0,MTA NYCT_6783,1
10,233.81387,MTA NYCT_OF_B8-Saturday_A_OF_26520_M1-104,3875.46,2018-04-07,MTA NYCT_OF_B8-Saturday-092300_M1_138,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,139.96,2018-04-07T15:46:24.803-04:00,2018-04-07T15:46:24.803-04:00,MTA_M010187,40.795246,MTA NYCT_M1,-73.950408,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T15:45:54.000-04:00,5 AV/E 106 ST,MTA_400109,0,MTA NYCT_6751,1
11,53.42901,MTA NYCT_OF_B8-Saturday_A_OF_48600_M1-111,2280.31,2018-04-07,MTA NYCT_OF_B8-Saturday-091000_M1_111,HARLEM 147 ST via MADISON,MTA_803003,0,141.27,2018-04-07T15:46:33.333-04:00,2018-04-07T15:46:33.333-04:00,MTA_M010182,40.737928,MTA NYCT_M1,-73.988016,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-07T15:45:48.000-04:00,PARK AV S/E 21 ST,MTA_400007,0,MTA NYCT_3838,1
12,233.909,MTA NYCT_OF_B8-Saturday_A_OF_17820_M1-106,6394.46,2018-04-07,MTA NYCT_OF_B8-Saturday-091300_M1_126,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,143.99,2018-04-07T15:46:58.556-04:00,2018-04-07T15:46:58.556-04:00,MTA_M010187,40.775448,MTA NYCT_M1,-73.964852,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T15:46:00.000-04:00,5 AV/EAST 75 ST,MTA_400123,0,MTA NYCT_3900,1
13,54.03297,MTA NYCT_OF_B8-Saturday_A_OF_19620_M1-108,10292.38,2018-04-07,MTA NYCT_OF_B8-Saturday-086900_M1_131,HARLEM 147 ST via MADISON,MTA_803003,0,151.33,2018-04-07T15:46:37.758-04:00,2018-04-07T15:46:37.758-04:00,MTA_M010182,40.800354,MTA NYCT_M1,-73.944578,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-07T15:45:49.000-04:00,MADISON AV/E 118 ST,MTA_400051,0,MTA NYCT_3899,1
0,234.14165,MTA NYCT_OF_B8-Saturday_A_OF_31740_M1-106,9805.01,2018-04-07,MTA NYCT_OF_B8-Saturday-088200_M1_134,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,0.0,,,MTA_M010187,40.747471,MTA NYCT_M1,-73.985266,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-07T15:46:41.000-04:00,5 AV/W 33 ST,MTA_400324,0,MTA NYCT_3881,1
1,234.21103,MTA NYCT_OF_B8-Saturday_A_OF_35400_M1-102,133.41,2018-04-07,MTA NYCT_OF_B8-Saturday-094300_M1_140,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,0.0,,,MTA_M010187,40.82013,MTA NYCT_M1,-73.936556,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-07T15:46:42.000-04:00,MALCOLM X BL/W 145 ST,MTA_400088,0,MTA NYCT_3903,1
2,232.89577,MTA NYCT_OF_B8-Saturday_A_OF_16020_M1-104,10607.63,2018-04-07,MTA NYCT_OF_B8-Saturday-086300_M1_117,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,17.24,2018-04-07T15:46:51.812-04:00,2018-04-07T15:46:51.812-04:00,MTA_M010187,40.741287,MTA NYCT_M1,-73.98976,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-07T15:46:27.000-04:00,5 AV/W 23 ST,MTA_400329,0,MTA NYCT_6783,1
3,54.05167,MTA NYCT_OF_B8-Saturday_A_OF_14220_M1-102,3177.69,2018-04-07,MTA NYCT_OF_B8-Saturday-092100_M1_133,HARLEM 147 ST via MADISON,MTA_803003,0,18.16,2018-04-07T15:46:51.262-04:00,2018-04-07T15:46:51.262-04:00,MTA_M010182,40.7454,MTA NYCT_M1,-73.984677,True,MTA NYCT,,MTA_903130,at stop,normalProgress,,M1,2018-04-07T15:46:43.000-04:00,MADISON AV/E 30 ST,MTA_400352,0,MTA NYCT_6784,1
4,54.211025,MTA NYCT_OF_B8-Saturday_A_OF_28440_M1-115,4733.54,2018-04-07,MTA NYCT_OF_B8-Saturday-089000_M1_132,HARLEM 147 ST via MADISON,MTA_803003,0,18.25,2018-04-07T15:46:51.811-04:00,2018-04-07T15:46:51.811-04:00,MTA_M010182,40.757646,MTA NYCT_M1,-73.975744,True,MTA NYCT,,MTA_903130,at stop,normalProgress,,M1,2018-04-07T15:46:17.000-04:00,MADISON AV/E 49 ST,MTA_400360,0,MTA NYCT_3901,1
5,53.083595,MTA NYCT_OF_B8-Saturday_A_OF_39480_M1-121,1358.32,2018-04-07,MTA NYCT_OF_B8-Saturday-092900_M1_121,HARLEM 147 ST via MADISON,MTA_803003,0,60.88,2018-04-07T15:46:51.058-04:00,2018-04-07T15:46:51.058-04:00,MTA_M010182,40.730815,MTA NYCT_M1,-73.990496,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-07T15:46:32.000-04:00,4 AV/E 10 ST,MTA_400001,0,MTA NYCT_6761,1
6,53.906746,MTA NYCT_OF_B8-Saturday_A_OF_46860_M1-110,10704.02,2018-04-07,MTA NYCT_OF_B8-Saturday-087900_M1_110,HARLEM 147 ST via MADISON,MTA_803003,0,73.16,2018-04-07T15:47:00.299-04:00,2018-04-07T15:47:00.299-04:00,MTA_M010182,40.804228,MTA NYCT_M1,-73.941811,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-07T15:46:45.000-04:00,MADISON AV/E 123 ST,MTA_400053,0,MTA NYCT_6771,1
7,233.909,MTA NYCT_OF_B8-Saturday_A_OF_17820_M1-106,6394.46,2018-04-07,MTA NYCT_OF_B8-Saturday-091300_M1_126,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,92.37,2018-04-07T15:47:10.564-04:00,2018-04-07T15:47:10.564-04:00,MTA_M010187,40.775042,MTA NYCT_M1,-73.965148,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T15:46:33.000-04:00,5 AV/EAST 75 ST,MTA_400123,0,MTA NYCT_3900,1
8,234.06139,MTA NYCT_OF_B8-Saturday_A_OF_26520_M1-104,4015.78,2018-04-07,MTA NYCT_OF_B8-Saturday-092300_M1_138,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,118.31,2018-04-07T15:47:05.614-04:00,2018-04-07T15:47:05.614-04:00,MTA_M010187,40.793971,MTA NYCT_M1,-73.951338,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T15:46:25.000-04:00,5 AV/EAST 104 ST,MTA_400110,0,MTA NYCT_6751,1
9,53.42901,MTA NYCT_OF_B8-Saturday_A_OF_48600_M1-111,2280.31,2018-04-07,MTA NYCT_OF_B8-Saturday-091000_M1_111,HARLEM 147 ST via MADISON,MTA_803003,0,121.88,2018-04-07T15:47:00.111-04:00,2018-04-07T15:47:00.111-04:00,MTA_M010182,40.73808,MTA NYCT_M1,-73.987903,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-07T15:46:21.000-04:00,PARK AV S/E 21 ST,MTA_400007,0,MTA NYCT_3838,1
10,233.6001,MTA NYCT_OF_B8-Saturday_A_OF_42480_M1-128,6914.02,2018-04-07,MTA NYCT_OF_B8-Saturday-089300_M1_139,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,122.69,2018-04-07T15:47:23.676-04:00,2018-04-07T15:47:23.676-04:00,MTA_M010187,40.771192,MTA NYCT_M1,-73.967961,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T15:46:32.000-04:00,5 AV/E 69 ST,MTA_400125,0,MTA NYCT_6764,1
11,57.04563,MTA NYCT_OF_B8-Saturday_A_OF_19620_M1-108,10541.45,2018-04-07,MTA NYCT_OF_B8-Saturday-086900_M1_131,HARLEM 147 ST via MADISON,MTA_803003,0,152.66,2018-04-07T15:46:52.206-04:00,2018-04-07T15:46:52.206-04:00,MTA_M010182,40.802305,MTA NYCT_M1,-73.943157,True,MTA NYCT,,MTA_903130,< 1 stop away,normalProgress,,M1,2018-04-07T15:46:22.000-04:00,MADISON AV/E 121 ST,MTA_403980,0,MTA NYCT_3899,1
12,233.88524,MTA NYCT_OF_B8-Saturday_A_OF_52260_M1-114,9805.01,2018-04-07,MTA NYCT_OF_B8-Saturday-087400_M1_114,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,174.69,2018-04-07T15:47:30.892-04:00,2018-04-07T15:47:30.892-04:00,MTA_M010187,40.748846,MTA NYCT_M1,-73.984263,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T15:46:40.000-04:00,5 AV/W 33 ST,MTA_400324,0,MTA NYCT_3888,1
13,234.13126,MTA NYCT_OF_B8-Saturday_A_OF_24600_M1-111,7653.54,2018-04-07,MTA NYCT_OF_B8-Saturday-090300_M1_119,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,188.83,2018-04-07T15:48:26.074-04:00,2018-04-07T15:48:26.074-04:00,MTA_M010187,40.765891,MTA NYCT_M1,-73.971826,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T15:46:19.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_6778,1
0,53.285797,MTA NYCT_OF_B8-Saturday_A_OF_46860_M1-110,10704.02,2018-04-07,MTA NYCT_OF_B8-Saturday-087900_M1_110,HARLEM 147 ST via MADISON,MTA_803003,0,0.0,2018-04-07T15:47:22.118-04:00,2018-04-07T15:47:22.118-04:00,MTA_M010182,40.804802,MTA NYCT_M1,-73.941386,True,MTA NYCT,,MTA_903130,at stop,normalProgress,,M1,2018-04-07T15:47:16.000-04:00,MADISON AV/E 123 ST,MTA_400053,0,MTA NYCT_6771,1
1,234.06093,MTA NYCT_OF_B8-Saturday_A_OF_31740_M1-106,9963.37,2018-04-07,MTA NYCT_OF_B8-Saturday-088200_M1_134,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,3.44,2018-04-07T15:47:22.118-04:00,2018-04-07T15:47:22.118-04:00,MTA_M010187,40.746251,MTA NYCT_M1,-73.986155,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-07T15:47:13.000-04:00,5 AV/W 31 ST,MTA_400325,0,MTA NYCT_3881,1
2,54.211025,MTA NYCT_OF_B8-Saturday_A_OF_28440_M1-115,4733.54,2018-04-07,MTA NYCT_OF_B8-Saturday-089000_M1_132,HARLEM 147 ST via MADISON,MTA_803003,0,9.12,2018-04-07T15:47:22.118-04:00,2018-04-07T15:47:22.118-04:00,MTA_M010182,40.757718,MTA NYCT_M1,-73.975692,True,MTA NYCT,,MTA_903130,at stop,normalProgress,,M1,2018-04-07T15:46:49.000-04:00,MADISON AV/E 49 ST,MTA_400360,0,MTA NYCT_3901,1
3,53.873283,MTA NYCT_OF_B8-Saturday_A_OF_48600_M1-111,2280.31,2018-04-07,MTA NYCT_OF_B8-Saturday-091000_M1_111,HARLEM 147 ST via MADISON,MTA_803003,0,13.85,2018-04-07T15:47:22.118-04:00,2018-04-07T15:47:22.118-04:00,MTA_M010182,40.73893,MTA NYCT_M1,-73.987281,True,MTA NYCT,,MTA_903130,at stop,normalProgress,,M1,2018-04-07T15:46:52.000-04:00,PARK AV S/E 21 ST,MTA_400007,0,MTA NYCT_3838,1
4,54.05167,MTA NYCT_OF_B8-Saturday_A_OF_14220_M1-102,3177.69,2018-04-07,MTA NYCT_OF_B8-Saturday-092100_M1_133,HARLEM 147 ST via MADISON,MTA_803003,0,18.16,2018-04-07T15:47:23.262-04:00,2018-04-07T15:47:23.262-04:00,MTA_M010182,40.7454,MTA NYCT_M1,-73.984677,True,MTA NYCT,,MTA_903130,at stop,normalProgress,,M1,2018-04-07T15:47:15.000-04:00,MADISON AV/E 30 ST,MTA_400352,0,MTA NYCT_6784,1
5,234.14165,MTA NYCT_OF_B8-Saturday_A_OF_52260_M1-114,9805.01,2018-04-07,MTA NYCT_OF_B8-Saturday-087400_M1_114,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,34.25,2018-04-07T15:47:21.978-04:00,2018-04-07T15:47:21.978-04:00,MTA_M010187,40.747741,MTA NYCT_M1,-73.98507,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T15:47:12.000-04:00,5 AV/W 33 ST,MTA_400324,0,MTA NYCT_3888,1
6,233.909,MTA NYCT_OF_B8-Saturday_A_OF_17820_M1-106,6394.46,2018-04-07,MTA NYCT_OF_B8-Saturday-091300_M1_126,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,92.37,2018-04-07T15:47:39.886-04:00,2018-04-07T15:47:39.886-04:00,MTA_M010187,40.775042,MTA NYCT_M1,-73.965148,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T15:47:04.000-04:00,5 AV/EAST 75 ST,MTA_400123,0,MTA NYCT_3900,1
7,233.9186,MTA NYCT_OF_B8-Saturday_A_OF_26520_M1-104,4206.17,2018-04-07,MTA NYCT_OF_B8-Saturday-092300_M1_138,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,107.26,2018-04-07T15:47:30.994-04:00,2018-04-07T15:47:30.994-04:00,MTA_M010187,40.792384,MTA NYCT_M1,-73.952492,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T15:46:58.000-04:00,5 AV/EAST 102 ST,MTA_400111,0,MTA NYCT_6751,1
8,233.6001,MTA NYCT_OF_B8-Saturday_A_OF_42480_M1-128,6914.02,2018-04-07,MTA NYCT_OF_B8-Saturday-089300_M1_139,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,118.66,2018-04-07T15:47:52.982-04:00,2018-04-07T15:47:52.982-04:00,MTA_M010187,40.771161,MTA NYCT_M1,-73.967984,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T15:47:03.000-04:00,5 AV/E 69 ST,MTA_400125,0,MTA NYCT_6764,1
9,57.04563,MTA NYCT_OF_B8-Saturday_A_OF_19620_M1-108,10541.45,2018-04-07,MTA NYCT_OF_B8-Saturday-086900_M1_131,HARLEM 147 ST via MADISON,MTA_803003,0,124.54,2018-04-07T15:47:22.118-04:00,2018-04-07T15:47:22.118-04:00,MTA_M010182,40.802532,MTA NYCT_M1,-73.94301,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-07T15:46:54.000-04:00,MADISON AV/E 121 ST,MTA_403980,0,MTA NYCT_3899,1
10,75.6595,MTA NYCT_OF_B8-Saturday_A_OF_39480_M1-121,1501.78,2018-04-07,MTA NYCT_OF_B8-Saturday-092900_M1_121,HARLEM 147 ST via MADISON,MTA_803003,0,127.51,2018-04-07T15:47:46.334-04:00,2018-04-07T15:47:46.334-04:00,MTA_M010182,40.731495,MTA NYCT_M1,-73.990339,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-07T15:47:04.000-04:00,4 AV/E 12 ST,MTA_400002,0,MTA NYCT_6761,1
11,234.13126,MTA NYCT_OF_B8-Saturday_A_OF_24600_M1-111,7653.54,2018-04-07,MTA NYCT_OF_B8-Saturday-090300_M1_119,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,165.55,2018-04-07T15:48:43.407-04:00,2018-04-07T15:48:43.407-04:00,MTA_M010187,40.765708,MTA NYCT_M1,-73.971959,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T15:46:52.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_6778,1
12,232.92989,MTA NYCT_OF_B8-Saturday_A_OF_16020_M1-104,10834.52,2018-04-07,MTA NYCT_OF_B8-Saturday-086300_M1_117,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,223.46,2018-04-07T15:48:10.362-04:00,2018-04-07T15:48:10.362-04:00,MTA_M010187,40.741126,MTA NYCT_M1,-73.989882,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T15:46:58.000-04:00,5 AV/W 20 ST,MTA_400330,0,MTA NYCT_6783,1
13,234.26453,MTA NYCT_OF_B8-Saturday_A_OF_35400_M1-102,375.62,2018-04-07,MTA NYCT_OF_B8-Saturday-094300_M1_140,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,230.1,2018-04-07T15:47:39.106-04:00,2018-04-07T15:47:39.106-04:00,MTA_M010187,40.820035,MTA NYCT_M1,-73.936625,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T15:47:14.000-04:00,MALCOLM X BL/W 142 ST,MTA_400089,0,MTA NYCT_3903,1
0,76.33103,MTA NYCT_OF_B8-Saturday_A_OF_39480_M1-121,1501.78,2018-04-07,MTA NYCT_OF_B8-Saturday-092900_M1_121,HARLEM 147 ST via MADISON,MTA_803003,0,2.66,2018-04-07T15:47:52.302-04:00,2018-04-07T15:47:52.302-04:00,MTA_M010182,40.732598,MTA NYCT_M1,-73.990065,True,MTA NYCT,,MTA_903130,at stop,normalProgress,,M1,2018-04-07T15:47:36.000-04:00,4 AV/E 12 ST,MTA_400002,0,MTA NYCT_6761,1
1,233.85796,MTA NYCT_OF_B8-Saturday_A_OF_31740_M1-106,10114.6,2018-04-07,MTA NYCT_OF_B8-Saturday-088200_M1_134,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,27.49,2018-04-07T15:47:52.302-04:00,2018-04-07T15:47:52.302-04:00,MTA_M010187,40.745249,MTA NYCT_M1,-73.986882,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-07T15:47:45.000-04:00,5 AV/W 29 ST,MTA_400326,0,MTA NYCT_3881,1
2,234.14165,MTA NYCT_OF_B8-Saturday_A_OF_52260_M1-114,9805.01,2018-04-07,MTA NYCT_OF_B8-Saturday-087400_M1_114,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,34.25,2018-04-07T15:47:52.978-04:00,2018-04-07T15:47:52.978-04:00,MTA_M010187,40.747741,MTA NYCT_M1,-73.98507,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T15:47:43.000-04:00,5 AV/W 33 ST,MTA_400324,0,MTA NYCT_3888,1
3,234.0383,MTA NYCT_OF_B8-Saturday_A_OF_35400_M1-102,375.62,2018-04-07,MTA NYCT_OF_B8-Saturday-094300_M1_140,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,54.5,2018-04-07T15:47:52.302-04:00,2018-04-07T15:47:52.302-04:00,MTA_M010187,40.81865,MTA NYCT_M1,-73.937629,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T15:47:45.000-04:00,MALCOLM X BL/W 142 ST,MTA_400089,0,MTA NYCT_3903,1
4,54.062855,MTA NYCT_OF_B8-Saturday_A_OF_19620_M1-108,10541.45,2018-04-07,MTA NYCT_OF_B8-Saturday-086900_M1_131,HARLEM 147 ST via MADISON,MTA_803003,0,60.26,2018-04-07T15:47:52.302-04:00,2018-04-07T15:47:52.302-04:00,MTA_M010182,40.80305,MTA NYCT_M1,-73.942671,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-07T15:47:26.000-04:00,MADISON AV/E 121 ST,MTA_403980,0,MTA NYCT_3899,1
5,53.967495,MTA NYCT_OF_B8-Saturday_A_OF_48600_M1-111,2471.24,2018-04-07,MTA NYCT_OF_B8-Saturday-091000_M1_111,HARLEM 147 ST via MADISON,MTA_803003,0,71.95,2018-04-07T15:47:52.302-04:00,2018-04-07T15:47:52.302-04:00,MTA_M010182,40.739976,MTA NYCT_M1,-73.98652,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-07T15:47:24.000-04:00,PARK AV S/E 23 ST,MTA_403782,0,MTA NYCT_3838,1
6,233.9186,MTA NYCT_OF_B8-Saturday_A_OF_26520_M1-104,4206.17,2018-04-07,MTA NYCT_OF_B8-Saturday-092300_M1_138,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,107.26,2018-04-07T15:48:02.994-04:00,2018-04-07T15:48:02.994-04:00,MTA_M010187,40.792384,MTA NYCT_M1,-73.952492,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T15:47:30.000-04:00,5 AV/EAST 102 ST,MTA_400111,0,MTA NYCT_6751,1
7,41.34778,MTA NYCT_OF_B8-Saturday_A_OF_46860_M1-110,10864.74,2018-04-07,MTA NYCT_OF_B8-Saturday-087900_M1_110,HARLEM 147 ST via MADISON,MTA_803003,0,128.58,2018-04-07T15:48:34.040-04:00,2018-04-07T15:48:34.040-04:00,MTA_M010182,40.805046,MTA NYCT_M1,-73.941185,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-07T15:47:47.000-04:00,MADISON AV/E 125 ST,MTA_400054,0,MTA NYCT_6771,1
8,233.63779,MTA NYCT_OF_B8-Saturday_A_OF_24600_M1-111,7653.54,2018-04-07,MTA NYCT_OF_B8-Saturday-090300_M1_119,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,129.34,2018-04-07T15:48:51.037-04:00,2018-04-07T15:48:51.037-04:00,MTA_M010187,40.765422,MTA NYCT_M1,-73.972166,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T15:47:24.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_6778,1
9,233.96722,MTA NYCT_OF_B8-Saturday_A_OF_42480_M1-128,7172.01,2018-04-07,MTA NYCT_OF_B8-Saturday-089300_M1_139,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,136.74,2018-04-07T15:48:18.196-04:00,2018-04-07T15:48:18.196-04:00,MTA_M010187,40.769272,MTA NYCT_M1,-73.969362,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T15:47:34.000-04:00,5 AV/E 65 ST,MTA_400126,0,MTA NYCT_6764,1
