uid,Date,time,travelTime
1354792636,04-08-18,16:00:02,81
1354792701,04-08-18,16:00:06,171
1354792734,04-08-18,16:00:08,85
1354792877,04-08-18,16:00:17,110
1354792896,04-08-18,16:00:18,97
1354792921,04-08-18,16:00:20,89
1354792934,04-08-18,16:00:21,96
1354793089,04-08-18,16:00:29,81
1354794000,04-08-18,16:01:36,103
1354794087,04-08-18,16:01:41,88
1354794175,04-08-18,16:01:48,69
1354794192,04-08-18,16:01:49,77
1354794226,04-08-18,16:01:51,96
1354795424,04-08-18,16:03:08,61
1354795526,04-08-18,16:03:16,83
1354795665,04-08-18,16:03:27,87
1354795673,04-08-18,16:03:27,119
1354796535,04-08-18,16:04:23,361
1354796662,04-08-18,16:04:31,439
1354796889,04-08-18,16:04:43,93
1354797008,04-08-18,16:04:51,87
1354797053,04-08-18,16:04:54,81
1354798236,04-08-18,16:06:19,115
1354798412,04-08-18,16:06:29,78
1354799452,04-08-18,16:07:41,87
1354799559,04-08-18,16:07:47,70
1354800750,04-08-18,16:09:06,79
1354800787,04-08-18,16:09:09,80
1354800876,04-08-18,16:09:16,88
1354800894,04-08-18,16:09:17,99
1354801014,04-08-18,16:09:24,85
1354802203,04-08-18,16:10:42,106
1354802224,04-08-18,16:10:43,75
1354802251,04-08-18,16:10:45,71
1354803297,04-08-18,16:12:02,101
1354803557,04-08-18,16:12:17,111
1354803572,04-08-18,16:12:18,99
1354803579,04-08-18,16:12:18,96
1354803614,04-08-18,16:12:20,88
1354803635,04-08-18,16:12:21,90
1354803626,04-08-18,16:12:21,81
1354803666,04-08-18,16:12:22,84
1354803752,04-08-18,16:12:28,80
1354804457,04-08-18,16:13:16,382
1354804462,04-08-18,16:13:16,151
1354804630,04-08-18,16:13:27,159
1354804658,04-08-18,16:13:29,139
1354804705,04-08-18,16:13:31,98
1354804725,04-08-18,16:13:33,82
1354804755,04-08-18,16:13:35,84
1354804842,04-08-18,16:13:39,84
1354804872,04-08-18,16:13:41,77
1354804950,04-08-18,16:13:46,77
1354804983,04-08-18,16:13:48,69
1354805046,04-08-18,16:13:52,71
1354806148,04-08-18,16:15:06,85
1354806318,04-08-18,16:15:19,114
1354806328,04-08-18,16:15:20,82
1354806408,04-08-18,16:15:25,105
1354806433,04-08-18,16:15:27,75
1354807410,04-08-18,16:16:31,119
1354807476,04-08-18,16:16:34,83
1354807524,04-08-18,16:16:37,83
1354807587,04-08-18,16:16:41,82
1354808584,04-08-18,16:17:57,143
1354808643,04-08-18,16:18:00,149
1354808657,04-08-18,16:18:01,140
1354809005,04-08-18,16:18:23,102
1354809025,04-08-18,16:18:24,95
1354809051,04-08-18,16:18:26,101
1354809076,04-08-18,16:18:27,99
1354809123,04-08-18,16:18:30,83
1354809143,04-08-18,16:18:31,80
1354809805,04-08-18,16:19:16,133
1354809819,04-08-18,16:19:17,146
1354810140,04-08-18,16:19:40,88
1354810158,04-08-18,16:19:41,86
1354811414,04-08-18,16:21:02,140
1354811577,04-08-18,16:21:12,78
1354812509,04-08-18,16:22:21,175
1354812579,04-08-18,16:22:24,146
1354812653,04-08-18,16:22:29,150
1354812713,04-08-18,16:22:33,142
1354812828,04-08-18,16:22:39,82
1354812887,04-08-18,16:22:42,78
1354813046,04-08-18,16:22:52,84
1354813115,04-08-18,16:22:55,83
1354814002,04-08-18,16:23:59,79
1354814310,04-08-18,16:24:17,82
1354814343,04-08-18,16:24:19,79
1354814382,04-08-18,16:24:22,70
1354814770,04-08-18,16:24:49,473
1354815597,04-08-18,16:25:50,168
1354815658,04-08-18,16:25:54,121
1354815703,04-08-18,16:25:57,107
1354815739,04-08-18,16:25:58,122
1354815750,04-08-18,16:25:59,96
1354816532,04-08-18,16:26:50,128
1354816703,04-08-18,16:27:00,155
1354816726,04-08-18,16:27:02,150
1354816744,04-08-18,16:27:03,94
1354816782,04-08-18,16:27:07,101
1354816860,04-08-18,16:27:12,92
1354816922,04-08-18,16:27:16,104
1354816926,04-08-18,16:27:17,79
1354816954,04-08-18,16:27:19,105
1354816969,04-08-18,16:27:20,94
1354816961,04-08-18,16:27:20,83
1354817023,04-08-18,16:27:24,87
1354817070,04-08-18,16:27:28,88
1354817903,04-08-18,16:28:25,137
1354817913,04-08-18,16:28:26,137
1354817973,04-08-18,16:28:29,153
1354818022,04-08-18,16:28:32,145
1354818029,04-08-18,16:28:33,150
1354818129,04-08-18,16:28:38,86
1354818325,04-08-18,16:28:49,87
1354818422,04-08-18,16:28:54,93
1354818471,04-08-18,16:28:57,91
1354818513,04-08-18,16:29:00,83
1354819375,04-08-18,16:30:04,401
1354819423,04-08-18,16:30:08,88
1354819436,04-08-18,16:30:09,79
1354819736,04-08-18,16:30:28,105
1354820453,04-08-18,16:31:15,134
1354820483,04-08-18,16:31:17,132
1354820539,04-08-18,16:31:20,135
1354820561,04-08-18,16:31:22,131
1354820585,04-08-18,16:31:23,131
1354820598,04-08-18,16:31:24,72
1354820694,04-08-18,16:31:31,78
1354820774,04-08-18,16:31:36,103
1354820793,04-08-18,16:31:37,86
1354820930,04-08-18,16:31:46,90
1354820960,04-08-18,16:31:48,80
1354821094,04-08-18,16:31:56,94
1354821521,04-08-18,16:32:24,752
1354822115,04-08-18,16:33:01,74
1354822180,04-08-18,16:33:05,68
1354822432,04-08-18,16:33:22,116
1354822445,04-08-18,16:33:23,500
1354823498,04-08-18,16:34:33,99
1354823532,04-08-18,16:34:35,99
1354823579,04-08-18,16:34:37,93
1354823643,04-08-18,16:34:41,81
1354823664,04-08-18,16:34:42,74
1354823727,04-08-18,16:34:45,71
1354823765,04-08-18,16:34:47,76
1354823835,04-08-18,16:34:51,75
1354823822,04-08-18,16:34:51,87
1354823880,04-08-18,16:34:54,86
1354823947,04-08-18,16:34:58,75
1354824600,04-08-18,16:35:47,126
1354825188,04-08-18,16:36:24,98
1354825242,04-08-18,16:36:28,86
1354825256,04-08-18,16:36:29,107
1354825274,04-08-18,16:36:30,101
1354825927,04-08-18,16:37:15,133
1354826021,04-08-18,16:37:24,565
1354826065,04-08-18,16:37:26,119
1354826225,04-08-18,16:37:38,88
1354826268,04-08-18,16:37:41,89
1354826318,04-08-18,16:37:43,71
1354826334,04-08-18,16:37:44,81
1354826384,04-08-18,16:37:48,67
1354827050,04-08-18,16:38:30,289
1354827293,04-08-18,16:38:44,936
1354827504,04-08-18,16:38:57,93
1354827611,04-08-18,16:39:06,82
1354827676,04-08-18,16:39:11,78
1354828941,04-08-18,16:40:40,86
1354829002,04-08-18,16:40:44,72
1354829021,04-08-18,16:40:45,299
1354829039,04-08-18,16:40:46,83
1354829083,04-08-18,16:40:49,90
1354829103,04-08-18,16:40:50,77
1354829129,04-08-18,16:40:52,82
1354829182,04-08-18,16:40:56,78
1354829198,04-08-18,16:40:57,77
1354829775,04-08-18,16:41:46,131
1354829895,04-08-18,16:41:54,136
1354830083,04-08-18,16:42:06,69
1354830110,04-08-18,16:42:07,77
1354830162,04-08-18,16:42:10,81
1354830184,04-08-18,16:42:12,73
1354830204,04-08-18,16:42:13,71
1354830229,04-08-18,16:42:15,64
1354830295,04-08-18,16:42:18,85
1354830285,04-08-18,16:42:18,82
1354831354,04-08-18,16:43:33,82
1354831424,04-08-18,16:43:38,83
1354831553,04-08-18,16:43:45,82
1354831549,04-08-18,16:43:45,108
1354831570,04-08-18,16:43:47,85
1354831605,04-08-18,16:43:49,99
1354832710,04-08-18,16:45:00,184
1354832755,04-08-18,16:45:03,81
1354832842,04-08-18,16:45:10,89
1354832877,04-08-18,16:45:13,85
1354832903,04-08-18,16:45:14,76
1354832961,04-08-18,16:45:18,72
1354834233,04-08-18,16:46:44,95
1354834280,04-08-18,16:46:46,89
1354834372,04-08-18,16:46:52,90
1354835326,04-08-18,16:48:01,140
1354835489,04-08-18,16:48:10,160
1354835623,04-08-18,16:48:18,99
1354835643,04-08-18,16:48:19,115
1354835691,04-08-18,16:48:22,99
1354836441,04-08-18,16:49:15,149
1354836655,04-08-18,16:49:30,154
1354836694,04-08-18,16:49:32,155
1354836713,04-08-18,16:49:34,162
1354836758,04-08-18,16:49:37,158
1354836781,04-08-18,16:49:38,157
1354836806,04-08-18,16:49:40,165
1354836828,04-08-18,16:49:42,150
1354837937,04-08-18,16:50:56,160
1354837952,04-08-18,16:50:57,175
1354838120,04-08-18,16:51:08,175
1354838175,04-08-18,16:51:12,171
1354838343,04-08-18,16:51:25,372
1354838375,04-08-18,16:51:27,125
1354839027,04-08-18,16:52:13,123
1354839092,04-08-18,16:52:17,149
1354839164,04-08-18,16:52:21,134
1354839499,04-08-18,16:52:39,105
1354839528,04-08-18,16:52:41,104
1354839769,04-08-18,16:52:57,91
1354839791,04-08-18,16:52:58,80
1354840390,04-08-18,16:53:45,135
1354840599,04-08-18,16:53:57,141
1354840651,04-08-18,16:54:00,143
1354840793,04-08-18,16:54:09,85
1354840865,04-08-18,16:54:15,77
1354840915,04-08-18,16:54:18,92
1354840945,04-08-18,16:54:20,70
1354841784,04-08-18,16:55:15,124
1354841940,04-08-18,16:55:26,192
1354841964,04-08-18,16:55:28,76
1354842069,04-08-18,16:55:35,61
1354842086,04-08-18,16:55:36,63
1354842140,04-08-18,16:55:39,89
1354842311,04-08-18,16:55:52,112
1354843407,04-08-18,16:57:04,102
1354843420,04-08-18,16:57:05,574
1354843472,04-08-18,16:57:08,87
1354843578,04-08-18,16:57:15,76
1354843641,04-08-18,16:57:19,69
1354843637,04-08-18,16:57:19,336
1354844695,04-08-18,16:58:33,248
1354844810,04-08-18,16:58:39,101
1354845007,04-08-18,16:58:50,97
1354845016,04-08-18,16:58:51,77
1354845073,04-08-18,16:58:55,76
1354845699,04-08-18,16:59:46,1076
1354845727,04-08-18,16:59:48,317
1354845972,04-08-18,17:00:03,166
1354846072,04-08-18,17:00:09,77
1354846160,04-08-18,17:00:15,80
1354846204,04-08-18,17:00:18,71
1354846219,04-08-18,17:00:19,69
1354847480,04-08-18,17:01:46,84
1354847505,04-08-18,17:01:47,79
1354847606,04-08-18,17:01:54,94
1354847679,04-08-18,17:01:59,91
1354848703,04-08-18,17:03:12,89
1354848714,04-08-18,17:03:12,77
1354848719,04-08-18,17:03:13,88
1354848878,04-08-18,17:03:23,86
1354848893,04-08-18,17:03:24,85
1354849773,04-08-18,17:04:25,151
1354850117,04-08-18,17:04:46,113
1354850147,04-08-18,17:04:47,90
1354850258,04-08-18,17:04:54,119
1354850286,04-08-18,17:04:55,90
1354850278,04-08-18,17:04:55,119
1354850339,04-08-18,17:04:58,118
1354850972,04-08-18,17:05:45,155
1354851004,04-08-18,17:05:48,138
1354851135,04-08-18,17:05:56,135
1354851143,04-08-18,17:05:56,132
1354851255,04-08-18,17:06:04,143
1354851498,04-08-18,17:06:18,1638
1354851589,04-08-18,17:06:23,273
1354851606,04-08-18,17:06:24,90
1354851637,04-08-18,17:06:26,87
1354851669,04-08-18,17:06:28,99
1354851672,04-08-18,17:06:29,103
1354852350,04-08-18,17:07:14,512
1354852492,04-08-18,17:07:23,315
1354852683,04-08-18,17:07:37,98
1354852704,04-08-18,17:07:39,83
1354852858,04-08-18,17:07:49,81
1354852844,04-08-18,17:07:49,89
1354852887,04-08-18,17:07:51,218
1354853779,04-08-18,17:08:49,406
1354853773,04-08-18,17:08:49,1010
1354853909,04-08-18,17:08:59,80
1354853934,04-08-18,17:09:00,295
1354854029,04-08-18,17:09:06,103
1354854048,04-08-18,17:09:07,84
1354855239,04-08-18,17:10:30,150
1354855304,04-08-18,17:10:33,82
1354855345,04-08-18,17:10:35,99
1354855370,04-08-18,17:10:37,68
1354855399,04-08-18,17:10:38,98
1354855427,04-08-18,17:10:40,68
1354855457,04-08-18,17:10:41,63
1354855548,04-08-18,17:10:47,104
1354855648,04-08-18,17:10:52,90
1354856386,04-08-18,17:11:47,1268
1354856412,04-08-18,17:11:49,307
1354856670,04-08-18,17:12:04,168
1354856688,04-08-18,17:12:05,79
1354856739,04-08-18,17:12:08,89
1354856816,04-08-18,17:12:13,60
1354856806,04-08-18,17:12:13,75
1354858001,04-08-18,17:13:35,104
1354858050,04-08-18,17:13:38,88
1354858070,04-08-18,17:13:39,85
1354858103,04-08-18,17:13:42,86
1354858285,04-08-18,17:13:55,102
1354859426,04-08-18,17:15:09,1720
1354859443,04-08-18,17:15:10,82
1354859558,04-08-18,17:15:18,105
1354859578,04-08-18,17:15:19,93
1354859617,04-08-18,17:15:21,76
1354861007,04-08-18,17:16:56,72
1354861666,04-08-18,17:17:50,129
1354861786,04-08-18,17:17:58,230
1354861913,04-08-18,17:18:06,87
1354862059,04-08-18,17:18:15,95
1354862118,04-08-18,17:18:19,81
1354863267,04-08-18,17:19:39,103
1354863312,04-08-18,17:19:43,103
1354863441,04-08-18,17:19:52,113
1354863477,04-08-18,17:19:54,94
1354863494,04-08-18,17:19:55,93
1354863528,04-08-18,17:19:58,107
1354863551,04-08-18,17:19:59,94
1354863559,04-08-18,17:19:59,99
1354864202,04-08-18,17:20:45,148
1354864416,04-08-18,17:20:58,159
1354864457,04-08-18,17:21:01,138
1354864498,04-08-18,17:21:04,156
1354864753,04-08-18,17:21:23,101
1354864797,04-08-18,17:21:26,85
1354864835,04-08-18,17:21:28,93
1354865511,04-08-18,17:22:16,128
1354865527,04-08-18,17:22:17,132
1354865619,04-08-18,17:22:23,130
1354865645,04-08-18,17:22:25,164
1354865946,04-08-18,17:22:44,107
1354866086,04-08-18,17:22:53,112
1354866121,04-08-18,17:22:55,90
1354866151,04-08-18,17:22:57,77
1354866177,04-08-18,17:22:59,86
1354867230,04-08-18,17:24:12,149
1354867323,04-08-18,17:24:19,97
1354868233,04-08-18,17:25:24,158
1354868377,04-08-18,17:25:34,72
1354868469,04-08-18,17:25:40,107
1354868506,04-08-18,17:25:43,79
1354868571,04-08-18,17:25:47,79
1354868583,04-08-18,17:25:48,77
1354869804,04-08-18,17:27:10,108
1354869863,04-08-18,17:27:15,87
1354869985,04-08-18,17:27:23,90
