uid,Date,time,travelTime
1354793450,04-08-18,16:00:52,370
1354793641,04-08-18,16:01:09,362
1354793790,04-08-18,16:01:22,766
1354794795,04-08-18,16:02:27,540
1354795004,04-08-18,16:02:40,395
1354795015,04-08-18,16:02:41,388
1354795620,04-08-18,16:03:23,410
1354796017,04-08-18,16:03:51,378
1354796029,04-08-18,16:03:52,459
1354796068,04-08-18,16:03:54,458
1354796295,04-08-18,16:04:10,450
1354796357,04-08-18,16:04:14,384
1354796626,04-08-18,16:04:29,324
1354796728,04-08-18,16:04:34,313
1354797541,04-08-18,16:05:32,469
1354797550,04-08-18,16:05:33,368
1354797551,04-08-18,16:05:33,616
1354797606,04-08-18,16:05:37,370
1354797628,04-08-18,16:05:39,397
1354797653,04-08-18,16:05:41,377
1354797666,04-08-18,16:05:42,458
1354798835,04-08-18,16:06:56,361
1354799036,04-08-18,16:07:12,277
1354800035,04-08-18,16:08:20,528
1354800374,04-08-18,16:08:42,801
1354801385,04-08-18,16:09:53,470
1354801483,04-08-18,16:10:00,298
1354801504,04-08-18,16:10:02,358
1354801923,04-08-18,16:10:27,381
1354802010,04-08-18,16:10:32,405
1354802970,04-08-18,16:11:41,459
1354803013,04-08-18,16:11:44,302
1354803106,04-08-18,16:11:50,659
1354803333,04-08-18,16:12:04,412
1354803394,04-08-18,16:12:08,329
1354803446,04-08-18,16:12:10,325
1354804186,04-08-18,16:12:55,372
1354804321,04-08-18,16:13:04,465
1354805504,04-08-18,16:14:23,470
1354805705,04-08-18,16:14:37,461
1354805763,04-08-18,16:14:41,549
1354805919,04-08-18,16:14:50,394
1354806019,04-08-18,16:14:57,367
1354806116,04-08-18,16:15:04,377
1354807121,04-08-18,16:16:14,482
1354807168,04-08-18,16:16:17,541
1354807192,04-08-18,16:16:18,669
1354807294,04-08-18,16:16:24,404
1354807388,04-08-18,16:16:29,396
1354808085,04-08-18,16:17:19,450
1354808131,04-08-18,16:17:22,451
1354808410,04-08-18,16:17:45,383
1354808451,04-08-18,16:17:48,480
1354808490,04-08-18,16:17:51,404
1354808523,04-08-18,16:17:53,308
1354808691,04-08-18,16:18:03,488
1354809432,04-08-18,16:18:50,449
1354809517,04-08-18,16:18:55,559
1354809604,04-08-18,16:19:01,551
1354809700,04-08-18,16:19:09,457
1354809743,04-08-18,16:19:12,462
1354809837,04-08-18,16:19:18,399
1354809872,04-08-18,16:19:21,399
1354810043,04-08-18,16:19:34,315
1354810775,04-08-18,16:20:24,524
1354810773,04-08-18,16:20:24,457
1354810884,04-08-18,16:20:31,370
1354810926,04-08-18,16:20:33,384
1354811080,04-08-18,16:20:43,291
1354811085,04-08-18,16:20:43,378
1354811104,04-08-18,16:20:44,398
1354811237,04-08-18,16:20:52,318
1354811361,04-08-18,16:20:59,290
1354812631,04-08-18,16:22:28,397
1354812680,04-08-18,16:22:31,239
1354813486,04-08-18,16:23:24,360
1354813788,04-08-18,16:23:47,307
1354813856,04-08-18,16:23:50,578
1354814007,04-08-18,16:23:59,399
1354814950,04-08-18,16:25:02,358
1354814977,04-08-18,16:25:04,379
1354815054,04-08-18,16:25:11,298
1354815051,04-08-18,16:25:11,300
1354815253,04-08-18,16:25:25,302
1354815359,04-08-18,16:25:32,304
1354816045,04-08-18,16:26:20,347
1354816248,04-08-18,16:26:32,285
1354816449,04-08-18,16:26:45,1120
1354816610,04-08-18,16:26:54,220
1354816675,04-08-18,16:26:58,220
1354816698,04-08-18,16:26:59,222
1354816709,04-08-18,16:27:00,300
1354816737,04-08-18,16:27:03,230
1354817532,04-08-18,16:28:01,1642
1354817729,04-08-18,16:28:14,290
1354817849,04-08-18,16:28:22,296
1354818046,04-08-18,16:28:34,232
1354818995,04-08-18,16:29:40,292
1354819040,04-08-18,16:29:44,303
1354819056,04-08-18,16:29:45,310
1354819083,04-08-18,16:29:47,295
1354819161,04-08-18,16:29:51,320
1354819261,04-08-18,16:29:57,304
1354820299,04-08-18,16:31:03,342
1354820312,04-08-18,16:31:04,205
1354820328,04-08-18,16:31:05,294
1354820429,04-08-18,16:31:13,296
1354820730,04-08-18,16:31:33,213
1354820749,04-08-18,16:31:35,209
1354821689,04-08-18,16:32:34,445
1354822950,04-08-18,16:34:00,658
1354823125,04-08-18,16:34:11,274
1354823178,04-08-18,16:34:15,371
1354823274,04-08-18,16:34:20,300
1354823364,04-08-18,16:34:25,226
1354823436,04-08-18,16:34:30,234
1354824326,04-08-18,16:35:28,285
1354824418,04-08-18,16:35:35,270
1354824667,04-08-18,16:35:52,287
1354824683,04-08-18,16:35:52,300
1354824759,04-08-18,16:35:57,308
1354825601,04-08-18,16:36:50,267
1354825704,04-08-18,16:36:57,814
1354825740,04-08-18,16:37:00,335
1354825881,04-08-18,16:37:11,300
1354825922,04-08-18,16:37:15,202
1354825958,04-08-18,16:37:18,288
1354826027,04-08-18,16:37:24,300
1354826060,04-08-18,16:37:26,308
1354826122,04-08-18,16:37:31,306
1354826919,04-08-18,16:38:21,354
1354827572,04-08-18,16:39:04,135
1354827617,04-08-18,16:39:06,308
1354828190,04-08-18,16:39:51,551
1354828253,04-08-18,16:39:56,293
1354828346,04-08-18,16:40:02,738
1354828390,04-08-18,16:40:05,279
1354828738,04-08-18,16:40:29,237
1354828783,04-08-18,16:40:31,230
1354829533,04-08-18,16:41:25,277
1354829620,04-08-18,16:41:33,279
1354829625,04-08-18,16:41:34,288
1354829714,04-08-18,16:41:40,284
1354829722,04-08-18,16:41:41,349
1354829729,04-08-18,16:41:42,386
1354829821,04-08-18,16:41:49,215
1354829842,04-08-18,16:41:50,272
1354829954,04-08-18,16:41:58,223
1354830017,04-08-18,16:42:01,310
1354830053,04-08-18,16:42:03,229
1354830050,04-08-18,16:42:03,215
1354830810,04-08-18,16:42:50,264
1354830860,04-08-18,16:42:53,273
1354831032,04-08-18,16:43:07,298
1354831215,04-08-18,16:43:23,219
1354831378,04-08-18,16:43:35,234
1354832072,04-08-18,16:44:21,289
1354832085,04-08-18,16:44:22,267
1354832245,04-08-18,16:44:32,286
1354832492,04-08-18,16:44:47,284
1354832764,04-08-18,16:45:04,237
1354833417,04-08-18,16:45:53,281
1354833428,04-08-18,16:45:54,294
1354833474,04-08-18,16:45:57,353
1354833644,04-08-18,16:46:08,285
1354833773,04-08-18,16:46:17,308
1354833856,04-08-18,16:46:21,301
1354833866,04-08-18,16:46:22,282
1354833882,04-08-18,16:46:23,307
1354834022,04-08-18,16:46:31,777
1354834773,04-08-18,16:47:21,267
1354834782,04-08-18,16:47:22,1459
1354834816,04-08-18,16:47:25,260
1354834912,04-08-18,16:47:33,281
1354835096,04-08-18,16:47:48,301
1354835358,04-08-18,16:48:02,236
1354835411,04-08-18,16:48:05,244
