uid,Date,time,travelTime
1353843922,04-07-18,16:00:22,93
1353844684,04-07-18,16:01:11,144
1353844727,04-07-18,16:01:14,149
1353845008,04-07-18,16:01:33,152
1353845132,04-07-18,16:01:41,157
1353845166,04-07-18,16:01:43,96
1353845212,04-07-18,16:01:46,98
1353845259,04-07-18,16:01:48,97
1353845337,04-07-18,16:01:52,91
1353846200,04-07-18,16:02:44,143
1353846390,04-07-18,16:02:56,140
1353846473,04-07-18,16:03:02,148
1353846612,04-07-18,16:03:12,112
1353846708,04-07-18,16:03:19,96
1353846719,04-07-18,16:03:20,74
1353846736,04-07-18,16:03:21,82
1353847922,04-07-18,16:04:37,96
1353848012,04-07-18,16:04:42,93
1353848068,04-07-18,16:04:46,100
1353848077,04-07-18,16:04:47,79
1353848181,04-07-18,16:04:54,92
1353848781,04-07-18,16:05:37,133
1353848834,04-07-18,16:05:40,128
1353849324,04-07-18,16:06:10,117
1353849419,04-07-18,16:06:15,112
1353849455,04-07-18,16:06:17,116
1353849504,04-07-18,16:06:20,154
1353850304,04-07-18,16:07:12,145
1353850485,04-07-18,16:07:22,146
1353850582,04-07-18,16:07:28,165
1353850700,04-07-18,16:07:36,160
1353850808,04-07-18,16:07:43,157
1353851730,04-07-18,16:08:39,154
1353852294,04-07-18,16:09:14,76
1353852299,04-07-18,16:09:15,97
1353852335,04-07-18,16:09:17,94
1353853226,04-07-18,16:10:15,138
1353853255,04-07-18,16:10:16,181
1353853476,04-07-18,16:10:30,89
1353853549,04-07-18,16:10:34,196
1353853613,04-07-18,16:10:38,69
1353853644,04-07-18,16:10:40,94
1353853672,04-07-18,16:10:41,69
1353854807,04-07-18,16:11:58,79
1353854881,04-07-18,16:12:01,80
1353854906,04-07-18,16:12:02,64
1353855008,04-07-18,16:12:08,80
1353855015,04-07-18,16:12:08,156
1353855041,04-07-18,16:12:09,70
1353856127,04-07-18,16:13:22,159
1353856232,04-07-18,16:13:27,83
1353856337,04-07-18,16:13:34,103
1353856355,04-07-18,16:13:36,111
1353856421,04-07-18,16:13:39,92
1353856536,04-07-18,16:13:46,92
1353857834,04-07-18,16:15:09,72
1353857911,04-07-18,16:15:15,80
1353859032,04-07-18,16:16:24,100
1353859094,04-07-18,16:16:28,98
1353859139,04-07-18,16:16:30,78
1353859357,04-07-18,16:16:44,96
1353860579,04-07-18,16:18:02,166
1353860621,04-07-18,16:18:05,92
1353860672,04-07-18,16:18:08,93
1353860739,04-07-18,16:18:12,94
1353860755,04-07-18,16:18:13,93
1353860869,04-07-18,16:18:19,88
1353860905,04-07-18,16:18:21,87
1353861964,04-07-18,16:19:30,161
1353862222,04-07-18,16:19:46,122
1353863067,04-07-18,16:20:39,132
1353863137,04-07-18,16:20:43,154
1353863228,04-07-18,16:20:48,134
1353863664,04-07-18,16:21:15,77
1353863678,04-07-18,16:21:16,120
1353863726,04-07-18,16:21:20,107
1353863724,04-07-18,16:21:20,105
1353863742,04-07-18,16:21:21,80
1353864493,04-07-18,16:22:08,140
1353864593,04-07-18,16:22:13,131
1353865859,04-07-18,16:23:37,154
1353866146,04-07-18,16:23:52,151
1353866244,04-07-18,16:23:57,147
1353866523,04-07-18,16:24:14,96
1353867365,04-07-18,16:25:11,141
1353867419,04-07-18,16:25:14,131
1353867841,04-07-18,16:25:40,112
1353867860,04-07-18,16:25:41,97
1353868999,04-07-18,16:26:52,179
1353869309,04-07-18,16:27:08,94
1353869338,04-07-18,16:27:11,89
1353869384,04-07-18,16:27:14,88
1353869400,04-07-18,16:27:16,85
1353869437,04-07-18,16:27:18,99
1353870445,04-07-18,16:28:23,146
1353870510,04-07-18,16:28:26,535
1353870663,04-07-18,16:28:35,111
1353870714,04-07-18,16:28:38,94
1353870766,04-07-18,16:28:41,760
1353870849,04-07-18,16:28:45,88
1353870887,04-07-18,16:28:48,81
1353872188,04-07-18,16:30:08,158
1353872265,04-07-18,16:30:12,101
1353872414,04-07-18,16:30:19,78
1353872423,04-07-18,16:30:20,93
1353872435,04-07-18,16:30:21,76
1353873376,04-07-18,16:31:21,144
1353873491,04-07-18,16:31:28,155
1353873571,04-07-18,16:31:32,149
1353873607,04-07-18,16:31:34,165
1353873766,04-07-18,16:31:45,112
1353874783,04-07-18,16:32:45,169
1353874795,04-07-18,16:32:46,163
1353875016,04-07-18,16:33:00,84
1353875230,04-07-18,16:33:13,97
1353875282,04-07-18,16:33:16,97
1353876266,04-07-18,16:34:18,132
1353876476,04-07-18,16:34:29,336
1353876693,04-07-18,16:34:42,99
1353876819,04-07-18,16:34:49,171
1353876853,04-07-18,16:34:51,97
1353877553,04-07-18,16:35:41,143
1353877632,04-07-18,16:35:45,158
1353877854,04-07-18,16:35:59,102
1353878167,04-07-18,16:36:17,74
1353879439,04-07-18,16:37:34,110
1353879537,04-07-18,16:37:41,114
1353879619,04-07-18,16:37:46,97
1353879706,04-07-18,16:37:51,107
1353880668,04-07-18,16:38:49,140
1353880759,04-07-18,16:38:55,142
1353880836,04-07-18,16:39:00,487
1353881022,04-07-18,16:39:14,103
1353881067,04-07-18,16:39:17,94
1353881801,04-07-18,16:40:08,133
1353881879,04-07-18,16:40:13,422
1353881898,04-07-18,16:40:14,135
1353882150,04-07-18,16:40:28,86
1353882196,04-07-18,16:40:32,148
1353882278,04-07-18,16:40:36,113
1353882330,04-07-18,16:40:39,113
1353882417,04-07-18,16:40:45,102
1353882472,04-07-18,16:40:49,104
1353882500,04-07-18,16:40:51,103
1353882524,04-07-18,16:40:52,99
1353883156,04-07-18,16:41:38,143
1353883182,04-07-18,16:41:39,131
1353883758,04-07-18,16:42:11,89
1353883818,04-07-18,16:42:14,86
1353883928,04-07-18,16:42:21,328
1353884709,04-07-18,16:43:08,142
1353884763,04-07-18,16:43:11,133
1353884843,04-07-18,16:43:16,142
1353884876,04-07-18,16:43:19,379
1353884962,04-07-18,16:43:24,144
1353884987,04-07-18,16:43:25,140
1353885155,04-07-18,16:43:35,539
1353885275,04-07-18,16:43:41,92
1353885302,04-07-18,16:43:43,84
1353885352,04-07-18,16:43:46,80
1353886172,04-07-18,16:44:36,122
1353886181,04-07-18,16:44:37,163
1353886289,04-07-18,16:44:43,1004
1353886510,04-07-18,16:44:55,83
1353886525,04-07-18,16:44:56,79
1353886795,04-07-18,16:45:14,75
1353888016,04-07-18,16:46:33,89
1353888040,04-07-18,16:46:34,92
1353888050,04-07-18,16:46:35,107
1353888081,04-07-18,16:46:37,86
1353888132,04-07-18,16:46:40,80
1353888220,04-07-18,16:46:45,73
1353888235,04-07-18,16:46:46,74
1353889372,04-07-18,16:47:59,147
1353889455,04-07-18,16:48:03,83
1353889545,04-07-18,16:48:09,384
1353889683,04-07-18,16:48:18,327
1353890474,04-07-18,16:49:07,123
1353890549,04-07-18,16:49:12,132
1353890708,04-07-18,16:49:22,96
1353890871,04-07-18,16:49:30,79
1353890853,04-07-18,16:49:30,101
1353890890,04-07-18,16:49:32,85
1353890918,04-07-18,16:49:33,72
1353891124,04-07-18,16:49:45,101
1353891157,04-07-18,16:49:47,77
1353892496,04-07-18,16:51:07,162
1353892646,04-07-18,16:51:17,87
1353892696,04-07-18,16:51:20,96
1353893369,04-07-18,16:52:05,127
1353893554,04-07-18,16:52:16,175
1353893942,04-07-18,16:52:36,92
1353893968,04-07-18,16:52:37,79
1353893989,04-07-18,16:52:39,73
1353894093,04-07-18,16:52:45,78
1353894084,04-07-18,16:52:45,118
1353894125,04-07-18,16:52:47,76
1353894977,04-07-18,16:53:41,143
1353895037,04-07-18,16:53:45,154
1353895134,04-07-18,16:53:50,161
1353895187,04-07-18,16:53:53,157
1353895329,04-07-18,16:54:02,105
