uid,Date,time,travelTime
1358481084,04-12-18,16:00:16,214
1358481117,04-12-18,16:00:18,244
1358481273,04-12-18,16:00:27,229
1358482104,04-12-18,16:01:21,206
1358482145,04-12-18,16:01:24,211
1358482266,04-12-18,16:01:32,838
1358482541,04-12-18,16:01:50,244
1358482531,04-12-18,16:01:50,223
1358482622,04-12-18,16:01:55,334
1358482699,04-12-18,16:01:59,234
1358483498,04-12-18,16:02:56,219
1358483543,04-12-18,16:02:58,299
1358483602,04-12-18,16:03:03,188
1358483882,04-12-18,16:03:23,255
1358483969,04-12-18,16:03:30,228
1358485346,04-12-18,16:05:02,252
1358485395,04-12-18,16:05:06,204
1358486408,04-12-18,16:06:17,226
1358486512,04-12-18,16:06:23,241
1358486944,04-12-18,16:06:52,491
1358487462,04-12-18,16:07:27,281
1358487594,04-12-18,16:07:36,197
1358487736,04-12-18,16:07:46,236
1358487798,04-12-18,16:07:50,205
1358487947,04-12-18,16:08:01,317
1358487972,04-12-18,16:08:02,303
1358487997,04-12-18,16:08:03,195
1358488918,04-12-18,16:09:06,279
1358489412,04-12-18,16:09:44,265
1358490237,04-12-18,16:10:40,208
1358490291,04-12-18,16:10:43,298
1358490304,04-12-18,16:10:44,386
1358490538,04-12-18,16:11:00,395
1358491269,04-12-18,16:11:58,380
1358491562,04-12-18,16:12:18,309
1358492542,04-12-18,16:13:27,375
1358492797,04-12-18,16:13:45,329
1358492811,04-12-18,16:13:46,142
1358492842,04-12-18,16:13:49,302
1358492895,04-12-18,16:13:52,394
1358492916,04-12-18,16:13:53,266
1358494046,04-12-18,16:15:14,229
1358495151,04-12-18,16:16:32,370
1358495374,04-12-18,16:16:45,429
1358495514,04-12-18,16:16:54,315
1358495606,04-12-18,16:17:00,379
1358495596,04-12-18,16:17:00,412
1358495648,04-12-18,16:17:03,281
1358496355,04-12-18,16:17:55,314
1358496368,04-12-18,16:17:56,300
1358496400,04-12-18,16:17:58,553
1358496592,04-12-18,16:18:11,468
1358496630,04-12-18,16:18:14,404
1358496966,04-12-18,16:18:36,274
1358497866,04-12-18,16:19:36,297
1358497899,04-12-18,16:19:39,309
1358497939,04-12-18,16:19:41,228
1358498018,04-12-18,16:19:47,382
1358498283,04-12-18,16:20:04,332
1358499120,04-12-18,16:20:56,276
1358499335,04-12-18,16:21:12,269
1358499526,04-12-18,16:21:24,328
1358499562,04-12-18,16:21:27,326
1358499569,04-12-18,16:21:28,325
1358499663,04-12-18,16:21:34,141
1358500561,04-12-18,16:22:36,294
1358500582,04-12-18,16:22:37,304
1358501766,04-12-18,16:23:57,284
1358501999,04-12-18,16:24:11,223
1358502102,04-12-18,16:24:17,306
1358502265,04-12-18,16:24:27,155
1358503178,04-12-18,16:25:30,480
1358503484,04-12-18,16:25:50,381
1358503466,04-12-18,16:25:50,149
1358503610,04-12-18,16:25:59,433
1358504729,04-12-18,16:27:18,408
1358505633,04-12-18,16:28:21,330
1358505722,04-12-18,16:28:27,244
1358506098,04-12-18,16:28:48,1778
1358506227,04-12-18,16:28:56,328
1358506303,04-12-18,16:29:00,321
1358506299,04-12-18,16:29:00,248
1358506367,04-12-18,16:29:04,235
1358508500,04-12-18,16:31:26,383
1358508787,04-12-18,16:31:46,305
1358508840,04-12-18,16:31:49,200
1358508848,04-12-18,16:31:50,253
1358508906,04-12-18,16:31:53,192
1358509862,04-12-18,16:32:53,235
1358510124,04-12-18,16:33:09,204
1358510421,04-12-18,16:33:33,146
1358511349,04-12-18,16:34:35,210
1358511492,04-12-18,16:34:43,298
1358511561,04-12-18,16:34:47,299
1358511620,04-12-18,16:34:50,225
1358511640,04-12-18,16:34:51,240
1358512708,04-12-18,16:36:00,297
1358512864,04-12-18,16:36:09,230
1358514514,04-12-18,16:37:59,252
1358515784,04-12-18,16:39:19,295
1358515871,04-12-18,16:39:25,204
1358516828,04-12-18,16:40:27,275
1358517102,04-12-18,16:40:42,914
1358517214,04-12-18,16:40:49,292
1358517449,04-12-18,16:41:04,240
1358518414,04-12-18,16:42:08,199
1358518408,04-12-18,16:42:08,283
1358518516,04-12-18,16:42:14,682
1358518759,04-12-18,16:42:28,216
1358518758,04-12-18,16:42:28,219
1358519776,04-12-18,16:43:40,205
1358519929,04-12-18,16:43:48,216
1358520004,04-12-18,16:43:53,254
1358520111,04-12-18,16:43:59,221
1358520174,04-12-18,16:44:02,217
1358520185,04-12-18,16:44:03,150
1358521324,04-12-18,16:45:19,224
1358521394,04-12-18,16:45:23,189
1358521557,04-12-18,16:45:36,326
1358521860,04-12-18,16:45:57,155
1358522417,04-12-18,16:46:32,241
1358522458,04-12-18,16:46:34,226
1358522465,04-12-18,16:46:35,212
1358522844,04-12-18,16:46:57,220
1358523627,04-12-18,16:47:53,245
1358523930,04-12-18,16:48:11,151
1358524280,04-12-18,16:48:33,244
1358524342,04-12-18,16:48:37,253
1358524376,04-12-18,16:48:38,237
1358525042,04-12-18,16:49:27,1010
1358525048,04-12-18,16:49:28,198
1358525134,04-12-18,16:49:33,209
1358525269,04-12-18,16:49:42,222
1358525329,04-12-18,16:49:45,200
1358525383,04-12-18,16:49:48,128
1358525506,04-12-18,16:49:55,131
1358526530,04-12-18,16:50:57,304
1358526781,04-12-18,16:51:15,314
1358526877,04-12-18,16:51:20,140
1358527031,04-12-18,16:51:31,309
1358527883,04-12-18,16:52:27,280
1358528011,04-12-18,16:52:33,294
1358528020,04-12-18,16:52:34,286
1358528030,04-12-18,16:52:35,191
1358528480,04-12-18,16:53:01,311
1358529410,04-12-18,16:54:01,221
1358529777,04-12-18,16:54:24,299
1358529974,04-12-18,16:54:35,243
1358531095,04-12-18,16:55:52,221
1358531131,04-12-18,16:55:54,301
1358531306,04-12-18,16:56:05,219
1358532135,04-12-18,16:57:03,282
1358532265,04-12-18,16:57:12,322
1358532335,04-12-18,16:57:16,237
1358532406,04-12-18,16:57:21,294
1358532636,04-12-18,16:57:38,256
1358533805,04-12-18,16:58:57,258
1358534711,04-12-18,17:00:02,370
1358534742,04-12-18,17:00:04,378
1358536104,04-12-18,17:01:32,343
1358536187,04-12-18,17:01:38,259
1358537450,04-12-18,17:02:59,282
1358537451,04-12-18,17:03:00,231
1358537816,04-12-18,17:03:24,305
1358538803,04-12-18,17:04:30,237
1358538857,04-12-18,17:04:35,264
1358538991,04-12-18,17:04:42,230
1358539100,04-12-18,17:04:50,219
1358539119,04-12-18,17:04:51,1403
1358539186,04-12-18,17:04:55,211
1358539244,04-12-18,17:04:59,217
1358539346,04-12-18,17:05:07,151
1358540020,04-12-18,17:05:56,126
1358540329,04-12-18,17:06:13,153
1358540349,04-12-18,17:06:14,285
1358540552,04-12-18,17:06:27,229
1358541485,04-12-18,17:07:31,191
1358541696,04-12-18,17:07:44,1015
1358542008,04-12-18,17:08:04,165
1358543037,04-12-18,17:09:09,209
1358544415,04-12-18,17:10:41,285
1358544421,04-12-18,17:10:42,526
1358544819,04-12-18,17:11:08,279
1358544917,04-12-18,17:11:15,225
1358545654,04-12-18,17:12:05,206
1358546036,04-12-18,17:12:28,142
1358546934,04-12-18,17:13:31,237
1358547047,04-12-18,17:13:39,230
1358547363,04-12-18,17:14:00,216
1358548374,04-12-18,17:15:06,237
1358548536,04-12-18,17:15:18,236
1358548738,04-12-18,17:15:30,161
1358548783,04-12-18,17:15:34,163
1358549450,04-12-18,17:16:23,866
1358549773,04-12-18,17:16:44,227
1358549812,04-12-18,17:16:47,208
1358550047,04-12-18,17:17:05,233
1358551071,04-12-18,17:18:18,232
1358552150,04-12-18,17:19:32,205
1358552217,04-12-18,17:19:37,302
