uid,Date,time,travelTime
1352824837,04-06-18,16:00:00,320
1352825102,04-06-18,16:00:15,275
1352825304,04-06-18,16:00:27,180
1352826723,04-06-18,16:01:58,184
1352827945,04-06-18,16:03:11,243
1352828026,04-06-18,16:03:15,443
1352828272,04-06-18,16:03:31,286
1352829139,04-06-18,16:04:25,230
1352829186,04-06-18,16:04:28,327
1352829251,04-06-18,16:04:32,337
1352829265,04-06-18,16:04:33,568
1352829454,04-06-18,16:04:45,257
1352829501,04-06-18,16:04:48,269
1352829637,04-06-18,16:04:58,217
1352829849,04-06-18,16:05:13,793
1352830582,04-06-18,16:06:01,249
1352830928,04-06-18,16:06:20,258
1352831049,04-06-18,16:06:26,192
1352831036,04-06-18,16:06:26,198
1352831900,04-06-18,16:07:18,236
1352831915,04-06-18,16:07:19,231
1352831985,04-06-18,16:07:25,183
1352832272,04-06-18,16:07:45,241
1352832340,04-06-18,16:07:49,264
1352833667,04-06-18,16:09:08,240
1352833840,04-06-18,16:09:19,208
1352833939,04-06-18,16:09:26,189
1352833945,04-06-18,16:09:26,212
1352833967,04-06-18,16:09:29,189
1352834280,04-06-18,16:09:52,1640
1352834678,04-06-18,16:10:17,256
1352834723,04-06-18,16:10:19,231
1352834875,04-06-18,16:10:29,187
1352835133,04-06-18,16:10:43,179
1352835291,04-06-18,16:10:52,171
1352835393,04-06-18,16:10:58,684
1352836152,04-06-18,16:11:51,175
1352836665,04-06-18,16:12:19,99
1352836699,04-06-18,16:12:22,184
1352836694,04-06-18,16:12:22,91
1352838973,04-06-18,16:14:44,122
1352839384,04-06-18,16:15:08,441
1352839669,04-06-18,16:15:26,92
1352840230,04-06-18,16:16:02,533
1352840918,04-06-18,16:16:43,110
1352840960,04-06-18,16:16:45,81
1352841124,04-06-18,16:16:55,106
1352841181,04-06-18,16:16:58,104
1352841966,04-06-18,16:17:49,130
1352842332,04-06-18,16:18:10,108
1352842458,04-06-18,16:18:18,98
1352842480,04-06-18,16:18:19,91
1352842548,04-06-18,16:18:23,78
1352842602,04-06-18,16:18:27,86
1352843808,04-06-18,16:19:39,91
1352843836,04-06-18,16:19:41,92
1352843872,04-06-18,16:19:44,74
1352843968,04-06-18,16:19:50,85
1352844000,04-06-18,16:19:53,74
1352845233,04-06-18,16:21:07,99
1352845288,04-06-18,16:21:11,71
1352845304,04-06-18,16:21:12,69
1352846258,04-06-18,16:22:15,125
1352846303,04-06-18,16:22:17,124
1352846602,04-06-18,16:22:35,1109
1352846673,04-06-18,16:22:38,87
1352846785,04-06-18,16:22:45,91
1352846821,04-06-18,16:22:47,91
1352846865,04-06-18,16:22:50,79
1352846931,04-06-18,16:22:53,75
1352847968,04-06-18,16:24:02,101
1352848045,04-06-18,16:24:06,83
1352848152,04-06-18,16:24:12,92
1352848312,04-06-18,16:24:20,82
1352848376,04-06-18,16:24:23,79
1352849476,04-06-18,16:25:34,1540
1352849630,04-06-18,16:25:44,83
1352849689,04-06-18,16:25:47,85
1352849772,04-06-18,16:25:53,94
1352849810,04-06-18,16:25:55,85
1352850986,04-06-18,16:27:03,157
1352851136,04-06-18,16:27:12,93
1352851183,04-06-18,16:27:15,588
1352851333,04-06-18,16:27:25,91
1352852127,04-06-18,16:28:15,139
1352852619,04-06-18,16:28:43,291
1352852701,04-06-18,16:28:48,116
1352852882,04-06-18,16:28:59,90
1352853540,04-06-18,16:29:45,146
1352853852,04-06-18,16:30:02,144
1352853971,04-06-18,16:30:09,105
1352854096,04-06-18,16:30:16,107
1352855450,04-06-18,16:31:39,161
1352856518,04-06-18,16:32:44,558
1352856680,04-06-18,16:32:53,155
1352857039,04-06-18,16:33:14,164
1352857114,04-06-18,16:33:18,175
1352857183,04-06-18,16:33:23,192
1352857199,04-06-18,16:33:24,164
1352857254,04-06-18,16:33:28,127
1352857252,04-06-18,16:33:28,125
1352858008,04-06-18,16:34:16,155
