uid,Date,time,travelTime
1356577524,04-10-18,16:00:09,135
1356578423,04-10-18,16:01:06,201
1356580059,04-10-18,16:02:52,200
1356580061,04-10-18,16:02:53,206
1356580196,04-10-18,16:03:01,145
1356580520,04-10-18,16:03:22,129
1356581152,04-10-18,16:04:09,197
1356581477,04-10-18,16:04:30,132
1356582812,04-10-18,16:06:03,144
1356584001,04-10-18,16:07:23,118
1356584058,04-10-18,16:07:27,596
1356585315,04-10-18,16:08:53,223
1356585608,04-10-18,16:09:10,136
1356586748,04-10-18,16:10:29,145
1356586921,04-10-18,16:10:39,146
1356587767,04-10-18,16:11:39,134
1356588233,04-10-18,16:12:08,133
1356588454,04-10-18,16:12:19,154
1356589577,04-10-18,16:13:32,135
1356590546,04-10-18,16:14:36,129
1356590603,04-10-18,16:14:39,113
1356590935,04-10-18,16:15:01,137
1356591044,04-10-18,16:15:08,141
1356593814,04-10-18,16:18:20,148
1356595016,04-10-18,16:19:42,147
1356597381,04-10-18,16:22:21,236
1356597451,04-10-18,16:22:25,227
1356598626,04-10-18,16:23:46,221
1356598672,04-10-18,16:23:50,188
1356598774,04-10-18,16:23:56,209
1356598922,04-10-18,16:24:05,137
1356599009,04-10-18,16:24:11,140
1356599175,04-10-18,16:24:22,139
1356599668,04-10-18,16:24:56,171
1356601331,04-10-18,16:26:50,191
1356602360,04-10-18,16:28:05,218
1356603024,04-10-18,16:28:44,158
1356603943,04-10-18,16:29:48,127
1356603941,04-10-18,16:29:48,129
1356604046,04-10-18,16:29:54,122
1356604075,04-10-18,16:29:55,198
1356604323,04-10-18,16:30:10,146
1356604370,04-10-18,16:30:13,64
1356605524,04-10-18,16:31:34,140
1356605633,04-10-18,16:31:41,124
1356606529,04-10-18,16:32:38,106
1356606638,04-10-18,16:32:45,132
1356606997,04-10-18,16:33:10,123
1356607192,04-10-18,16:33:22,82
1356607907,04-10-18,16:34:11,119
1356608107,04-10-18,16:34:23,214
1356608245,04-10-18,16:34:32,126
1356608358,04-10-18,16:34:40,137
1356609076,04-10-18,16:35:36,200
1356609111,04-10-18,16:35:39,123
1356610484,04-10-18,16:37:10,184
1356612042,04-10-18,16:38:56,129
1356612205,04-10-18,16:39:09,77
1356613006,04-10-18,16:40:09,200
1356613528,04-10-18,16:40:39,482
1356616117,04-10-18,16:43:39,134
1356616136,04-10-18,16:43:40,127
1356617066,04-10-18,16:44:39,178
1356617109,04-10-18,16:44:42,195
1356618374,04-10-18,16:46:10,191
1356618373,04-10-18,16:46:10,182
1356618555,04-10-18,16:46:22,124
1356618706,04-10-18,16:46:31,131
1356619786,04-10-18,16:47:46,134
1356619805,04-10-18,16:47:47,192
1356619891,04-10-18,16:47:53,142
1356622269,04-10-18,16:50:34,267
1356622762,04-10-18,16:51:06,207
1356622831,04-10-18,16:51:11,218
1356622905,04-10-18,16:51:16,221
1356623775,04-10-18,16:52:22,193
1356623807,04-10-18,16:52:24,231
1356623955,04-10-18,16:52:34,224
1356625012,04-10-18,16:53:55,230
1356625156,04-10-18,16:54:05,225
1356625169,04-10-18,16:54:06,214
1356626319,04-10-18,16:55:32,220
1356628601,04-10-18,16:58:16,193
1356628691,04-10-18,16:58:21,193
1356629703,04-10-18,16:59:33,197
1356629734,04-10-18,16:59:36,190
1356630291,04-10-18,17:00:13,145
1356632212,04-10-18,17:02:39,273
1356632290,04-10-18,17:02:44,208
1356632697,04-10-18,17:03:12,232
1356632724,04-10-18,17:03:13,231
1356632797,04-10-18,17:03:19,245
1356633666,04-10-18,17:04:24,283
1356634890,04-10-18,17:05:52,300
1356635004,04-10-18,17:05:59,223
1356635057,04-10-18,17:06:03,238
1356635189,04-10-18,17:06:11,223
1356636002,04-10-18,17:07:13,282
1356636022,04-10-18,17:07:15,283
1356636072,04-10-18,17:07:18,194
1356636240,04-10-18,17:07:30,152
1356636282,04-10-18,17:07:33,239
1356636425,04-10-18,17:07:43,406
1356636458,04-10-18,17:07:44,143
1356637476,04-10-18,17:08:54,133
1356637699,04-10-18,17:09:09,141
1356638565,04-10-18,17:10:15,295
1356638564,04-10-18,17:10:15,185
1356638995,04-10-18,17:10:43,148
1356640236,04-10-18,17:12:10,136
1356641000,04-10-18,17:13:03,177
1356641063,04-10-18,17:13:08,127
1356641472,04-10-18,17:13:34,206
1356641554,04-10-18,17:13:39,126
1356642599,04-10-18,17:14:47,133
1356642805,04-10-18,17:15:01,132
1356642907,04-10-18,17:15:06,119
1356644042,04-10-18,17:16:19,122
1356644496,04-10-18,17:16:44,140
1356644820,04-10-18,17:17:06,89
1356645268,04-10-18,17:17:39,178
1356645308,04-10-18,17:17:42,187
1356645529,04-10-18,17:17:55,132
1356645602,04-10-18,17:18:00,126
1356645694,04-10-18,17:18:04,150
1356646613,04-10-18,17:19:06,181
1356646666,04-10-18,17:19:09,111
1356647789,04-10-18,17:20:22,97
1356649301,04-10-18,17:22:06,120
1356649349,04-10-18,17:22:09,112
1356649407,04-10-18,17:22:12,124
1356649739,04-10-18,17:22:33,49
1356649759,04-10-18,17:22:35,47
1356649836,04-10-18,17:22:40,51
1356649847,04-10-18,17:22:40,49
1356650707,04-10-18,17:23:43,495
1356650768,04-10-18,17:23:46,113
1356650963,04-10-18,17:23:57,117
1356651013,04-10-18,17:23:59,112
1356651133,04-10-18,17:24:07,68
1356652114,04-10-18,17:25:16,118
1356652376,04-10-18,17:25:32,145
1356652457,04-10-18,17:25:38,132
1356652496,04-10-18,17:25:40,124
1356653637,04-10-18,17:26:55,144
1356653934,04-10-18,17:27:12,126
1356654914,04-10-18,17:28:21,217
1356656168,04-10-18,17:29:45,138
1356656623,04-10-18,17:30:11,138
1356656646,04-10-18,17:30:13,143
1356657451,04-10-18,17:31:08,183
1356657631,04-10-18,17:31:20,137
1356657888,04-10-18,17:31:37,129
1356657929,04-10-18,17:31:41,130
1356658964,04-10-18,17:32:45,138
1356659270,04-10-18,17:33:05,150
1356661951,04-10-18,17:36:03,154
1356662011,04-10-18,17:36:06,146
1356662100,04-10-18,17:36:11,144
1356663357,04-10-18,17:37:35,207
1356663709,04-10-18,17:37:58,321
1356664520,04-10-18,17:38:49,212
1356664612,04-10-18,17:38:54,140
1356664754,04-10-18,17:39:03,242
1356665787,04-10-18,17:40:14,226
1356666025,04-10-18,17:40:28,229
1356666164,04-10-18,17:40:38,157
1356667177,04-10-18,17:41:46,837
1356667277,04-10-18,17:41:53,229
1356667488,04-10-18,17:42:05,216
1356667540,04-10-18,17:42:07,310
1356667758,04-10-18,17:42:20,156
1356668582,04-10-18,17:43:16,138
1356668747,04-10-18,17:43:26,110
1356670206,04-10-18,17:44:58,133
1356670309,04-10-18,17:45:06,838
1356670423,04-10-18,17:45:13,132
1356671230,04-10-18,17:46:05,282
1356671506,04-10-18,17:46:22,146
1356671525,04-10-18,17:46:23,130
1356671671,04-10-18,17:46:31,133
1356671761,04-10-18,17:46:36,308
1356671831,04-10-18,17:46:40,135
1356672313,04-10-18,17:47:13,172
1356672655,04-10-18,17:47:39,123
1356672746,04-10-18,17:47:42,188
1356672745,04-10-18,17:47:42,185
1356672805,04-10-18,17:47:46,132
1356674294,04-10-18,17:49:21,195
1356674302,04-10-18,17:49:22,139
1356674421,04-10-18,17:49:30,212
1356674502,04-10-18,17:49:36,122
1356674522,04-10-18,17:49:37,132
1356674556,04-10-18,17:49:39,160
1356674575,04-10-18,17:49:40,121
1356675424,04-10-18,17:50:35,178
1356675497,04-10-18,17:50:39,126
1356676895,04-10-18,17:52:09,193
1356677116,04-10-18,17:52:22,189
1356677229,04-10-18,17:52:29,505
1356677339,04-10-18,17:52:35,134
1356677458,04-10-18,17:52:42,162
1356678750,04-10-18,17:54:06,157
1356678855,04-10-18,17:54:12,318
1356679654,04-10-18,17:55:08,1355
1356679868,04-10-18,17:55:21,205
1356679989,04-10-18,17:55:29,149
1356680069,04-10-18,17:55:33,135
1356681331,04-10-18,17:56:50,193
1356681427,04-10-18,17:56:56,201
1356681494,04-10-18,17:57:00,151
1356681585,04-10-18,17:57:06,144
1356682453,04-10-18,17:58:10,199
1356684031,04-10-18,17:59:59,145
1356685169,04-10-18,18:01:17,134
1356685522,04-10-18,18:01:42,585
1356687599,04-10-18,18:04:12,189
1356687610,04-10-18,18:04:13,221
1356687857,04-10-18,18:04:29,291
1356689264,04-10-18,18:06:05,223
1356690192,04-10-18,18:07:08,278
1356690331,04-10-18,18:07:16,288
1356690330,04-10-18,18:07:16,212
1356691547,04-10-18,18:08:41,202
1356692769,04-10-18,18:10:06,185
1356694060,04-10-18,18:11:34,268
1356694163,04-10-18,18:11:40,199
1356694177,04-10-18,18:11:41,204
1356694305,04-10-18,18:11:50,199
1356694579,04-10-18,18:12:05,216
1356695719,04-10-18,18:13:14,217
1356696016,04-10-18,18:13:34,202
1356696178,04-10-18,18:13:43,156
1356697598,04-10-18,18:15:13,157
1356698410,04-10-18,18:16:08,269
1356698717,04-10-18,18:16:25,143
1356699046,04-10-18,18:16:43,133
1356700157,04-10-18,18:17:57,678
1356700249,04-10-18,18:18:02,153
1356700411,04-10-18,18:18:13,133
1356701663,04-10-18,18:19:36,141
1356701763,04-10-18,18:19:42,136
1356702746,04-10-18,18:20:45,123
1356702998,04-10-18,18:21:02,131
1356703132,04-10-18,18:21:12,70
1356703987,04-10-18,18:22:11,156
1356704386,04-10-18,18:22:36,120
1356704509,04-10-18,18:22:43,144
1356705709,04-10-18,18:24:03,690
1356706643,04-10-18,18:25:07,278
1356706841,04-10-18,18:25:20,187
1356706973,04-10-18,18:25:29,218
1356706988,04-10-18,18:25:30,120
1356707082,04-10-18,18:25:36,65
1356708008,04-10-18,18:26:37,193
1356708217,04-10-18,18:26:51,132
1356708445,04-10-18,18:27:07,52
1356709750,04-10-18,18:28:36,120
1356709855,04-10-18,18:28:41,69
1356710846,04-10-18,18:29:46,405
1356711166,04-10-18,18:30:05,128
1356711445,04-10-18,18:30:22,151
1356712197,04-10-18,18:31:10,205
1356712361,04-10-18,18:31:19,126
1356712763,04-10-18,18:31:47,74
1356713685,04-10-18,18:32:42,120
1356715093,04-10-18,18:34:10,129
1356715106,04-10-18,18:34:11,766
1356715429,04-10-18,18:34:32,149
1356716682,04-10-18,18:36:01,204
1356716758,04-10-18,18:36:06,151
1356718208,04-10-18,18:37:42,153
1356719288,04-10-18,18:38:55,213
1356722359,04-10-18,18:42:16,158
1356723118,04-10-18,18:43:08,186
1356724519,04-10-18,18:44:42,134
1356724735,04-10-18,18:44:56,194
1356724803,04-10-18,18:45:01,506
1356724885,04-10-18,18:45:06,128
1356726339,04-10-18,18:46:36,137
1356726755,04-10-18,18:47:01,141
1356727252,04-10-18,18:47:37,114
1356727300,04-10-18,18:47:41,124
1356727717,04-10-18,18:48:06,134
1356728675,04-10-18,18:49:09,168
1356730343,04-10-18,18:51:00,110
1356730551,04-10-18,18:51:11,144
1356731397,04-10-18,18:52:09,178
1356731473,04-10-18,18:52:15,134
1356731467,04-10-18,18:52:15,131
1356731545,04-10-18,18:52:21,130
1356731765,04-10-18,18:52:35,136
1356731816,04-10-18,18:52:38,135
1356731866,04-10-18,18:52:41,135
1356732602,04-10-18,18:53:36,187
1356732634,04-10-18,18:53:38,181
1356733055,04-10-18,18:54:02,130
1356733045,04-10-18,18:54:02,128
1356733226,04-10-18,18:54:12,151
1356733273,04-10-18,18:54:15,148
1356734335,04-10-18,18:55:27,147
1356735901,04-10-18,18:57:11,133
1356736615,04-10-18,18:58:05,201
1356736677,04-10-18,18:58:09,122
1356737098,04-10-18,18:58:36,136
1356737257,04-10-18,18:58:46,72
1356738030,04-10-18,18:59:43,128
1356738169,04-10-18,18:59:53,134
1356739506,04-10-18,19:01:18,206
1356739596,04-10-18,19:01:24,204
1356739628,04-10-18,19:01:26,178
1356739915,04-10-18,19:01:45,161
1356742442,04-10-18,19:04:41,311
1356743438,04-10-18,19:05:51,225
1356743568,04-10-18,19:05:59,206
1356743953,04-10-18,19:06:25,238
1356744586,04-10-18,19:07:08,204
1356744712,04-10-18,19:07:15,287
1356744881,04-10-18,19:07:28,216
1356744899,04-10-18,19:07:29,222
1356744939,04-10-18,19:07:32,297
1356745020,04-10-18,19:07:38,172
1356745017,04-10-18,19:07:38,399
1356745050,04-10-18,19:07:41,160
1356745049,04-10-18,19:07:41,153
1356745859,04-10-18,19:08:41,134
1356745974,04-10-18,19:08:47,133
1356746048,04-10-18,19:08:52,134
1356746306,04-10-18,19:09:11,135
1356746323,04-10-18,19:09:12,151
1356747346,04-10-18,19:10:28,197
1356747442,04-10-18,19:10:35,153
1356747504,04-10-18,19:10:39,155
1356747561,04-10-18,19:10:42,155
1356748367,04-10-18,19:11:38,205
1356748866,04-10-18,19:12:14,217
1356749795,04-10-18,19:13:17,195
1356749898,04-10-18,19:13:24,223
1356749999,04-10-18,19:13:31,219
1356750018,04-10-18,19:13:33,218
1356750088,04-10-18,19:13:38,486
1356750181,04-10-18,19:13:44,503
1356751055,04-10-18,19:14:50,206
1356751263,04-10-18,19:15:03,207
1356752468,04-10-18,19:16:30,325
1356754876,04-10-18,19:19:16,370
1356754936,04-10-18,19:19:21,278
1356755992,04-10-18,19:20:36,271
1356756076,04-10-18,19:20:41,294
1356756089,04-10-18,19:20:42,234
1356756358,04-10-18,19:20:59,215
1356756348,04-10-18,19:20:59,218
1356756520,04-10-18,19:21:11,302
1356757376,04-10-18,19:22:18,225
1356757641,04-10-18,19:22:36,147
1356757772,04-10-18,19:22:45,131
1356758870,04-10-18,19:24:06,215
1356758953,04-10-18,19:24:11,616
1356759863,04-10-18,19:25:14,215
1356759891,04-10-18,19:25:16,204
1356759933,04-10-18,19:25:20,374
1356759932,04-10-18,19:25:20,1210
1356759998,04-10-18,19:25:24,211
1356760076,04-10-18,19:25:29,213
1356760273,04-10-18,19:25:43,225
1356761043,04-10-18,19:26:42,193
1356761623,04-10-18,19:27:26,172
1356762086,04-10-18,19:28:06,652
1356762117,04-10-18,19:28:08,196
1356762176,04-10-18,19:28:13,193
1356762470,04-10-18,19:28:33,600
1356763379,04-10-18,19:29:43,204
1356763417,04-10-18,19:29:46,210
1356763547,04-10-18,19:29:57,203
1356764962,04-10-18,19:31:44,127
