uid,Date,time,travelTime
1356577973,04-10-18,16:00:36,390
1356578099,04-10-18,16:00:45,426
1356578112,04-10-18,16:00:45,320
1356578128,04-10-18,16:00:46,314
1356578244,04-10-18,16:00:54,889
1356578281,04-10-18,16:00:56,882
1356578314,04-10-18,16:00:59,324
1356579354,04-10-18,16:02:06,304
1356580483,04-10-18,16:03:20,365
1356580586,04-10-18,16:03:28,394
1356580727,04-10-18,16:03:40,476
1356580965,04-10-18,16:03:55,396
1356581900,04-10-18,16:04:57,297
1356581967,04-10-18,16:05:02,373
1356582122,04-10-18,16:05:14,328
1356582224,04-10-18,16:05:21,312
1356582299,04-10-18,16:05:28,246
1356583049,04-10-18,16:06:18,285
1356583137,04-10-18,16:06:24,102
1356583156,04-10-18,16:06:25,305
1356583177,04-10-18,16:06:26,103
1356583236,04-10-18,16:06:29,242
1356583441,04-10-18,16:06:45,308
1356583533,04-10-18,16:06:53,954
1356583596,04-10-18,16:06:57,272
1356583618,04-10-18,16:06:59,231
1356583632,04-10-18,16:07:00,258
1356584379,04-10-18,16:07:51,271
1356584413,04-10-18,16:07:53,318
1356584463,04-10-18,16:07:57,280
1356584478,04-10-18,16:07:58,320
1356584580,04-10-18,16:08:06,239
1356584654,04-10-18,16:08:10,305
1356584691,04-10-18,16:08:13,295
1356584706,04-10-18,16:08:15,242
1356584724,04-10-18,16:08:16,242
1356584741,04-10-18,16:08:18,882
1356584832,04-10-18,16:08:24,288
1356584895,04-10-18,16:08:28,257
1356586068,04-10-18,16:09:44,239
1356586091,04-10-18,16:09:46,225
1356586124,04-10-18,16:09:48,249
1356586206,04-10-18,16:09:55,287
1356587376,04-10-18,16:11:10,381
1356587405,04-10-18,16:11:12,1045
1356587518,04-10-18,16:11:19,335
1356587532,04-10-18,16:11:20,309
1356587583,04-10-18,16:11:23,319
1356587635,04-10-18,16:11:28,259
1356588704,04-10-18,16:12:35,317
1356588833,04-10-18,16:12:45,339
1356588898,04-10-18,16:12:50,323
1356588912,04-10-18,16:12:51,323
1356588909,04-10-18,16:12:51,1164
1356588944,04-10-18,16:12:53,323
1356588996,04-10-18,16:12:56,341
1356589914,04-10-18,16:13:53,381
1356589933,04-10-18,16:13:55,370
1356590064,04-10-18,16:14:05,313
1356590281,04-10-18,16:14:20,405
1356590300,04-10-18,16:14:22,321
1356590339,04-10-18,16:14:23,497
1356591467,04-10-18,16:15:39,306
1356591563,04-10-18,16:15:46,834
1356591587,04-10-18,16:15:48,247
1356592670,04-10-18,16:16:59,596
1356592763,04-10-18,16:17:06,315
1356592973,04-10-18,16:17:21,307
1356593848,04-10-18,16:18:22,388
1356593945,04-10-18,16:18:29,573
1356594264,04-10-18,16:18:51,346
1356594328,04-10-18,16:18:56,343
1356595145,04-10-18,16:19:51,456
1356595152,04-10-18,16:19:52,367
1356595613,04-10-18,16:20:23,328
1356596514,04-10-18,16:21:22,377
1356596681,04-10-18,16:21:34,306
1356596722,04-10-18,16:21:37,380
1356596729,04-10-18,16:21:38,315
1356596794,04-10-18,16:21:44,325
1356597892,04-10-18,16:22:54,346
1356597909,04-10-18,16:22:55,303
1356598078,04-10-18,16:23:09,289
1356598215,04-10-18,16:23:20,300
1356599251,04-10-18,16:24:27,374
1356599287,04-10-18,16:24:29,384
1356599337,04-10-18,16:24:32,315
1356599481,04-10-18,16:24:42,318
1356599574,04-10-18,16:24:48,315
1356599657,04-10-18,16:24:55,223
1356600589,04-10-18,16:25:57,436
1356600655,04-10-18,16:26:01,1376
1356602413,04-10-18,16:28:08,890
1356603176,04-10-18,16:28:52,296
1356603313,04-10-18,16:29:02,312
1356603480,04-10-18,16:29:16,306
1356603513,04-10-18,16:29:18,235
1356604482,04-10-18,16:30:21,283
1356604493,04-10-18,16:30:21,317
1356604872,04-10-18,16:30:48,246
1356604956,04-10-18,16:30:54,282
1356604973,04-10-18,16:30:55,880
1356605826,04-10-18,16:31:53,292
1356605852,04-10-18,16:31:55,292
1356606059,04-10-18,16:32:08,303
1356606103,04-10-18,16:32:10,244
1356606212,04-10-18,16:32:17,310
1356606259,04-10-18,16:32:21,252
1356606313,04-10-18,16:32:24,236
1356607221,04-10-18,16:33:24,347
1356607630,04-10-18,16:33:54,279
1356608597,04-10-18,16:34:58,503
1356608703,04-10-18,16:35:07,301
1356608746,04-10-18,16:35:10,315
1356609882,04-10-18,16:36:25,319
1356610245,04-10-18,16:36:53,340
1356610262,04-10-18,16:36:54,880
1356611109,04-10-18,16:37:52,343
1356611213,04-10-18,16:37:58,285
1356611240,04-10-18,16:37:59,288
1356611321,04-10-18,16:38:05,361
1356611408,04-10-18,16:38:12,306
1356612457,04-10-18,16:39:28,575
1356612590,04-10-18,16:39:39,311
1356615184,04-10-18,16:42:30,304
1356615175,04-10-18,16:42:30,314
1356615431,04-10-18,16:42:48,340
1356615471,04-10-18,16:42:51,319
1356616340,04-10-18,16:43:53,368
1356616433,04-10-18,16:43:58,305
1356616534,04-10-18,16:44:04,528
1356616587,04-10-18,16:44:08,312
1356616780,04-10-18,16:44:21,314
1356616831,04-10-18,16:44:25,291
1356617772,04-10-18,16:45:26,389
1356617776,04-10-18,16:45:27,284
1356617809,04-10-18,16:45:29,283
1356617898,04-10-18,16:45:35,323
1356617969,04-10-18,16:45:41,317
1356618131,04-10-18,16:45:53,258
1356619082,04-10-18,16:46:53,350
1356619078,04-10-18,16:46:53,306
1356619108,04-10-18,16:46:56,341
1356619160,04-10-18,16:47:00,391
1356619231,04-10-18,16:47:04,303
1356619248,04-10-18,16:47:06,319
1356619450,04-10-18,16:47:20,1235
1356619454,04-10-18,16:47:21,249
1356619468,04-10-18,16:47:22,236
1356620300,04-10-18,16:48:21,291
1356620362,04-10-18,16:48:25,292
1356620413,04-10-18,16:48:29,302
1356620525,04-10-18,16:48:36,302
1356620588,04-10-18,16:48:40,323
1356620660,04-10-18,16:48:45,248
1356620728,04-10-18,16:48:50,245
1356620807,04-10-18,16:48:56,262
1356621428,04-10-18,16:49:36,557
1356621680,04-10-18,16:49:54,300
1356621871,04-10-18,16:50:06,231
1356621900,04-10-18,16:50:09,223
1356623010,04-10-18,16:51:25,829
1356623063,04-10-18,16:51:29,332
1356623283,04-10-18,16:51:48,302
1356623296,04-10-18,16:51:49,240
1356625610,04-10-18,16:54:37,287
1356625765,04-10-18,16:54:51,247
1356626686,04-10-18,16:55:57,285
1356626820,04-10-18,16:56:07,750
1356626855,04-10-18,16:56:09,807
1356627056,04-10-18,16:56:24,253
1356627941,04-10-18,16:57:25,370
1356627977,04-10-18,16:57:29,296
1356628009,04-10-18,16:57:31,301
1356628023,04-10-18,16:57:33,210
1356628101,04-10-18,16:57:39,381
1356628132,04-10-18,16:57:41,301
1356628158,04-10-18,16:57:44,574
1356628300,04-10-18,16:57:55,284
1356628334,04-10-18,16:57:58,241
1356628654,04-10-18,16:58:19,259
1356629199,04-10-18,16:58:53,211
1356629293,04-10-18,16:58:59,584
1356629349,04-10-18,16:59:04,319
1356629383,04-10-18,16:59:07,203
1356629649,04-10-18,16:59:29,161
1356630468,04-10-18,17:00:25,276
1356630638,04-10-18,17:00:38,244
1356630670,04-10-18,17:00:40,231
1356630734,04-10-18,17:00:47,141
1356631881,04-10-18,17:02:15,598
1356631904,04-10-18,17:02:17,208
1356632845,04-10-18,17:03:22,274
1356633071,04-10-18,17:03:40,234
1356633115,04-10-18,17:03:43,225
1356633300,04-10-18,17:03:58,217
1356634235,04-10-18,17:05:04,217
1356634247,04-10-18,17:05:05,220
1356634392,04-10-18,17:05:16,392
1356634560,04-10-18,17:05:28,233
1356635573,04-10-18,17:06:41,391
1356635647,04-10-18,17:06:48,225
1356635704,04-10-18,17:06:51,230
1356636896,04-10-18,17:08:15,234
1356637010,04-10-18,17:08:23,226
1356637046,04-10-18,17:08:25,268
1356637061,04-10-18,17:08:26,238
1356637101,04-10-18,17:08:29,229
1356637115,04-10-18,17:08:30,236
1356637853,04-10-18,17:09:22,289
1356637873,04-10-18,17:09:24,980
1356637925,04-10-18,17:09:28,249
1356637996,04-10-18,17:09:33,238
1356639132,04-10-18,17:10:52,312
1356639463,04-10-18,17:11:17,243
1356639559,04-10-18,17:11:26,246
1356639607,04-10-18,17:11:29,262
1356639626,04-10-18,17:11:31,244
1356640531,04-10-18,17:12:28,374
1356640701,04-10-18,17:12:40,364
1356640794,04-10-18,17:12:46,262
1356640817,04-10-18,17:12:48,247
1356640828,04-10-18,17:12:49,284
1356640865,04-10-18,17:12:52,313
1356641741,04-10-18,17:13:51,287
1356641799,04-10-18,17:13:54,300
1356641924,04-10-18,17:14:03,295
1356642163,04-10-18,17:14:19,221
1356642257,04-10-18,17:14:25,612
1356643378,04-10-18,17:15:37,301
1356643474,04-10-18,17:15:44,243
1356643546,04-10-18,17:15:48,237
1356643575,04-10-18,17:15:49,235
1356643613,04-10-18,17:15:52,454
1356644818,04-10-18,17:17:06,217
1356645026,04-10-18,17:17:21,287
1356645032,04-10-18,17:17:22,418
1356645067,04-10-18,17:17:25,736
1356645101,04-10-18,17:17:27,226
1356646001,04-10-18,17:18:24,285
1356646129,04-10-18,17:18:32,621
1356646282,04-10-18,17:18:41,293
1356646344,04-10-18,17:18:45,300
1356646379,04-10-18,17:18:47,298
1356646536,04-10-18,17:18:59,308
1356647409,04-10-18,17:19:56,345
1356647449,04-10-18,17:19:59,303
1356647554,04-10-18,17:20:07,311
1356647645,04-10-18,17:20:12,434
1356647763,04-10-18,17:20:20,245
1356647812,04-10-18,17:20:23,249
1356647837,04-10-18,17:20:25,280
1356647853,04-10-18,17:20:25,245
1356648759,04-10-18,17:21:26,304
1356648968,04-10-18,17:21:43,337
1356649008,04-10-18,17:21:46,322
1356649072,04-10-18,17:21:50,338
1356649232,04-10-18,17:22:01,443
1356649252,04-10-18,17:22:02,320
1356650053,04-10-18,17:22:56,431
1356650195,04-10-18,17:23:06,397
1356650260,04-10-18,17:23:10,1120
1356650311,04-10-18,17:23:14,357
1356650423,04-10-18,17:23:23,395
1356650449,04-10-18,17:23:24,343
1356651359,04-10-18,17:24:21,312
1356651498,04-10-18,17:24:30,289
1356651561,04-10-18,17:24:35,322
1356651604,04-10-18,17:24:38,318
1356651621,04-10-18,17:24:39,260
1356651697,04-10-18,17:24:45,306
1356651728,04-10-18,17:24:47,330
1356651787,04-10-18,17:24:52,329
1356652780,04-10-18,17:25:56,314
1356652805,04-10-18,17:25:58,288
1356653029,04-10-18,17:26:15,319
1356653087,04-10-18,17:26:19,308
1356653249,04-10-18,17:26:30,246
1356654328,04-10-18,17:27:41,299
1356654436,04-10-18,17:27:49,244
1356654500,04-10-18,17:27:53,256
1356655578,04-10-18,17:29:02,302
1356655710,04-10-18,17:29:11,321
1356655795,04-10-18,17:29:17,305
1356655827,04-10-18,17:29:21,246
1356655880,04-10-18,17:29:24,304
1356655879,04-10-18,17:29:24,257
1356655888,04-10-18,17:29:25,260
1356656893,04-10-18,17:30:29,316
1356657009,04-10-18,17:30:36,690
1356657171,04-10-18,17:30:49,285
1356658138,04-10-18,17:31:53,377
1356658522,04-10-18,17:32:14,408
1356659724,04-10-18,17:33:35,322
1356659790,04-10-18,17:33:39,312
1356659829,04-10-18,17:33:42,413
1356660893,04-10-18,17:34:52,373
1356662285,04-10-18,17:36:23,487
1356662316,04-10-18,17:36:25,462
1356662436,04-10-18,17:36:34,392
1356668799,04-10-18,17:43:29,803
1356668815,04-10-18,17:43:29,1332
1356668814,04-10-18,17:43:29,699
1356668813,04-10-18,17:43:29,652
1356668812,04-10-18,17:43:29,640
1356668811,04-10-18,17:43:29,619
