uid,Date,time,travelTime
1354792702,04-08-18,16:00:06,126
1354792853,04-08-18,16:00:16,793
1354792865,04-08-18,16:00:16,120
1354792883,04-08-18,16:00:18,136
1354793246,04-08-18,16:00:38,67
1354793406,04-08-18,16:00:49,185
1354794285,04-08-18,16:01:55,119
1354794378,04-08-18,16:02:00,121
1354795488,04-08-18,16:03:13,114
1354795608,04-08-18,16:03:22,111
1354795702,04-08-18,16:03:29,57
1354796772,04-08-18,16:04:37,121
1354796802,04-08-18,16:04:39,121
1354796851,04-08-18,16:04:41,133
1354798423,04-08-18,16:06:30,121
1354798727,04-08-18,16:06:49,609
1354799351,04-08-18,16:07:34,120
1354799775,04-08-18,16:08:02,140
1354800050,04-08-18,16:08:21,391
1354800573,04-08-18,16:08:56,197
1354800683,04-08-18,16:09:02,128
1354801043,04-08-18,16:09:26,207
1354802046,04-08-18,16:10:34,185
1354802358,04-08-18,16:10:52,195
1354803867,04-08-18,16:12:34,152
1354803880,04-08-18,16:12:35,130
1354803909,04-08-18,16:12:36,219
1354804743,04-08-18,16:13:34,181
1354804877,04-08-18,16:13:42,125
1354804969,04-08-18,16:13:47,121
1354805134,04-08-18,16:13:58,128
1354805270,04-08-18,16:14:07,129
1354805302,04-08-18,16:14:09,126
1354806227,04-08-18,16:15:11,125
1354806419,04-08-18,16:15:26,151
1354806519,04-08-18,16:15:32,60
1354806590,04-08-18,16:15:38,68
1354807654,04-08-18,16:16:45,115
1354807693,04-08-18,16:16:48,298
1354807728,04-08-18,16:16:51,152
1354807886,04-08-18,16:17:02,121
1354807877,04-08-18,16:17:02,58
1354808713,04-08-18,16:18:04,202
1354808826,04-08-18,16:18:11,119
1354809055,04-08-18,16:18:26,117
1354809122,04-08-18,16:18:30,126
1354809178,04-08-18,16:18:34,69
1354809240,04-08-18,16:18:38,76
1354809300,04-08-18,16:18:42,67
1354810469,04-08-18,16:20:03,72
1354811526,04-08-18,16:21:09,218
1354811762,04-08-18,16:21:29,159
1354811828,04-08-18,16:21:34,397
1354811849,04-08-18,16:21:36,176
1354811846,04-08-18,16:21:36,138
1354811874,04-08-18,16:21:38,137
1354812786,04-08-18,16:22:37,114
1354812966,04-08-18,16:22:48,125
1354813149,04-08-18,16:22:57,144
1354813292,04-08-18,16:23:07,135
1354813973,04-08-18,16:23:57,105
1354814525,04-08-18,16:24:32,64
1354814937,04-08-18,16:25:02,463
1354815394,04-08-18,16:25:35,117
1354815530,04-08-18,16:25:44,143
1354816644,04-08-18,16:26:56,640
1354816899,04-08-18,16:27:15,141
1354816970,04-08-18,16:27:20,199
1354817146,04-08-18,16:27:35,123
1354817152,04-08-18,16:27:35,144
1354817224,04-08-18,16:27:40,80
1354818424,04-08-18,16:28:54,120
1354818539,04-08-18,16:29:02,123
1354818592,04-08-18,16:29:07,96
1354819520,04-08-18,16:30:14,133
1354819848,04-08-18,16:30:34,445
1354819858,04-08-18,16:30:35,141
1354819893,04-08-18,16:30:37,217
1354820851,04-08-18,16:31:41,129
1354820929,04-08-18,16:31:46,125
1354821126,04-08-18,16:31:58,120
1354821205,04-08-18,16:32:03,193
1354821277,04-08-18,16:32:07,140
1354821313,04-08-18,16:32:10,133
1354822217,04-08-18,16:33:08,151
1354822535,04-08-18,16:33:29,124
1354822590,04-08-18,16:33:33,586
1354823470,04-08-18,16:34:31,180
1354823566,04-08-18,16:34:37,132
1354823684,04-08-18,16:34:43,127
1354823840,04-08-18,16:34:52,58
1354823974,04-08-18,16:35:00,124
1354824059,04-08-18,16:35:07,67
1354824067,04-08-18,16:35:07,214
1354825074,04-08-18,16:36:17,112
1354825402,04-08-18,16:36:37,122
1354826072,04-08-18,16:37:27,209
1354826248,04-08-18,16:37:39,118
1354826346,04-08-18,16:37:45,110
1354826648,04-08-18,16:38:04,94
1354827888,04-08-18,16:39:27,115
1354828760,04-08-18,16:40:30,113
1354828947,04-08-18,16:40:41,120
1354831306,04-08-18,16:43:30,179
1354831347,04-08-18,16:43:33,199
1354831399,04-08-18,16:43:36,187
1354831480,04-08-18,16:43:41,128
1354831623,04-08-18,16:43:51,137
1354832746,04-08-18,16:45:02,202
1354832780,04-08-18,16:45:05,197
1354832796,04-08-18,16:45:07,137
1354832810,04-08-18,16:45:08,198
1354832932,04-08-18,16:45:17,194
1354834111,04-08-18,16:46:37,196
1354834269,04-08-18,16:46:46,197
1354834343,04-08-18,16:46:50,168
1354834401,04-08-18,16:46:54,152
1354834451,04-08-18,16:46:57,156
1354834511,04-08-18,16:47:01,145
1354834647,04-08-18,16:47:10,257
1354835276,04-08-18,16:47:58,191
1354835503,04-08-18,16:48:10,194
1354835715,04-08-18,16:48:23,146
1354835709,04-08-18,16:48:23,149
1354835782,04-08-18,16:48:27,212
1354837046,04-08-18,16:49:57,150
1354837189,04-08-18,16:50:06,138
1354837292,04-08-18,16:50:14,159
1354838020,04-08-18,16:51:01,195
1354838359,04-08-18,16:51:26,210
1354838391,04-08-18,16:51:29,146
1354838431,04-08-18,16:51:32,154
1354839569,04-08-18,16:52:44,206
1354839754,04-08-18,16:52:56,142
1354839825,04-08-18,16:53:01,144
1354839973,04-08-18,16:53:12,148
1354840646,04-08-18,16:54:00,181
1354840746,04-08-18,16:54:06,142
1354840860,04-08-18,16:54:15,192
1354840998,04-08-18,16:54:23,207
1354841130,04-08-18,16:54:32,133
1354841287,04-08-18,16:54:41,157
1354842095,04-08-18,16:55:37,127
1354842118,04-08-18,16:55:38,127
