Timestamp,Bearing,BlockRef,CallDistanceAlongRoute,DataFrameRef,DatedVehicleJourneyRef,DestinationName,DestinationRef,DirectionRef,DistanceFromCall,ExpectedArrivalTime,ExpectedDepartureTime,JourneyPatternRef,Latitude,LineRef,Longitude,Monitored,OperatorRef,OriginAimedDepartureTime,OriginRef,PresentableDistance,ProgressRate,ProgressStatus,PublishedLineName,RecordedAtTime,StopPointName,StopPointRef,StopsFromCall,VehicleRef,VisitNumber,VehicleDistanceAlongRoute
2018-04-06 16:00:36-04:00,234.09946000000002,MTA NYCT_OF_B8-Weekday_C_OF_20820_M1-105,8868.91,2018-04-06,MTA NYCT_OF_B8-Weekday-089200_M1_140,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,65.37,2018-04-06T16:01:19.981-04:00,2018-04-06T16:01:19.981-04:00,MTA_M010187,40.755355,MTA NYCT_M1,-73.979519,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-06T16:00:36.000-04:00,5 AV/W 45 ST,MTA_405179,0,MTA NYCT_3901,1,8803.539999999999
2018-04-06 16:00:36-04:00,234.09946000000002,MTA NYCT_OF_B8-Weekday_C_OF_20820_M1-105,8868.91,2018-04-06,MTA NYCT_OF_B8-Weekday-089200_M1_140,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,65.37,2018-04-06T16:01:17.423-04:00,2018-04-06T16:01:17.423-04:00,MTA_M010187,40.755355,MTA NYCT_M1,-73.979519,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-06T16:00:36.000-04:00,5 AV/W 45 ST,MTA_405179,0,MTA NYCT_3901,1,8803.539999999999
2018-04-06 16:00:36-04:00,234.09946000000002,MTA NYCT_OF_B8-Weekday_C_OF_20820_M1-105,8868.91,2018-04-06,MTA NYCT_OF_B8-Weekday-089200_M1_140,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,65.37,2018-04-06T16:01:50.607-04:00,2018-04-06T16:01:50.607-04:00,MTA_M010187,40.755355,MTA NYCT_M1,-73.979519,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-06T16:00:36.000-04:00,5 AV/W 45 ST,MTA_405179,0,MTA NYCT_3901,1,8803.539999999999
2018-04-06 16:00:38-04:00,234.19359,MTA NYCT_OF_B8-Weekday_C_OF_54660_M1-146,6718.93,2018-04-06,MTA NYCT_OF_B8-Weekday-091400_M1_146,E VILLAGE 8 ST via 5 AV,MTA_403793,1,35.77,2018-04-06T16:00:49.265-04:00,2018-04-06T16:00:49.265-04:00,MTA_M010186,40.772043,MTA NYCT_M1,-73.967338,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-06T16:00:38.000-04:00,5 AV/E 72 ST,MTA_400124,0,MTA NYCT_3898,1,6683.16
2018-04-06 16:00:41-04:00,234.03671,MTA NYCT_OF_B8-Weekday_C_OF_28980_M7-204,8227.92,2018-04-06,MTA NYCT_OF_B8-Weekday-089800_M7_207,E VILLAGE 8 ST via 5 AV,MTA_403793,1,5.35,2018-04-06T16:00:49.385-04:00,2018-04-06T16:00:49.385-04:00,MTA_M010186,40.759929,MTA NYCT_M1,-73.976184,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-06T16:00:41.000-04:00,5 AV/W 53 ST,MTA_400514,0,MTA NYCT_3889,1,8222.57
2018-04-06 16:00:45-04:00,233.8172,MTA NYCT_OF_B8-Weekday_C_OF_54060_M1-105,7282.37,2018-04-06,MTA NYCT_OF_B8-Weekday-090400_M1_105,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,96.11,2018-04-06T16:01:40.628-04:00,2018-04-06T16:01:40.628-04:00,MTA_M010187,40.768086,MTA NYCT_M1,-73.970235,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-06T16:00:45.000-04:00,5 AV/E 63 ST,MTA_400127,0,MTA NYCT_3900,1,7186.26
2018-04-06 16:00:45-04:00,233.8172,MTA NYCT_OF_B8-Weekday_C_OF_54060_M1-105,7282.37,2018-04-06,MTA NYCT_OF_B8-Weekday-090400_M1_105,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,96.11,2018-04-06T16:01:40.628-04:00,2018-04-06T16:01:40.628-04:00,MTA_M010187,40.768086,MTA NYCT_M1,-73.970235,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-06T16:00:45.000-04:00,5 AV/E 63 ST,MTA_400127,0,MTA NYCT_3900,1,7186.26
2018-04-06 16:00:56-04:00,234.14885,MTA NYCT_OF_B8-Weekday_C_OF_54360_M7-208,8227.92,2018-04-06,MTA NYCT_OF_B8-Weekday-090900_M7_208,E VILLAGE 8 ST via 5 AV,MTA_403793,1,522.65,2018-04-06T16:04:22.919-04:00,2018-04-06T16:04:22.919-04:00,MTA_M010186,40.764001,MTA NYCT_M1,-73.973215,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-06T16:00:56.000-04:00,5 AV/W 53 ST,MTA_400514,0,MTA NYCT_6774,1,7705.27
2018-04-06 16:00:58-04:00,233.97781,MTA NYCT_OF_B8-Weekday_C_OF_55260_M1-113,5861.36,2018-04-06,MTA NYCT_OF_B8-Weekday-092400_M1_113,E VILLAGE 8 ST via 5 AV,MTA_403793,1,171.44,2018-04-06T16:02:38.587-04:00,2018-04-06T16:02:38.587-04:00,MTA_M010186,40.779862,MTA NYCT_M1,-73.961636,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-06T16:00:58.000-04:00,5 AV/EAST 81 ST,MTA_803162,0,MTA NYCT_6773,1,5689.92
2018-04-06 16:01:01-04:00,234.00477999999998,MTA NYCT_OF_B8-Weekday_C_OF_29580_M1-123,6394.46,2018-04-06,MTA NYCT_OF_B8-Weekday-091900_M1_147,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,71.48,2018-04-06T16:01:27.400-04:00,2018-04-06T16:01:27.400-04:00,MTA_M010187,40.774877000000004,MTA NYCT_M1,-73.96526800000001,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-06T16:01:01.000-04:00,5 AV/EAST 75 ST,MTA_400123,0,MTA NYCT_6759,1,6322.9800000000005
2018-04-06 16:01:04-04:00,233.91893,MTA NYCT_OF_B8-Weekday_C_OF_29220_M1-122,5398.92,2018-04-06,MTA NYCT_OF_B8-Weekday-092900_M1_145,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,105.06,2018-04-06T16:01:35.531-04:00,2018-04-06T16:01:35.531-04:00,MTA_M010187,40.78298,MTA NYCT_M1,-73.95936,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-06T16:01:04.000-04:00,5 AV/EAST 87 ST,MTA_400118,0,MTA NYCT_3891,1,5293.86
2018-04-06 16:01:11-04:00,233.1301,MTA NYCT_OF_B8-Weekday_C_OF_54660_M1-146,6914.02,2018-04-06,MTA NYCT_OF_B8-Weekday-091400_M1_146,E VILLAGE 8 ST via 5 AV,MTA_403793,1,35.09,2018-04-06T16:01:26.782-04:00,2018-04-06T16:01:26.782-04:00,MTA_M010186,40.770499,MTA NYCT_M1,-73.96845400000001,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-06T16:01:11.000-04:00,5 AV/E 69 ST,MTA_400125,0,MTA NYCT_3898,1,6878.93
2018-04-06 16:01:12-04:00,234.03671,MTA NYCT_OF_B8-Weekday_C_OF_28980_M7-204,8227.92,2018-04-06,MTA NYCT_OF_B8-Weekday-089800_M7_207,E VILLAGE 8 ST via 5 AV,MTA_403793,1,0.0,,,MTA_M010186,40.759886,MTA NYCT_M1,-73.976215,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-06T16:01:12.000-04:00,5 AV/W 53 ST,MTA_400514,0,MTA NYCT_3889,1,8227.92
2018-04-06 16:01:17-04:00,233.77274,MTA NYCT_OF_B8-Weekday_C_OF_54060_M1-105,7444.01,2018-04-06,MTA NYCT_OF_B8-Weekday-090400_M1_105,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,111.91,2018-04-06T16:02:07.957-04:00,2018-04-06T16:02:07.957-04:00,MTA_M010187,40.766935,MTA NYCT_M1,-73.971064,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-06T16:01:17.000-04:00,5 AV/E 62 ST,MTA_400128,0,MTA NYCT_3900,1,7332.1
2018-04-06 16:01:29-04:00,233.8792,MTA NYCT_OF_B8-Weekday_C_OF_54360_M7-208,8227.92,2018-04-06,MTA NYCT_OF_B8-Weekday-090900_M7_208,E VILLAGE 8 ST via 5 AV,MTA_403793,1,420.97,2018-04-06T16:04:15.665-04:00,2018-04-06T16:04:15.665-04:00,MTA_M010186,40.7632,MTA NYCT_M1,-73.97379699999999,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-06T16:01:29.000-04:00,5 AV/W 53 ST,MTA_400514,0,MTA NYCT_6774,1,7806.95
2018-04-06 16:01:30-04:00,233.97781,MTA NYCT_OF_B8-Weekday_C_OF_55260_M1-113,5861.36,2018-04-06,MTA NYCT_OF_B8-Weekday-092400_M1_113,E VILLAGE 8 ST via 5 AV,MTA_403793,1,154.29,2018-04-06T16:03:00.529-04:00,2018-04-06T16:03:00.529-04:00,MTA_M010186,40.779727,MTA NYCT_M1,-73.96173399999999,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-06T16:01:30.000-04:00,5 AV/EAST 81 ST,MTA_803162,0,MTA NYCT_6773,1,5707.07
2018-04-06 16:01:32-04:00,233.89742,MTA NYCT_OF_B8-Weekday_C_OF_29580_M1-123,6718.93,2018-04-06,MTA NYCT_OF_B8-Weekday-091900_M1_147,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,311.69,2018-04-06T16:03:10.166-04:00,2018-04-06T16:03:10.166-04:00,MTA_M010187,40.774214,MTA NYCT_M1,-73.965751,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-06T16:01:32.000-04:00,5 AV/E 72 ST,MTA_400124,0,MTA NYCT_6759,1,6407.240000000001
2018-04-06 16:01:34-04:00,234.37209,MTA NYCT_OF_B8-Weekday_C_OF_29220_M1-122,5398.92,2018-04-06,MTA NYCT_OF_B8-Weekday-092900_M1_145,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,4.29,2018-04-06T16:01:50.607-04:00,2018-04-06T16:01:50.607-04:00,MTA_M010187,40.782187,MTA NYCT_M1,-73.959941,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-06T16:01:34.000-04:00,5 AV/EAST 87 ST,MTA_400118,0,MTA NYCT_3891,1,5394.63
2018-04-06 16:01:43-04:00,232.96175,MTA NYCT_OF_B8-Weekday_C_OF_54660_M1-146,7172.01,2018-04-06,MTA NYCT_OF_B8-Weekday-091400_M1_146,E VILLAGE 8 ST via 5 AV,MTA_403793,1,241.98,2018-04-06T16:03:20.732-04:00,2018-04-06T16:03:20.732-04:00,MTA_M010186,40.7701,MTA NYCT_M1,-73.968754,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-06T16:01:43.000-04:00,5 AV/E 65 ST,MTA_400126,0,MTA NYCT_3898,1,6930.030000000001
2018-04-06 16:01:44-04:00,233.48662000000002,MTA NYCT_OF_B8-Weekday_C_OF_28980_M7-204,8468.14,2018-04-06,MTA NYCT_OF_B8-Weekday-089800_M7_207,E VILLAGE 8 ST via 5 AV,MTA_403793,1,160.15,2018-04-06T16:03:34.666-04:00,2018-04-06T16:03:34.666-04:00,MTA_M010186,40.759257,MTA NYCT_M1,-73.976678,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-06T16:01:44.000-04:00,5 AV/W 49 ST,MTA_400515,0,MTA NYCT_3889,1,8307.99
2018-04-06 16:01:50-04:00,233.75014,MTA NYCT_OF_B8-Weekday_C_OF_54060_M1-105,7444.01,2018-04-06,MTA NYCT_OF_B8-Weekday-090400_M1_105,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,19.54,2018-04-06T16:02:21.316-04:00,2018-04-06T16:02:21.316-04:00,MTA_M010187,40.766209,MTA NYCT_M1,-73.971597,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-06T16:01:50.000-04:00,5 AV/E 62 ST,MTA_400128,0,MTA NYCT_3900,1,7424.47
2018-04-06 16:01:53-04:00,234.09027000000003,MTA NYCT_OF_B8-Weekday_C_OF_20820_M1-105,9128.65,2018-04-06,MTA NYCT_OF_B8-Weekday-089200_M1_140,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,252.53,2018-04-06T16:03:37.222-04:00,2018-04-06T16:03:37.222-04:00,MTA_M010187,40.754783,MTA NYCT_M1,-73.979934,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-06T16:01:53.000-04:00,5 AV/W 42 ST,MTA_400518,0,MTA NYCT_3901,1,8876.119999999999
2018-04-06 16:02:01-04:00,233.75014,MTA NYCT_OF_B8-Weekday_C_OF_54360_M7-208,8227.92,2018-04-06,MTA NYCT_OF_B8-Weekday-090900_M7_208,E VILLAGE 8 ST via 5 AV,MTA_403793,1,276.49,2018-04-06T16:03:52.195-04:00,2018-04-06T16:03:52.195-04:00,MTA_M010186,40.762062,MTA NYCT_M1,-73.974626,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-06T16:02:01.000-04:00,5 AV/W 53 ST,MTA_400514,0,MTA NYCT_6774,1,7951.43
2018-04-06 16:02:02-04:00,233.9407,MTA NYCT_OF_B8-Weekday_C_OF_55260_M1-113,5861.36,2018-04-06,MTA NYCT_OF_B8-Weekday-092400_M1_113,E VILLAGE 8 ST via 5 AV,MTA_403793,1,113.58,2018-04-06T16:03:08.639-04:00,2018-04-06T16:03:08.639-04:00,MTA_M010186,40.779406,MTA NYCT_M1,-73.961967,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-06T16:02:02.000-04:00,5 AV/EAST 81 ST,MTA_803162,0,MTA NYCT_6773,1,5747.78
2018-04-06 16:02:04-04:00,233.89742,MTA NYCT_OF_B8-Weekday_C_OF_29580_M1-123,6718.93,2018-04-06,MTA NYCT_OF_B8-Weekday-091900_M1_147,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,311.69,2018-04-06T16:03:42.166-04:00,2018-04-06T16:03:42.166-04:00,MTA_M010187,40.774214,MTA NYCT_M1,-73.965751,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-06T16:02:04.000-04:00,5 AV/E 72 ST,MTA_400124,0,MTA NYCT_6759,1,6407.240000000001
2018-04-06 16:02:06-04:00,233.95067999999998,MTA NYCT_OF_B8-Weekday_C_OF_29220_M1-122,5621.35,2018-04-06,MTA NYCT_OF_B8-Weekday-092900_M1_145,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,203.0,2018-04-06T16:04:10.481-04:00,2018-04-06T16:04:10.481-04:00,MTA_M010187,40.782,MTA NYCT_M1,-73.960077,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-06T16:02:06.000-04:00,5 AV/EAST 84 ST,MTA_400119,0,MTA NYCT_3891,1,5418.35
2018-04-06 16:02:14-04:00,232.96175,MTA NYCT_OF_B8-Weekday_C_OF_54660_M1-146,7172.01,2018-04-06,MTA NYCT_OF_B8-Weekday-091400_M1_146,E VILLAGE 8 ST via 5 AV,MTA_403793,1,238.42,2018-04-06T16:03:50.295-04:00,2018-04-06T16:03:50.295-04:00,MTA_M010186,40.770072,MTA NYCT_M1,-73.968775,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-06T16:02:14.000-04:00,5 AV/E 65 ST,MTA_400126,0,MTA NYCT_3898,1,6933.59
2018-04-06 16:02:15-04:00,234.02312999999998,MTA NYCT_OF_B8-Weekday_C_OF_28980_M7-204,8468.14,2018-04-06,MTA NYCT_OF_B8-Weekday-089800_M7_207,E VILLAGE 8 ST via 5 AV,MTA_403793,1,19.57,2018-04-06T16:02:28.525-04:00,2018-04-06T16:02:28.525-04:00,MTA_M010186,40.75815,MTA NYCT_M1,-73.977482,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-06T16:02:15.000-04:00,5 AV/W 49 ST,MTA_400515,0,MTA NYCT_3889,1,8448.57
2018-04-06 16:02:22-04:00,234.13126,MTA NYCT_OF_B8-Weekday_C_OF_54060_M1-105,7653.54,2018-04-06,MTA NYCT_OF_B8-Weekday-090400_M1_105,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,180.87,2018-04-06T16:03:58.906-04:00,2018-04-06T16:03:58.906-04:00,MTA_M010187,40.765829,MTA NYCT_M1,-73.971871,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-06T16:02:22.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_3900,1,7472.67
2018-04-06 16:02:24-04:00,233.65923999999998,MTA NYCT_OF_B8-Weekday_C_OF_20820_M1-105,9128.65,2018-04-06,MTA NYCT_OF_B8-Weekday-089200_M1_140,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,180.38,2018-04-06T16:03:38.444-04:00,2018-04-06T16:03:38.444-04:00,MTA_M010187,40.754216,MTA NYCT_M1,-73.980351,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-06T16:02:24.000-04:00,5 AV/W 42 ST,MTA_400518,0,MTA NYCT_3901,1,8948.27
2018-04-06 16:02:33-04:00,233.75014,MTA NYCT_OF_B8-Weekday_C_OF_54360_M7-208,8227.92,2018-04-06,MTA NYCT_OF_B8-Weekday-090900_M7_208,E VILLAGE 8 ST via 5 AV,MTA_403793,1,269.35,2018-04-06T16:04:24.514-04:00,2018-04-06T16:04:24.514-04:00,MTA_M010186,40.762006,MTA NYCT_M1,-73.97466700000001,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-06T16:02:33.000-04:00,5 AV/W 53 ST,MTA_400514,0,MTA NYCT_6774,1,7958.57
2018-04-06 16:02:33-04:00,233.77077000000003,MTA NYCT_OF_B8-Weekday_C_OF_55260_M1-113,6153.18,2018-04-06,MTA NYCT_OF_B8-Weekday-092400_M1_113,E VILLAGE 8 ST via 5 AV,MTA_403793,1,289.67,2018-04-06T16:04:50.761-04:00,2018-04-06T16:04:50.761-04:00,MTA_M010186,40.778495,MTA NYCT_M1,-73.962632,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-06T16:02:33.000-04:00,5 AV/EAST 78 ST,MTA_404303,0,MTA NYCT_6773,1,5863.51
2018-04-06 16:02:35-04:00,233.91893,MTA NYCT_OF_B8-Weekday_C_OF_29580_M1-123,6718.93,2018-04-06,MTA NYCT_OF_B8-Weekday-091900_M1_147,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,199.28,2018-04-06T16:03:37.762-04:00,2018-04-06T16:03:37.762-04:00,MTA_M010187,40.773329,MTA NYCT_M1,-73.966396,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-06T16:02:35.000-04:00,5 AV/E 72 ST,MTA_400124,0,MTA NYCT_6759,1,6519.650000000001
2018-04-06 16:02:38-04:00,233.95067999999998,MTA NYCT_OF_B8-Weekday_C_OF_29220_M1-122,5621.35,2018-04-06,MTA NYCT_OF_B8-Weekday-092900_M1_145,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,198.68,2018-04-06T16:04:39.833-04:00,2018-04-06T16:04:39.833-04:00,MTA_M010187,40.781966,MTA NYCT_M1,-73.960102,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-06T16:02:38.000-04:00,5 AV/EAST 84 ST,MTA_400119,0,MTA NYCT_3891,1,5422.67
2018-04-06 16:02:45-04:00,233.87389,MTA NYCT_OF_B8-Weekday_C_OF_54660_M1-146,7172.01,2018-04-06,MTA NYCT_OF_B8-Weekday-091400_M1_146,E VILLAGE 8 ST via 5 AV,MTA_403793,1,14.23,2018-04-06T16:02:51.994-04:00,2018-04-06T16:02:51.994-04:00,MTA_M010186,40.76831,MTA NYCT_M1,-73.97007099999999,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-06T16:02:45.000-04:00,5 AV/E 65 ST,MTA_400126,0,MTA NYCT_3898,1,7157.780000000001
2018-04-06 16:02:47-04:00,234.02312999999998,MTA NYCT_OF_B8-Weekday_C_OF_28980_M7-204,8468.14,2018-04-06,MTA NYCT_OF_B8-Weekday-089800_M7_207,E VILLAGE 8 ST via 5 AV,MTA_403793,1,12.46,2018-04-06T16:02:55.607-04:00,2018-04-06T16:02:55.607-04:00,MTA_M010186,40.758094,MTA NYCT_M1,-73.977523,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-06T16:02:47.000-04:00,5 AV/W 49 ST,MTA_400515,0,MTA NYCT_3889,1,8455.68
