Timestamp,Bearing,BlockRef,CallDistanceAlongRoute,DataFrameRef,DatedVehicleJourneyRef,DestinationName,DestinationRef,DirectionRef,DistanceFromCall,ExpectedArrivalTime,ExpectedDepartureTime,JourneyPatternRef,Latitude,LineRef,Longitude,Monitored,OperatorRef,OriginAimedDepartureTime,OriginRef,PresentableDistance,ProgressRate,ProgressStatus,PublishedLineName,RecordedAtTime,StopPointName,StopPointRef,StopsFromCall,VehicleRef,VisitNumber,VehicleDistanceAlongRoute
2018-04-07 16:01:20-04:00,234.09027000000003,MTA NYCT_OF_B8-Saturday_A_OF_42480_M1-128,9128.65,2018-04-07,MTA NYCT_OF_B8-Saturday-089300_M1_139,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,254.55,2018-04-07T16:02:47.023-04:00,2018-04-07T16:02:47.023-04:00,MTA_M010187,40.754799,MTA NYCT_M1,-73.979922,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T16:01:20.000-04:00,5 AV/W 42 ST,MTA_400518,0,MTA NYCT_6764,1,8874.1
2018-04-07 16:01:25-04:00,233.48662000000002,MTA NYCT_OF_B8-Saturday_A_OF_17820_M1-106,8468.14,2018-04-07,MTA NYCT_OF_B8-Saturday-091300_M1_126,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,171.23,2018-04-07T16:02:55.500-04:00,2018-04-07T16:02:55.500-04:00,MTA_M010187,40.759344,MTA NYCT_M1,-73.976613,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T16:01:25.000-04:00,5 AV/W 49 ST,MTA_400515,0,MTA NYCT_3900,1,8296.91
2018-04-07 16:01:36-04:00,234.01682999999997,MTA NYCT_OF_B8-Saturday_A_OF_24600_M1-111,9368.51,2018-04-07,MTA NYCT_OF_B8-Saturday-090300_M1_119,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,68.53,2018-04-07T16:02:04.228-04:00,2018-04-07T16:02:04.228-04:00,MTA_M010187,40.751447,MTA NYCT_M1,-73.98236899999999,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T16:01:36.000-04:00,5 AV/W 38 ST,MTA_400519,0,MTA NYCT_6778,1,9299.98
2018-04-07 16:01:48-04:00,233.91893,MTA NYCT_OF_B8-Saturday_A_OF_26520_M1-104,6153.18,2018-04-07,MTA NYCT_OF_B8-Saturday-092300_M1_138,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,191.84,2018-04-07T16:03:11.025-04:00,2018-04-07T16:03:11.025-04:00,MTA_M010187,40.777725,MTA NYCT_M1,-73.963194,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T16:01:48.000-04:00,5 AV/EAST 78 ST,MTA_404303,0,MTA NYCT_6751,1,5961.34
2018-04-07 16:01:52-04:00,234.09027000000003,MTA NYCT_OF_B8-Saturday_A_OF_42480_M1-128,9128.65,2018-04-07,MTA NYCT_OF_B8-Saturday-089300_M1_139,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,254.55,2018-04-07T16:03:19.023-04:00,2018-04-07T16:03:19.023-04:00,MTA_M010187,40.754799,MTA NYCT_M1,-73.979922,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T16:01:52.000-04:00,5 AV/W 42 ST,MTA_400518,0,MTA NYCT_6764,1,8874.1
2018-04-07 16:01:57-04:00,234.02312999999998,MTA NYCT_OF_B8-Saturday_A_OF_17820_M1-106,8468.14,2018-04-07,MTA NYCT_OF_B8-Saturday-091300_M1_126,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,2.56,2018-04-07T16:02:04.696-04:00,2018-04-07T16:02:04.696-04:00,MTA_M010187,40.758016,MTA NYCT_M1,-73.97758,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-07T16:01:57.000-04:00,5 AV/W 49 ST,MTA_400515,0,MTA NYCT_3900,1,8465.58
2018-04-07 16:02:08-04:00,234.01682999999997,MTA NYCT_OF_B8-Saturday_A_OF_24600_M1-111,9368.51,2018-04-07,MTA NYCT_OF_B8-Saturday-090300_M1_119,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,41.12,2018-04-07T16:02:34.946-04:00,2018-04-07T16:02:34.946-04:00,MTA_M010187,40.751231,MTA NYCT_M1,-73.982525,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T16:02:08.000-04:00,5 AV/W 38 ST,MTA_400519,0,MTA NYCT_6778,1,9327.39
2018-04-07 16:02:20-04:00,233.91893,MTA NYCT_OF_B8-Saturday_A_OF_26520_M1-104,6153.18,2018-04-07,MTA NYCT_OF_B8-Saturday-092300_M1_138,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,191.84,2018-04-07T16:03:43.025-04:00,2018-04-07T16:03:43.025-04:00,MTA_M010187,40.777725,MTA NYCT_M1,-73.963194,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T16:02:20.000-04:00,5 AV/EAST 78 ST,MTA_404303,0,MTA NYCT_6751,1,5961.34
2018-04-07 16:02:24-04:00,233.79054,MTA NYCT_OF_B8-Saturday_A_OF_42480_M1-128,9128.65,2018-04-07,MTA NYCT_OF_B8-Saturday-089300_M1_139,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,124.68,2018-04-07T16:03:07.008-04:00,2018-04-07T16:03:07.008-04:00,MTA_M010187,40.753778000000004,MTA NYCT_M1,-73.980671,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T16:02:24.000-04:00,5 AV/W 42 ST,MTA_400518,0,MTA NYCT_6764,1,9003.97
2018-04-07 16:02:29-04:00,234.02312999999998,MTA NYCT_OF_B8-Saturday_A_OF_17820_M1-106,8468.14,2018-04-07,MTA NYCT_OF_B8-Saturday-091300_M1_126,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,2.56,2018-04-07T16:02:34.946-04:00,2018-04-07T16:02:34.946-04:00,MTA_M010187,40.758016,MTA NYCT_M1,-73.97758,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-07T16:02:29.000-04:00,5 AV/W 49 ST,MTA_400515,0,MTA NYCT_3900,1,8465.58
2018-04-07 16:02:40-04:00,233.88245,MTA NYCT_OF_B8-Saturday_A_OF_24600_M1-111,9554.96,2018-04-07,MTA NYCT_OF_B8-Saturday-090300_M1_119,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,162.28,2018-04-07T16:03:30.988-04:00,2018-04-07T16:03:30.988-04:00,MTA_M010187,40.750717,MTA NYCT_M1,-73.9829,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T16:02:40.000-04:00,5 AV/W 36 ST,MTA_400323,0,MTA NYCT_6778,1,9392.679999999998
2018-04-07 16:02:52-04:00,233.91893,MTA NYCT_OF_B8-Saturday_A_OF_26520_M1-104,6153.18,2018-04-07,MTA NYCT_OF_B8-Saturday-092300_M1_138,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,191.84,2018-04-07T16:04:15.025-04:00,2018-04-07T16:04:15.025-04:00,MTA_M010187,40.777725,MTA NYCT_M1,-73.963194,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T16:02:52.000-04:00,5 AV/EAST 78 ST,MTA_404303,0,MTA NYCT_6751,1,5961.34
2018-04-07 16:02:56-04:00,234.09027000000003,MTA NYCT_OF_B8-Saturday_A_OF_42480_M1-128,9128.65,2018-04-07,MTA NYCT_OF_B8-Saturday-089300_M1_139,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,2.6,2018-04-07T16:03:05.540-04:00,2018-04-07T16:03:05.540-04:00,MTA_M010187,40.752815999999996,MTA NYCT_M1,-73.98137,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-07T16:02:56.000-04:00,5 AV/W 42 ST,MTA_400518,0,MTA NYCT_6764,1,9126.05
2018-04-07 16:02:56-04:00,233.51276000000001,MTA NYCT_OF_B8-Saturday_A_OF_45240_M1-135,5169.49,2018-04-07,MTA NYCT_OF_B8-Saturday-093400_M1_135,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,156.78,2018-04-07T16:03:32.761-04:00,2018-04-07T16:03:32.761-04:00,MTA_M010187,40.785191999999995,MTA NYCT_M1,-73.95774499999999,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T16:02:56.000-04:00,5 AV/EAST 90 ST,MTA_400117,0,MTA NYCT_6759,1,5012.71
2018-04-07 16:03:01-04:00,233.77505,MTA NYCT_OF_B8-Saturday_A_OF_17820_M1-106,8706.37,2018-04-07,MTA NYCT_OF_B8-Saturday-091300_M1_126,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,233.1,2018-04-07T16:04:29.872-04:00,2018-04-07T16:04:29.872-04:00,MTA_M010187,40.757954999999995,MTA NYCT_M1,-73.977624,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T16:03:01.000-04:00,5 AV/W 47 ST,MTA_400516,0,MTA NYCT_3900,1,8473.27
2018-04-07 16:03:01-04:00,233.77505,MTA NYCT_OF_B8-Saturday_A_OF_17820_M1-106,8706.37,2018-04-07,MTA NYCT_OF_B8-Saturday-091300_M1_126,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,233.1,2018-04-07T16:04:29.872-04:00,2018-04-07T16:04:29.872-04:00,MTA_M010187,40.757954999999995,MTA NYCT_M1,-73.977624,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T16:03:01.000-04:00,5 AV/W 47 ST,MTA_400516,0,MTA NYCT_3900,1,8473.27
2018-04-07 16:03:12-04:00,233.93703,MTA NYCT_OF_B8-Saturday_A_OF_24600_M1-111,9554.96,2018-04-07,MTA NYCT_OF_B8-Saturday-090300_M1_119,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,27.62,2018-04-07T16:03:35.926-04:00,2018-04-07T16:03:35.926-04:00,MTA_M010187,40.749656,MTA NYCT_M1,-73.983671,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-07T16:03:12.000-04:00,5 AV/W 36 ST,MTA_400323,0,MTA NYCT_6778,1,9527.339999999998
2018-04-07 16:03:23-04:00,233.91893,MTA NYCT_OF_B8-Saturday_A_OF_26520_M1-104,6153.18,2018-04-07,MTA NYCT_OF_B8-Saturday-092300_M1_138,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,191.84,2018-04-07T16:04:46.025-04:00,2018-04-07T16:04:46.025-04:00,MTA_M010187,40.777725,MTA NYCT_M1,-73.963194,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T16:03:23.000-04:00,5 AV/EAST 78 ST,MTA_404303,0,MTA NYCT_6751,1,5961.34
2018-04-07 16:03:27-04:00,234.09027000000003,MTA NYCT_OF_B8-Saturday_A_OF_42480_M1-128,9128.65,2018-04-07,MTA NYCT_OF_B8-Saturday-089300_M1_139,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,2.6,2018-04-07T16:03:35.926-04:00,2018-04-07T16:03:35.926-04:00,MTA_M010187,40.752815999999996,MTA NYCT_M1,-73.98137,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-07T16:03:27.000-04:00,5 AV/W 42 ST,MTA_400518,0,MTA NYCT_6764,1,9126.05
2018-04-07 16:03:27-04:00,233.51276000000001,MTA NYCT_OF_B8-Saturday_A_OF_45240_M1-135,5169.49,2018-04-07,MTA NYCT_OF_B8-Saturday-093400_M1_135,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,110.82,2018-04-07T16:03:52.986-04:00,2018-04-07T16:03:52.986-04:00,MTA_M010187,40.784832,MTA NYCT_M1,-73.958012,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T16:03:27.000-04:00,5 AV/EAST 90 ST,MTA_400117,0,MTA NYCT_6759,1,5058.67
2018-04-07 16:03:33-04:00,233.6486,MTA NYCT_OF_B8-Saturday_A_OF_17820_M1-106,8706.37,2018-04-07,MTA NYCT_OF_B8-Saturday-091300_M1_126,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,23.05,2018-04-07T16:04:06.392-04:00,2018-04-07T16:04:06.392-04:00,MTA_M010187,40.7563,MTA NYCT_M1,-73.978826,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-07T16:03:33.000-04:00,5 AV/W 47 ST,MTA_400516,0,MTA NYCT_3900,1,8683.320000000002
2018-04-07 16:03:55-04:00,233.88805,MTA NYCT_OF_B8-Saturday_A_OF_26520_M1-104,6153.18,2018-04-07,MTA NYCT_OF_B8-Saturday-092300_M1_138,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,124.29,2018-04-07T16:04:48.791-04:00,2018-04-07T16:04:48.791-04:00,MTA_M010187,40.777194,MTA NYCT_M1,-73.96358199999999,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T16:03:55.000-04:00,5 AV/EAST 78 ST,MTA_404303,0,MTA NYCT_6751,1,6028.89
2018-04-07 16:03:58-04:00,233.81857000000002,MTA NYCT_OF_B8-Saturday_A_OF_42480_M1-128,9368.51,2018-04-07,MTA NYCT_OF_B8-Saturday-089300_M1_139,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,198.74,2018-04-07T16:05:29.142-04:00,2018-04-07T16:05:29.142-04:00,MTA_M010187,40.752472,MTA NYCT_M1,-73.981622,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T16:03:58.000-04:00,5 AV/W 38 ST,MTA_400519,0,MTA NYCT_6764,1,9169.77
2018-04-07 16:03:59-04:00,233.35362,MTA NYCT_OF_B8-Saturday_A_OF_45240_M1-135,5169.49,2018-04-07,MTA NYCT_OF_B8-Saturday-093400_M1_135,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,18.92,2018-04-07T16:04:06.392-04:00,2018-04-07T16:04:06.392-04:00,MTA_M010187,40.784112,MTA NYCT_M1,-73.958547,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-07T16:03:59.000-04:00,5 AV/EAST 90 ST,MTA_400117,0,MTA NYCT_6759,1,5150.57
2018-04-07 16:04:04-04:00,233.85796000000002,MTA NYCT_OF_B8-Saturday_A_OF_17820_M1-106,8868.91,2018-04-07,MTA NYCT_OF_B8-Saturday-091300_M1_126,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,160.0,2018-04-07T16:05:02.665-04:00,2018-04-07T16:05:02.665-04:00,MTA_M010187,40.756099,MTA NYCT_M1,-73.978974,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T16:04:04.000-04:00,5 AV/W 45 ST,MTA_405179,0,MTA NYCT_3900,1,8708.91
2018-04-07 16:04:26-04:00,233.88805,MTA NYCT_OF_B8-Saturday_A_OF_26520_M1-104,6153.18,2018-04-07,MTA NYCT_OF_B8-Saturday-092300_M1_138,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,116.18,2018-04-07T16:05:16.282-04:00,2018-04-07T16:05:16.282-04:00,MTA_M010187,40.77713,MTA NYCT_M1,-73.963628,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T16:04:26.000-04:00,5 AV/EAST 78 ST,MTA_404303,0,MTA NYCT_6751,1,6037.0
2018-04-07 16:04:29-04:00,234.01682999999997,MTA NYCT_OF_B8-Saturday_A_OF_42480_M1-128,9368.51,2018-04-07,MTA NYCT_OF_B8-Saturday-089300_M1_139,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,44.55,2018-04-07T16:04:49.428-04:00,2018-04-07T16:04:49.428-04:00,MTA_M010187,40.751258,MTA NYCT_M1,-73.982506,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T16:04:29.000-04:00,5 AV/W 38 ST,MTA_400519,0,MTA NYCT_6764,1,9323.960000000001
2018-04-07 16:04:30-04:00,233.95067999999998,MTA NYCT_OF_B8-Saturday_A_OF_45240_M1-135,5621.35,2018-04-07,MTA NYCT_OF_B8-Saturday-093400_M1_135,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,200.74,2018-04-07T16:05:37.642-04:00,2018-04-07T16:05:37.642-04:00,MTA_M010187,40.781983000000004,MTA NYCT_M1,-73.96009000000001,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T16:04:30.000-04:00,5 AV/EAST 84 ST,MTA_400119,0,MTA NYCT_6759,1,5420.610000000001
2018-04-07 16:04:37-04:00,233.85796000000002,MTA NYCT_OF_B8-Saturday_A_OF_17820_M1-106,8868.91,2018-04-07,MTA NYCT_OF_B8-Saturday-091300_M1_126,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,157.46,2018-04-07T16:05:34.734-04:00,2018-04-07T16:05:34.734-04:00,MTA_M010187,40.756079,MTA NYCT_M1,-73.978989,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T16:04:37.000-04:00,5 AV/W 45 ST,MTA_405179,0,MTA NYCT_3900,1,8711.45
2018-04-07 16:04:59-04:00,233.88805,MTA NYCT_OF_B8-Saturday_A_OF_26520_M1-104,6153.18,2018-04-07,MTA NYCT_OF_B8-Saturday-092300_M1_138,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,116.18,2018-04-07T16:05:49.282-04:00,2018-04-07T16:05:49.282-04:00,MTA_M010187,40.77713,MTA NYCT_M1,-73.963628,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T16:04:59.000-04:00,5 AV/EAST 78 ST,MTA_404303,0,MTA NYCT_6751,1,6037.0
2018-04-07 16:05:01-04:00,234.01682999999997,MTA NYCT_OF_B8-Saturday_A_OF_42480_M1-128,9368.51,2018-04-07,MTA NYCT_OF_B8-Saturday-089300_M1_139,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,10.28,2018-04-07T16:05:07.348-04:00,2018-04-07T16:05:07.348-04:00,MTA_M010187,40.750988,MTA NYCT_M1,-73.982702,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-07T16:05:01.000-04:00,5 AV/W 38 ST,MTA_400519,0,MTA NYCT_6764,1,9358.23
2018-04-07 16:05:02-04:00,233.95067999999998,MTA NYCT_OF_B8-Saturday_A_OF_45240_M1-135,5621.35,2018-04-07,MTA NYCT_OF_B8-Saturday-093400_M1_135,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,157.33,2018-04-07T16:05:55.016-04:00,2018-04-07T16:05:55.016-04:00,MTA_M010187,40.781641,MTA NYCT_M1,-73.960339,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T16:05:02.000-04:00,5 AV/EAST 84 ST,MTA_400119,0,MTA NYCT_6759,1,5464.02
2018-04-07 16:05:10-04:00,234.09946000000002,MTA NYCT_OF_B8-Saturday_A_OF_17820_M1-106,8868.91,2018-04-07,MTA NYCT_OF_B8-Saturday-091300_M1_126,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,2.54,2018-04-07T16:05:37.847-04:00,2018-04-07T16:05:37.847-04:00,MTA_M010187,40.75486,MTA NYCT_M1,-73.979878,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-07T16:05:10.000-04:00,5 AV/W 45 ST,MTA_405179,0,MTA NYCT_3900,1,8866.369999999999
2018-04-07 16:05:30-04:00,233.90286,MTA NYCT_OF_B8-Saturday_A_OF_26520_M1-104,6153.18,2018-04-07,MTA NYCT_OF_B8-Saturday-092300_M1_138,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,54.04,2018-04-07T16:05:53.387-04:00,2018-04-07T16:05:53.387-04:00,MTA_M010187,40.776641,MTA NYCT_M1,-73.963985,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T16:05:30.000-04:00,5 AV/EAST 78 ST,MTA_404303,0,MTA NYCT_6751,1,6099.14
2018-04-07 16:05:32-04:00,233.88245,MTA NYCT_OF_B8-Saturday_A_OF_42480_M1-128,9554.96,2018-04-07,MTA NYCT_OF_B8-Saturday-089300_M1_139,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,183.0,2018-04-07T16:06:29.497-04:00,2018-04-07T16:06:29.497-04:00,MTA_M010187,40.75088,MTA NYCT_M1,-73.982781,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-07T16:05:32.000-04:00,5 AV/W 36 ST,MTA_400323,0,MTA NYCT_6764,1,9371.96
2018-04-07 16:05:34-04:00,233.90286,MTA NYCT_OF_B8-Saturday_A_OF_45240_M1-135,5621.35,2018-04-07,MTA NYCT_OF_B8-Saturday-093400_M1_135,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,141.06,2018-04-07T16:06:24.195-04:00,2018-04-07T16:06:24.195-04:00,MTA_M010187,40.781513000000004,MTA NYCT_M1,-73.960432,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-07T16:05:34.000-04:00,5 AV/EAST 84 ST,MTA_400119,0,MTA NYCT_6759,1,5480.29
