uid,Date,time,travelTime
1358481608,04-12-18,16:00:48,374
1358481626,04-12-18,16:00:49,374
1358481706,04-12-18,16:00:54,382
1358481735,04-12-18,16:00:56,388
1358482092,04-12-18,16:01:20,324
1358483020,04-12-18,16:02:20,832
1358483208,04-12-18,16:02:34,411
1358483347,04-12-18,16:02:46,360
1358484591,04-12-18,16:04:14,421
1358484630,04-12-18,16:04:16,409
1358484740,04-12-18,16:04:23,396
1358484771,04-12-18,16:04:25,391
1358484790,04-12-18,16:04:27,397
1358484815,04-12-18,16:04:28,330
1358485573,04-12-18,16:05:19,373
1358485903,04-12-18,16:05:45,1736
1358486044,04-12-18,16:05:53,323
1358486112,04-12-18,16:05:58,316
1358487237,04-12-18,16:07:12,469
1358487269,04-12-18,16:07:14,393
1358487321,04-12-18,16:07:18,391
1358487373,04-12-18,16:07:21,319
1358487463,04-12-18,16:07:27,329
1358487458,04-12-18,16:07:27,395
1358487516,04-12-18,16:07:31,322
1358488606,04-12-18,16:08:47,380
1358488604,04-12-18,16:08:47,389
1358488674,04-12-18,16:08:51,386
1358488729,04-12-18,16:08:54,865
1358489988,04-12-18,16:10:24,324
1358490096,04-12-18,16:10:32,328
1358490993,04-12-18,16:11:36,361
1358491128,04-12-18,16:11:46,293
1358491160,04-12-18,16:11:49,398
1358491254,04-12-18,16:11:56,419
1358491292,04-12-18,16:11:59,239
1358492028,04-12-18,16:12:50,290
1358492533,04-12-18,16:13:26,310
1358493322,04-12-18,16:14:21,366
1358493337,04-12-18,16:14:21,378
1358493374,04-12-18,16:14:24,366
1358493399,04-12-18,16:14:27,380
1358493441,04-12-18,16:14:30,298
1358493759,04-12-18,16:14:52,311
1358494506,04-12-18,16:15:49,382
1358494614,04-12-18,16:15:56,289
1358494631,04-12-18,16:15:57,467
1358494682,04-12-18,16:16:01,382
1358496027,04-12-18,16:17:32,373
1358496041,04-12-18,16:17:33,393
1358497374,04-12-18,16:19:04,467
1358497631,04-12-18,16:19:22,410
1358497739,04-12-18,16:19:29,326
1358498524,04-12-18,16:20:19,378
1358499117,04-12-18,16:20:56,390
1358499133,04-12-18,16:20:57,324
1358499797,04-12-18,16:21:46,356
1358500057,04-12-18,16:22:06,374
1358500383,04-12-18,16:22:26,397
1358500660,04-12-18,16:22:41,598
1358501320,04-12-18,16:23:26,384
1358501423,04-12-18,16:23:34,557
1358501475,04-12-18,16:23:39,379
1358501713,04-12-18,16:23:54,902
1358501808,04-12-18,16:24:00,329
1358501833,04-12-18,16:24:01,326
1358502675,04-12-18,16:24:55,386
1358502774,04-12-18,16:25:03,463
1358502854,04-12-18,16:25:09,380
1358503039,04-12-18,16:25:21,386
1358503131,04-12-18,16:25:28,332
1358504147,04-12-18,16:26:39,448
1358504428,04-12-18,16:26:58,310
1358505204,04-12-18,16:27:50,464
1358505559,04-12-18,16:28:16,578
1358505595,04-12-18,16:28:19,496
1358505619,04-12-18,16:28:20,484
1358505676,04-12-18,16:28:25,486
1358505741,04-12-18,16:28:29,395
1358506661,04-12-18,16:29:24,371
1358506823,04-12-18,16:29:39,490
1358506858,04-12-18,16:29:41,429
1358506915,04-12-18,16:29:45,375
1358507981,04-12-18,16:30:51,376
1358508124,04-12-18,16:31:01,367
1358508192,04-12-18,16:31:07,309
