Timestamp,Bearing,BlockRef,CallDistanceAlongRoute,DataFrameRef,DatedVehicleJourneyRef,DestinationName,DestinationRef,DirectionRef,DistanceFromCall,ExpectedArrivalTime,ExpectedDepartureTime,JourneyPatternRef,Latitude,LineRef,Longitude,Monitored,OperatorRef,OriginAimedDepartureTime,OriginRef,PresentableDistance,ProgressRate,ProgressStatus,PublishedLineName,RecordedAtTime,StopPointName,StopPointRef,StopsFromCall,VehicleRef,VisitNumber,VehicleDistanceAlongRoute
2018-04-12 16:00:53-04:00,233.63779,MTA NYCT_OF_B8-Weekday-SDon_E_OF_18120_M1-102,7653.54,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-088600_M7_225,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,82.38,2018-04-12T16:01:37.724-04:00,2018-04-12T16:01:37.724-04:00,MTA_M010187,40.765054,MTA NYCT_M1,-73.972438,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-12T16:00:53.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_6769,1,7571.16
2018-04-12 16:00:57-04:00,233.63779,MTA NYCT_OF_B8-Weekday-SDon_E_OF_20820_M1-105,7653.54,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-089200_M1_140,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,87.75,2018-04-12T16:01:44.641-04:00,2018-04-12T16:01:44.641-04:00,MTA_M010187,40.765096,MTA NYCT_M1,-73.97240699999999,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-12T16:00:57.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_6784,1,7565.79
2018-04-12 16:00:59-04:00,234.02312999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_52620_M7-205,8468.14,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-088000_M7_205,E VILLAGE 8 ST via 5 AV,MTA_403793,1,19.57,2018-04-12T16:01:11.585-04:00,2018-04-12T16:01:11.585-04:00,MTA_M010186,40.75815,MTA NYCT_M1,-73.977482,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-12T16:00:59.000-04:00,5 AV/W 49 ST,MTA_400515,0,MTA NYCT_6759,1,8448.57
2018-04-12 16:01:00-04:00,233.48327999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54060_M1-105,6718.93,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-090400_M1_105,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,162.23,2018-04-12T16:02:13.882-04:00,2018-04-12T16:02:13.882-04:00,MTA_M010187,40.773038,MTA NYCT_M1,-73.96660899999999,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-12T16:01:00.000-04:00,5 AV/E 72 ST,MTA_400124,0,MTA NYCT_6779,1,6556.700000000001
2018-04-12 16:01:00-04:00,233.48327999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54060_M1-105,6718.93,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-090400_M1_105,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,162.23,,,MTA_M010187,40.773038,MTA NYCT_M1,-73.96660899999999,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-12T16:01:00.000-04:00,5 AV/E 72 ST,MTA_400124,0,MTA NYCT_6779,1,6556.700000000001
2018-04-12 16:01:00-04:00,233.48327999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54060_M1-105,6718.93,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-090400_M1_105,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,162.23,2018-04-12T16:01:51.168-04:00,2018-04-12T16:01:51.168-04:00,MTA_M010187,40.773038,MTA NYCT_M1,-73.96660899999999,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-12T16:01:00.000-04:00,5 AV/E 72 ST,MTA_400124,0,MTA NYCT_6779,1,6556.700000000001
2018-04-12 16:01:00-04:00,233.48327999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54060_M1-105,6718.93,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-090400_M1_105,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,162.23,2018-04-12T16:02:44.483-04:00,2018-04-12T16:02:44.483-04:00,MTA_M010187,40.773038,MTA NYCT_M1,-73.96660899999999,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-12T16:01:00.000-04:00,5 AV/E 72 ST,MTA_400124,0,MTA NYCT_6779,1,6556.700000000001
2018-04-12 16:01:00-04:00,233.48327999999998,MTA NYCT_OF_B8-Weekday-SDon_E_OF_54060_M1-105,6718.93,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-090400_M1_105,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,162.23,2018-04-12T16:01:51.168-04:00,2018-04-12T16:01:51.168-04:00,MTA_M010187,40.773038,MTA NYCT_M1,-73.96660899999999,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-12T16:01:00.000-04:00,5 AV/E 72 ST,MTA_400124,0,MTA NYCT_6779,1,6556.700000000001
2018-04-12 16:01:01-04:00,234.03671,MTA NYCT_OF_B8-Weekday-SDon_E_OF_28980_M7-204,8227.92,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-089800_M7_207,E VILLAGE 8 ST via 5 AV,MTA_403793,1,5.35,2018-04-12T16:01:12.541-04:00,2018-04-12T16:01:12.541-04:00,MTA_M010186,40.759929,MTA NYCT_M1,-73.976184,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-12T16:01:01.000-04:00,5 AV/W 53 ST,MTA_400514,0,MTA NYCT_6770,1,8222.57
2018-04-12 16:01:03-04:00,234.58295,,5398.92,2018-04-12,MTA NYCT_OF_B8-Weekday-SDon-092400_M1_113,E VILLAGE 8 ST via 5 AV,MTA_403793,1,210.13,2018-04-12T16:02:27.382-04:00,2018-04-12T16:02:27.382-04:00,MTA_M010186,40.783809000000005,MTA NYCT_M1,-73.958762,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-12T16:01:03.000-04:00,5 AV/EAST 87 ST,MTA_400118,0,MTA NYCT_6777,1,5188.79
