,Bearing,BlockRef,CallDistanceAlongRoute,DataFrameRef,DatedVehicleJourneyRef,DestinationName,DestinationRef,DirectionRef,DistanceFromCall,ExpectedArrivalTime,ExpectedDepartureTime,JourneyPatternRef,Latitude,LineRef,Longitude,Monitored,OperatorRef,OriginAimedDepartureTime,OriginRef,PresentableDistance,ProgressRate,ProgressStatus,PublishedLineName,RecordedAtTime,StopPointName,StopPointRef,StopsFromCall,VehicleRef,VisitNumber
0,233.96758,MTA NYCT_OF_B8-Sunday_D_OF_46980_M1-135,1270.21,2018-04-08,MTA NYCT_OF_B8-Sunday-095000_M1_135,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,78.52,2018-04-08T15:59:57.872-04:00,2018-04-08T15:59:57.872-04:00,MTA_M010187,40.812941,MTA NYCT_M1,-73.937494,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-08T15:59:34.000-04:00,5 AV/W 135 ST,MTA_400094,0,MTA NYCT_6765,1
1,229.74745,MTA NYCT_OF_B8-Sunday_D_OF_24600_M1-110,13146.47,2018-04-08,MTA NYCT_OF_B8-Sunday-088000_M1_112,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,84.64,2018-04-08T15:59:59.484-04:00,2018-04-08T15:59:59.484-04:00,MTA_M010187,40.723448,MTA NYCT_M1,-73.998451,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-08T15:59:24.000-04:00,BROADWAY/SPRING ST,MTA_400157,0,MTA NYCT_6770,1
2,53.859947,MTA NYCT_OF_B8-Sunday_D_OF_49680_M1-127,6777.09,2018-04-08,MTA NYCT_OF_B8-Sunday-092000_M1_127,HARLEM 147 ST via MADISON,MTA_803003,0,88.35,2018-04-08T16:00:06.004-04:00,2018-04-08T16:00:06.004-04:00,MTA_M010182,40.773181,MTA NYCT_M1,-73.964414,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-08T15:59:38.833-04:00,MADISON AV/E 75 ST,MTA_405392,0,MTA NYCT_3831,1
3,53.66612,MTA NYCT_OF_B8-Sunday_D_OF_21660_M1-106,12008.91,2018-04-08,MTA NYCT_OF_B8-Sunday-089500_M1_136,HARLEM 147 ST via MADISON,MTA_803003,0,89.17,2018-04-08T16:00:06.433-04:00,2018-04-08T16:00:06.433-04:00,MTA_M010182,40.813803,MTA NYCT_M1,-73.936864,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-08T15:59:47.000-04:00,5 AV/E 138 ST,MTA_400060,0,MTA NYCT_6776,1
4,233.77274,MTA NYCT_OF_B8-Sunday_D_OF_17760_M1-102,7444.01,2018-04-08,MTA NYCT_OF_B8-Sunday-092000_M1_138,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,92.37,2018-04-08T16:00:24.510-04:00,2018-04-08T16:00:24.510-04:00,MTA_M010187,40.766781,MTA NYCT_M1,-73.971177,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-08T15:59:47.000-04:00,5 AV/E 62 ST,MTA_400128,0,MTA NYCT_6749,1
5,50.781116,MTA NYCT_OF_B8-Sunday_D_OF_31980_M1-117,558.22,2018-04-08,MTA NYCT_OF_B8-Sunday-095600_M1_129,HARLEM 147 ST via MADISON,MTA_803003,0,96.8,2018-04-08T16:00:21.544-04:00,2018-04-08T16:00:21.544-04:00,MTA_M010182,40.724508,MTA NYCT_M1,-73.995797,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-08T15:59:44.000-04:00,LAFAYETTE ST/E HOUSTON ST,MTA_400083,0,MTA NYCT_6783,1
6,53.841816,MTA NYCT_OF_B8-Sunday_D_OF_40740_M1-131,2598.94,2018-04-08,MTA NYCT_OF_B8-Sunday-094500_M1_128,HARLEM 147 ST via MADISON,MTA_803003,0,97.29,2018-04-08T16:00:19.283-04:00,2018-04-08T16:00:19.283-04:00,MTA_M010182,40.740781,MTA NYCT_M1,-73.985932,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-08T15:59:44.000-04:00,E 25 ST/PARK AV S,MTA_403316,0,MTA NYCT_6767,1
7,53.4637,MTA NYCT_OF_B8-Sunday_D_OF_19620_M1-104,13103.3,2018-04-08,MTA NYCT_OF_B8-Sunday-088100_M1_117,HARLEM 147 ST via MADISON,MTA_803003,0,98.89,2018-04-08T15:59:57.813-04:00,2018-04-08T15:59:57.813-04:00,MTA_M010182,40.821279,MTA NYCT_M1,-73.935614,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-08T15:59:29.000-04:00,W 147 ST/MALCOLM X BL,MTA_400066,0,MTA NYCT_6750,1
8,234.05466,MTA NYCT_OF_B8-Sunday_D_OF_53220_M1-137,11055.02,2018-04-08,MTA NYCT_OF_B8-Sunday-089000_M1_137,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,116.05,2018-04-08T16:00:12.380-04:00,2018-04-08T16:00:12.380-04:00,MTA_M010187,40.738546,MTA NYCT_M1,-73.991767,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-08T15:59:51.000-04:00,5 AV/W 17 ST,MTA_400331,0,MTA NYCT_6779,1
9,53.96758,MTA NYCT_OF_B8-Sunday_D_OF_39180_M1-129,8628.75,2018-04-08,MTA NYCT_OF_B8-Sunday-090700_M1_110,HARLEM 147 ST via MADISON,MTA_803003,0,132.3,2018-04-08T16:00:36.909-04:00,2018-04-08T16:00:36.909-04:00,MTA_M010182,40.78741,MTA NYCT_M1,-73.954029,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-08T15:59:40.000-04:00,MADISON AV/E 98 ST,MTA_400041,0,MTA NYCT_3833,1
10,53.704723,MTA NYCT_OF_B8-Sunday_D_OF_23160_M1-108,4173.14,2018-04-08,MTA NYCT_OF_B8-Sunday-093100_M1_111,HARLEM 147 ST via MADISON,MTA_803003,0,132.57,2018-04-08T16:00:28.763-04:00,2018-04-08T16:00:28.763-04:00,MTA_M010182,40.752338,MTA NYCT_M1,-73.979625,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-08T15:59:45.000-04:00,MADISON AV/E 42 ST,MTA_400561,0,MTA NYCT_3891,1
11,233.63779,MTA NYCT_OF_B8-Sunday_D_OF_54420_M1-131,7653.54,2018-04-08,MTA NYCT_OF_B8-Sunday-091000_M1_131,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,135.75,2018-04-08T15:59:57.221-04:00,2018-04-08T15:59:57.221-04:00,MTA_M010187,40.765473,MTA NYCT_M1,-73.972129,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-08T15:59:23.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_3893,1
12,233.9186,MTA NYCT_OF_B8-Sunday_D_OF_36600_M1-102,4206.17,2018-04-08,MTA NYCT_OF_B8-Sunday-094000_M1_139,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,135.99,2018-04-08T16:00:18.573-04:00,2018-04-08T16:00:18.573-04:00,MTA_M010187,40.79261,MTA NYCT_M1,-73.952327,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-08T15:59:52.000-04:00,5 AV/EAST 102 ST,MTA_400111,0,MTA NYCT_3837,1
13,233.95068,MTA NYCT_OF_B8-Sunday_D_OF_27000_M1-111,5621.35,2018-04-08,MTA NYCT_OF_B8-Sunday-093100_M1_130,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,167.59,2018-04-08T16:00:56.093-04:00,2018-04-08T16:00:56.093-04:00,MTA_M010187,40.781722,MTA NYCT_M1,-73.96028,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-08T15:59:46.524-04:00,5 AV/EAST 84 ST,MTA_400119,0,MTA NYCT_3829,1
14,235.61185,MTA NYCT_OF_B8-Sunday_D_OF_43200_M1-132,10607.63,2018-04-08,MTA NYCT_OF_B8-Sunday-090000_M1_132,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,221.1,2018-04-08T16:01:00.621-04:00,2018-04-08T16:01:00.621-04:00,MTA_M010187,40.742889,MTA NYCT_M1,-73.988591,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-08T15:59:50.000-04:00,5 AV/W 23 ST,MTA_400329,0,MTA NYCT_6772,1
0,53.468185,MTA NYCT_OF_B8-Sunday_D_OF_21660_M1-106,12008.91,2018-04-08,MTA NYCT_OF_B8-Sunday-089500_M1_136,HARLEM 147 ST via MADISON,MTA_803003,0,0.0,2018-04-08T16:00:28.201-04:00,2018-04-08T16:00:28.201-04:00,MTA_M010182,40.814503,MTA NYCT_M1,-73.936346,True,MTA NYCT,,MTA_903130,at stop,normalProgress,,M1,2018-04-08T16:00:17.000-04:00,5 AV/E 138 ST,MTA_400060,0,MTA NYCT_6776,1
1,233.31764,MTA NYCT_OF_B8-Sunday_D_OF_54420_M1-131,7653.54,2018-04-08,MTA NYCT_OF_B8-Sunday-091000_M1_131,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,2.95,2018-04-08T16:00:28.201-04:00,2018-04-08T16:00:28.201-04:00,MTA_M010187,40.764431,MTA NYCT_M1,-73.9729,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-08T15:59:56.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_3893,1
2,233.85141,MTA NYCT_OF_B8-Sunday_D_OF_27000_M1-111,5621.35,2018-04-08,MTA NYCT_OF_B8-Sunday-093100_M1_130,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,6.09,2018-04-08T16:00:28.201-04:00,2018-04-08T16:00:28.201-04:00,MTA_M010187,40.78045,MTA NYCT_M1,-73.961207,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-08T16:00:17.604-04:00,5 AV/EAST 84 ST,MTA_400119,0,MTA NYCT_3829,1
3,53.464046,MTA NYCT_OF_B8-Sunday_D_OF_23160_M1-108,4173.14,2018-04-08,MTA NYCT_OF_B8-Sunday-093100_M1_111,HARLEM 147 ST via MADISON,MTA_803003,0,6.63,2018-04-08T16:00:28.201-04:00,2018-04-08T16:00:28.201-04:00,MTA_M010182,40.753327,MTA NYCT_M1,-73.978896,True,MTA NYCT,,MTA_903130,at stop,normalProgress,,M1,2018-04-08T16:00:17.000-04:00,MADISON AV/E 42 ST,MTA_400561,0,MTA NYCT_3891,1
4,233.78738,MTA NYCT_OF_B8-Sunday_D_OF_46980_M1-135,1270.21,2018-04-08,MTA NYCT_OF_B8-Sunday-095000_M1_135,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,12.08,2018-04-08T16:00:28.201-04:00,2018-04-08T16:00:28.201-04:00,MTA_M010187,40.812418,MTA NYCT_M1,-73.937876,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-08T16:00:06.000-04:00,5 AV/W 135 ST,MTA_400094,0,MTA NYCT_6765,1
5,53.746162,MTA NYCT_OF_B8-Sunday_D_OF_40740_M1-131,2598.94,2018-04-08,MTA NYCT_OF_B8-Sunday-094500_M1_128,HARLEM 147 ST via MADISON,MTA_803003,0,12.16,2018-04-08T16:00:28.201-04:00,2018-04-08T16:00:28.201-04:00,MTA_M010182,40.74145,MTA NYCT_M1,-73.985441,True,MTA NYCT,,MTA_903130,at stop,normalProgress,,M1,2018-04-08T16:00:16.000-04:00,E 25 ST/PARK AV S,MTA_403316,0,MTA NYCT_6767,1
6,233.75014,MTA NYCT_OF_B8-Sunday_D_OF_17760_M1-102,7444.01,2018-04-08,MTA NYCT_OF_B8-Sunday-092000_M1_138,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,17.32,2018-04-08T16:00:28.201-04:00,2018-04-08T16:00:28.201-04:00,MTA_M010187,40.766191,MTA NYCT_M1,-73.971609,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-08T16:00:18.000-04:00,5 AV/E 62 ST,MTA_400128,0,MTA NYCT_6749,1
7,50.781116,MTA NYCT_OF_B8-Sunday_D_OF_31980_M1-117,558.22,2018-04-08,MTA NYCT_OF_B8-Sunday-095600_M1_129,HARLEM 147 ST via MADISON,MTA_803003,0,52.8,2018-04-08T16:00:35.047-04:00,2018-04-08T16:00:35.047-04:00,MTA_M010182,40.724845,MTA NYCT_M1,-73.995523,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-08T16:00:15.000-04:00,LAFAYETTE ST/E HOUSTON ST,MTA_400083,0,MTA NYCT_6783,1
8,229.74745,MTA NYCT_OF_B8-Sunday_D_OF_24600_M1-110,13146.47,2018-04-08,MTA NYCT_OF_B8-Sunday-088000_M1_112,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,67.27,2018-04-08T16:00:28.201-04:00,2018-04-08T16:00:28.201-04:00,MTA_M010187,40.723317,MTA NYCT_M1,-73.998562,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-08T15:59:56.000-04:00,BROADWAY/SPRING ST,MTA_400157,0,MTA NYCT_6770,1
9,53.859947,MTA NYCT_OF_B8-Sunday_D_OF_49680_M1-127,6777.09,2018-04-08,MTA NYCT_OF_B8-Sunday-092000_M1_127,HARLEM 147 ST via MADISON,MTA_803003,0,94.66,2018-04-08T16:00:40.200-04:00,2018-04-08T16:00:40.200-04:00,MTA_M010182,40.773131,MTA NYCT_M1,-73.96445,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-08T16:00:11.612-04:00,MADISON AV/E 75 ST,MTA_405392,0,MTA NYCT_3831,1
10,232.8509,MTA NYCT_OF_B8-Sunday_D_OF_43200_M1-132,10607.63,2018-04-08,MTA NYCT_OF_B8-Sunday-090000_M1_132,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,147.4,2018-04-08T16:01:08.843-04:00,2018-04-08T16:01:08.843-04:00,MTA_M010187,40.742302,MTA NYCT_M1,-73.988994,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-08T16:00:22.000-04:00,5 AV/W 23 ST,MTA_400329,0,MTA NYCT_6772,1
11,233.75938,MTA NYCT_OF_B8-Sunday_D_OF_36600_M1-102,4506.3,2018-04-08,MTA NYCT_OF_B8-Sunday-094000_M1_139,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,157.64,2018-04-08T16:01:02.586-04:00,2018-04-08T16:01:02.586-04:00,MTA_M010187,40.790418,MTA NYCT_M1,-73.953926,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-08T16:00:24.000-04:00,5 AV/EAST 98 ST,MTA_404081,0,MTA NYCT_3837,1
12,157.0521,MTA NYCT_OF_B8-Sunday_D_OF_19620_M1-104,13308.82,2018-04-08,MTA NYCT_OF_B8-Sunday-088100_M1_117,HARLEM 147 ST via MADISON,MTA_803003,0,201.15,2018-04-08T16:00:39.784-04:00,2018-04-08T16:00:39.784-04:00,MTA_M010182,40.821945,MTA NYCT_M1,-73.935801,True,MTA NYCT,,MTA_903130,< 1 stop away,normalProgress,,M1,2018-04-08T16:00:00.000-04:00,W 147 ST/ADAM C POWELL BL,MTA_400067,0,MTA NYCT_6750,1
13,233.89806,MTA NYCT_OF_B8-Sunday_D_OF_53220_M1-137,11303.69,2018-04-08,MTA NYCT_OF_B8-Sunday-089000_M1_137,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,205.93,2018-04-08T16:01:24.775-04:00,2018-04-08T16:01:24.775-04:00,MTA_M010187,40.737296,MTA NYCT_M1,-73.992677,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-08T16:00:23.000-04:00,5 AV/W 13 ST,MTA_402857,0,MTA NYCT_6779,1
14,53.812508,MTA NYCT_OF_B8-Sunday_D_OF_39180_M1-129,8868.79,2018-04-08,MTA NYCT_OF_B8-Sunday-090700_M1_110,HARLEM 147 ST via MADISON,MTA_803003,0,216.7,2018-04-08T16:00:55.003-04:00,2018-04-08T16:00:55.003-04:00,MTA_M010182,40.788634,MTA NYCT_M1,-73.953134,True,MTA NYCT,,MTA_903130,< 1 stop away,normalProgress,,M1,2018-04-08T16:00:16.000-04:00,MADISON AV/E 101 ST,MTA_400042,0,MTA NYCT_3833,1
0,233.31764,MTA NYCT_OF_B8-Sunday_D_OF_54420_M1-131,7653.54,2018-04-08,MTA NYCT_OF_B8-Sunday-091000_M1_131,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,0.0,2018-04-08T16:00:58.561-04:00,2018-04-08T16:00:58.561-04:00,MTA_M010187,40.764408,MTA NYCT_M1,-73.972917,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-08T16:00:28.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_3893,1
1,157.53679,MTA NYCT_OF_B8-Sunday_D_OF_40740_M1-131,2598.94,2018-04-08,MTA NYCT_OF_B8-Sunday-094500_M1_128,HARLEM 147 ST via MADISON,MTA_803003,0,3.04,2018-04-08T16:00:58.561-04:00,2018-04-08T16:00:58.561-04:00,MTA_M010182,40.741498,MTA NYCT_M1,-73.9855,True,MTA NYCT,,MTA_903130,at stop,normalProgress,,M1,2018-04-08T16:00:49.000-04:00,E 25 ST/PARK AV S,MTA_403316,0,MTA NYCT_6767,1
2,53.901714,MTA NYCT_OF_B8-Sunday_D_OF_49680_M1-127,6777.09,2018-04-08,MTA NYCT_OF_B8-Sunday-092000_M1_127,HARLEM 147 ST via MADISON,MTA_803003,0,12.62,2018-04-08T16:00:58.561-04:00,2018-04-08T16:00:58.561-04:00,MTA_M010182,40.773777,MTA NYCT_M1,-73.963979,True,MTA NYCT,,MTA_903130,at stop,normalProgress,,M1,2018-04-08T16:00:42.603-04:00,MADISON AV/E 75 ST,MTA_405392,0,MTA NYCT_3831,1
3,229.74745,MTA NYCT_OF_B8-Sunday_D_OF_24600_M1-110,13146.47,2018-04-08,MTA NYCT_OF_B8-Sunday-088000_M1_112,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,41.23,2018-04-08T16:00:58.561-04:00,2018-04-08T16:00:58.561-04:00,MTA_M010187,40.72312,MTA NYCT_M1,-73.998729,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-08T16:00:28.000-04:00,BROADWAY/SPRING ST,MTA_400157,0,MTA NYCT_6770,1
4,50.781116,MTA NYCT_OF_B8-Sunday_D_OF_31980_M1-117,558.22,2018-04-08,MTA NYCT_OF_B8-Sunday-095600_M1_129,HARLEM 147 ST via MADISON,MTA_803003,0,46.93,2018-04-08T16:01:03.819-04:00,2018-04-08T16:01:03.819-04:00,MTA_M010182,40.72489,MTA NYCT_M1,-73.995486,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-08T16:00:46.000-04:00,LAFAYETTE ST/E HOUSTON ST,MTA_400083,0,MTA NYCT_6783,1
5,234.02232,MTA NYCT_OF_B8-Sunday_D_OF_53220_M1-137,11303.69,2018-04-08,MTA NYCT_OF_B8-Sunday-089000_M1_137,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,54.4,2018-04-08T16:01:11.318-04:00,2018-04-08T16:01:11.318-04:00,MTA_M010187,40.736102,MTA NYCT_M1,-73.993546,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-08T16:00:55.000-04:00,5 AV/W 13 ST,MTA_402857,0,MTA NYCT_6779,1
6,53.60009,MTA NYCT_OF_B8-Sunday_D_OF_39180_M1-129,9004.44,2018-04-08,MTA NYCT_OF_B8-Sunday-090700_M1_110,HARLEM 147 ST via MADISON,MTA_803003,0,86.03,2018-04-08T16:01:13.332-04:00,2018-04-08T16:01:13.332-04:00,MTA_M010182,40.790731,MTA NYCT_M1,-73.951606,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-08T16:00:48.000-04:00,MADISON AV/E 102 ST,MTA_400043,0,MTA NYCT_3833,1
7,233.83594,MTA NYCT_OF_B8-Sunday_D_OF_46980_M1-135,1490.39,2018-04-08,MTA NYCT_OF_B8-Sunday-095000_M1_135,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,127.64,2018-04-08T16:01:19.023-04:00,2018-04-08T16:01:19.023-04:00,MTA_M010187,40.811595,MTA NYCT_M1,-73.938478,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-08T16:00:38.000-04:00,5 AV/W 132 ST,MTA_400095,0,MTA NYCT_6765,1
8,53.639637,MTA NYCT_OF_B8-Sunday_D_OF_21660_M1-106,12167.51,2018-04-08,MTA NYCT_OF_B8-Sunday-089500_M1_136,HARLEM 147 ST via MADISON,MTA_803003,0,140.98,2018-04-08T16:01:48.292-04:00,2018-04-08T16:01:48.292-04:00,MTA_M010182,40.814642,MTA NYCT_M1,-73.936245,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-08T16:00:49.000-04:00,W 139 ST/5 AV,MTA_400061,0,MTA NYCT_6776,1
9,232.8509,MTA NYCT_OF_B8-Sunday_D_OF_43200_M1-132,10607.63,2018-04-08,MTA NYCT_OF_B8-Sunday-090000_M1_132,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,151.28,2018-04-08T16:01:41.076-04:00,2018-04-08T16:01:41.076-04:00,MTA_M010187,40.742332,MTA NYCT_M1,-73.988971,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-08T16:00:53.000-04:00,5 AV/W 23 ST,MTA_400329,0,MTA NYCT_6772,1
10,233.75938,MTA NYCT_OF_B8-Sunday_D_OF_36600_M1-102,4506.3,2018-04-08,MTA NYCT_OF_B8-Sunday-094000_M1_139,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,157.64,2018-04-08T16:01:02.586-04:00,2018-04-08T16:01:02.586-04:00,MTA_M010187,40.790418,MTA NYCT_M1,-73.953926,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-08T16:00:24.000-04:00,5 AV/EAST 98 ST,MTA_404081,0,MTA NYCT_3837,1
11,233.97781,MTA NYCT_OF_B8-Sunday_D_OF_27000_M1-111,5861.36,2018-04-08,MTA NYCT_OF_B8-Sunday-093100_M1_130,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,185.32,2018-04-08T16:02:30.978-04:00,2018-04-08T16:02:30.978-04:00,MTA_M010187,40.779972,MTA NYCT_M1,-73.961556,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-08T16:00:48.470-04:00,5 AV/EAST 81 ST,MTA_803162,0,MTA NYCT_3829,1
12,234.13126,MTA NYCT_OF_B8-Sunday_D_OF_17760_M1-102,7653.54,2018-04-08,MTA NYCT_OF_B8-Sunday-092000_M1_138,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,191.82,2018-04-08T16:02:09.464-04:00,2018-04-08T16:02:09.464-04:00,MTA_M010187,40.765915,MTA NYCT_M1,-73.971809,True,MTA NYCT,,MTA_405284,< 1 stop away,normalProgress,,M1,2018-04-08T16:00:50.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_6749,1
13,157.0521,MTA NYCT_OF_B8-Sunday_D_OF_19620_M1-104,13308.82,2018-04-08,MTA NYCT_OF_B8-Sunday-088100_M1_117,HARLEM 147 ST via MADISON,MTA_803003,0,201.15,2018-04-08T16:01:11.784-04:00,2018-04-08T16:01:11.784-04:00,MTA_M010182,40.821945,MTA NYCT_M1,-73.935801,True,MTA NYCT,,MTA_903130,< 1 stop away,normalProgress,,M1,2018-04-08T16:00:32.000-04:00,W 147 ST/ADAM C POWELL BL,MTA_400067,0,MTA NYCT_6750,1
14,53.967133,MTA NYCT_OF_B8-Sunday_D_OF_23160_M1-108,4414.29,2018-04-08,MTA NYCT_OF_B8-Sunday-093100_M1_111,HARLEM 147 ST via MADISON,MTA_803003,0,224.63,2018-04-08T16:02:10.595-04:00,2018-04-08T16:02:10.595-04:00,MTA_M010182,40.753508,MTA NYCT_M1,-73.978762,True,MTA NYCT,,MTA_903130,< 1 stop away,normalProgress,,M1,2018-04-08T16:00:49.000-04:00,MADISON AV/E 45 ST,MTA_400358,0,MTA NYCT_3891,1
0,233.31764,MTA NYCT_OF_B8-Sunday_D_OF_54420_M1-131,7653.54,2018-04-08,MTA NYCT_OF_B8-Sunday-091000_M1_131,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,0.0,2018-04-08T16:01:28.881-04:00,2018-04-08T16:01:28.881-04:00,MTA_M010187,40.764408,MTA NYCT_M1,-73.972917,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-08T16:01:00.000-04:00,5 AV/W  59 ST,MTA_400512,0,MTA NYCT_3893,1
1,233.66492,MTA NYCT_OF_B8-Sunday_D_OF_36600_M1-102,4632.77,2018-04-08,MTA NYCT_OF_B8-Sunday-094000_M1_139,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,18.07,2018-04-08T16:01:28.881-04:00,2018-04-08T16:01:28.881-04:00,MTA_M010187,40.788327,MTA NYCT_M1,-73.955462,True,MTA NYCT,,MTA_405284,at stop,normalProgress,,M1,2018-04-08T16:00:56.000-04:00,5 AV/EAST 96 ST,MTA_404168,0,MTA NYCT_3837,1
2,233.83849,MTA NYCT_OF_B8-Sunday_D_OF_27000_M1-111,5861.36,2018-04-08,MTA NYCT_OF_B8-Sunday-093100_M1_130,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,42.53,2018-04-08T16:01:43.145-04:00,2018-04-08T16:01:43.145-04:00,MTA_M010187,40.778847,MTA NYCT_M1,-73.962375,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-08T16:01:19.619-04:00,5 AV/EAST 81 ST,MTA_803162,0,MTA NYCT_3829,1
3,50.781116,MTA NYCT_OF_B8-Sunday_D_OF_31980_M1-117,558.22,2018-04-08,MTA NYCT_OF_B8-Sunday-095600_M1_129,HARLEM 147 ST via MADISON,MTA_803003,0,46.93,2018-04-08T16:01:35.819-04:00,2018-04-08T16:01:35.819-04:00,MTA_M010182,40.72489,MTA NYCT_M1,-73.995486,True,MTA NYCT,,MTA_903130,approaching,normalProgress,,M1,2018-04-08T16:01:18.000-04:00,LAFAYETTE ST/E HOUSTON ST,MTA_400083,0,MTA NYCT_6783,1
4,233.83594,MTA NYCT_OF_B8-Sunday_D_OF_46980_M1-135,1490.39,2018-04-08,MTA NYCT_OF_B8-Sunday-095000_M1_135,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,54.25,2018-04-08T16:01:28.881-04:00,2018-04-08T16:01:28.881-04:00,MTA_M010187,40.811017,MTA NYCT_M1,-73.9389,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-08T16:01:09.000-04:00,5 AV/W 132 ST,MTA_400095,0,MTA NYCT_6765,1
5,234.02232,MTA NYCT_OF_B8-Sunday_D_OF_53220_M1-137,11303.69,2018-04-08,MTA NYCT_OF_B8-Sunday-089000_M1_137,GRAND STREET via 5 AV/BROADWAY,MTA_803192,1,54.4,2018-04-08T16:01:28.881-04:00,2018-04-08T16:01:28.881-04:00,MTA_M010187,40.736102,MTA NYCT_M1,-73.993546,True,MTA NYCT,,MTA_405284,approaching,normalProgress,,M1,2018-04-08T16:00:55.000-04:00,5 AV/W 13 ST,MTA_402857,0,MTA NYCT_6779,1
