uid,Date,time,travelTime
1352825359,04-06-18,16:00:31,227
1352825451,04-06-18,16:00:37,232
1352825497,04-06-18,16:00:40,326
1352825512,04-06-18,16:00:41,242
1352826221,04-06-18,16:01:26,263
1352827843,04-06-18,16:03:04,298
1352827998,04-06-18,16:03:14,303
1352828061,04-06-18,16:03:17,331
1352828345,04-06-18,16:03:35,307
1352828355,04-06-18,16:03:36,249
1352828427,04-06-18,16:03:40,257
1352829204,04-06-18,16:04:29,416
1352829295,04-06-18,16:04:35,292
1352829489,04-06-18,16:04:47,228
1352829569,04-06-18,16:04:53,291
1352829663,04-06-18,16:04:59,229
1352829805,04-06-18,16:05:10,316
1352830182,04-06-18,16:05:35,295
1352830633,04-06-18,16:06:04,334
1352831737,04-06-18,16:07:08,196
1352832402,04-06-18,16:07:52,227
1352832469,04-06-18,16:07:56,153
1352832492,04-06-18,16:07:57,297
1352832622,04-06-18,16:08:05,145
1352832734,04-06-18,16:08:12,235
1352835247,04-06-18,16:10:50,199
1352835320,04-06-18,16:10:54,297
1352836255,04-06-18,16:11:57,319
1352836720,04-06-18,16:12:23,241
1352836762,04-06-18,16:12:26,152
1352836831,04-06-18,16:12:29,304
1352837031,04-06-18,16:12:40,345
1352838244,04-06-18,16:13:57,146
1352838354,04-06-18,16:14:04,231
1352839680,04-06-18,16:15:27,213
1352839767,04-06-18,16:15:33,181
1352839842,04-06-18,16:15:38,174
1352840898,04-06-18,16:16:41,267
1352841172,04-06-18,16:16:58,243
1352841210,04-06-18,16:17:00,265
1352841382,04-06-18,16:17:10,231
1352842115,04-06-18,16:17:58,224
1352842558,04-06-18,16:18:24,262
1352843491,04-06-18,16:19:20,216
1352843965,04-06-18,16:19:50,219
1352845064,04-06-18,16:20:57,293
1352846466,04-06-18,16:22:27,283
1352846807,04-06-18,16:22:46,233
1352847109,04-06-18,16:23:04,241
1352847159,04-06-18,16:23:07,251
1352848170,04-06-18,16:24:13,297
1352848237,04-06-18,16:24:16,294
1352849265,04-06-18,16:25:20,275
1352849869,04-06-18,16:25:59,318
1352850068,04-06-18,16:26:10,417
1352850537,04-06-18,16:26:37,268
1352851227,04-06-18,16:27:18,220
1352851538,04-06-18,16:27:39,229
1352852598,04-06-18,16:28:42,265
1352852826,04-06-18,16:28:55,227
1352853082,04-06-18,16:29:13,234
1352854061,04-06-18,16:30:14,300
1352854121,04-06-18,16:30:18,233
1352854305,04-06-18,16:30:30,217
1352855255,04-06-18,16:31:26,278
1352855244,04-06-18,16:31:26,275
1352855457,04-06-18,16:31:39,280
1352855538,04-06-18,16:31:44,231
1352855579,04-06-18,16:31:47,230
1352855678,04-06-18,16:31:53,312
1352855834,04-06-18,16:32:03,280
1352855897,04-06-18,16:32:07,264
1352856729,04-06-18,16:32:55,317
1352856820,04-06-18,16:33:01,273
1352857132,04-06-18,16:33:20,286
1352857227,04-06-18,16:33:26,233
1352857353,04-06-18,16:33:34,253
1352858201,04-06-18,16:34:26,238
1352858483,04-06-18,16:34:43,283
1352858637,04-06-18,16:34:51,207
1352858761,04-06-18,16:34:58,245
1352858797,04-06-18,16:35:01,247
1352858836,04-06-18,16:35:03,248
1352860002,04-06-18,16:36:15,222
1352860253,04-06-18,16:36:29,399
1352861219,04-06-18,16:37:27,376
1352861688,04-06-18,16:37:56,215
1352861810,04-06-18,16:38:03,220
1352861836,04-06-18,16:38:05,216
1352861867,04-06-18,16:38:07,409
1352861905,04-06-18,16:38:10,206
1352862815,04-06-18,16:39:03,278
1352863013,04-06-18,16:39:14,227
1352863158,04-06-18,16:39:24,243
1352863229,04-06-18,16:39:28,220
1352863323,04-06-18,16:39:33,232
1352864816,04-06-18,16:41:01,326
1352865775,04-06-18,16:42:01,286
1352865805,04-06-18,16:42:03,282
1352865861,04-06-18,16:42:06,354
1352866347,04-06-18,16:42:35,323
1352866429,04-06-18,16:42:39,242
1352867339,04-06-18,16:43:35,294
1352867373,04-06-18,16:43:36,286
1352867449,04-06-18,16:43:41,284
1352867819,04-06-18,16:44:02,231
1352867939,04-06-18,16:44:07,284
1352869035,04-06-18,16:45:13,326
1352869064,04-06-18,16:45:15,341
1352869198,04-06-18,16:45:23,268
1352869499,04-06-18,16:45:42,259
1352870463,04-06-18,16:46:38,307
1352870947,04-06-18,16:47:07,283
1352870994,04-06-18,16:47:10,338
1352871731,04-06-18,16:47:57,295
1352872088,04-06-18,16:48:17,175
1352872180,04-06-18,16:48:23,408
1352872392,04-06-18,16:48:36,249
1352872817,04-06-18,16:49:01,1019
1352873525,04-06-18,16:49:50,230
1352873639,04-06-18,16:49:57,186
1352875055,04-06-18,16:51:26,193
1352875159,04-06-18,16:51:33,151
1352875207,04-06-18,16:51:36,151
1352875237,04-06-18,16:51:38,140
1352876502,04-06-18,16:52:55,209
1352876541,04-06-18,16:52:57,213
1352876715,04-06-18,16:53:08,345
1352877896,04-06-18,16:54:22,258
1352878015,04-06-18,16:54:28,270
1352878165,04-06-18,16:54:36,260
1352879321,04-06-18,16:55:48,202
1352879359,04-06-18,16:55:51,216
1352879522,04-06-18,16:56:03,289
1352879779,04-06-18,16:56:19,334
1352880618,04-06-18,16:57:09,298
1352883441,04-06-18,17:00:05,328
1352883526,04-06-18,17:00:10,220
1352884739,04-06-18,17:01:26,478
1352884792,04-06-18,17:01:29,509
1352884907,04-06-18,17:01:36,323
1352885053,04-06-18,17:01:47,502
1352885187,04-06-18,17:01:54,302
1352885317,04-06-18,17:02:01,390
1352885341,04-06-18,17:02:03,236
1352886487,04-06-18,17:03:15,1083
1352886687,04-06-18,17:03:27,322
1352887176,04-06-18,17:04:00,251
1352887797,04-06-18,17:04:37,261
1352887988,04-06-18,17:04:49,288
1352888022,04-06-18,17:04:51,221
1352888271,04-06-18,17:05:08,150
1352891110,04-06-18,17:07:59,273
1352891230,04-06-18,17:08:06,230
1352891297,04-06-18,17:08:10,199
1352892200,04-06-18,17:09:01,299
1352892330,04-06-18,17:09:08,238
1352892345,04-06-18,17:09:09,281
1352892716,04-06-18,17:09:34,249
1352893841,04-06-18,17:10:40,227
1352893848,04-06-18,17:10:40,219
1352893971,04-06-18,17:10:47,244
1352894047,04-06-18,17:10:51,279
1352894214,04-06-18,17:11:01,1295
1352894362,04-06-18,17:11:11,239
1352895276,04-06-18,17:12:07,214
1352895418,04-06-18,17:12:14,226
1352895560,04-06-18,17:12:21,266
1352895644,04-06-18,17:12:26,213
1352895915,04-06-18,17:12:40,242
1352896917,04-06-18,17:13:41,287
1352897000,04-06-18,17:13:47,237
1352897100,04-06-18,17:13:53,312
1352897135,04-06-18,17:13:55,150
1352897220,04-06-18,17:13:59,160
1352897312,04-06-18,17:14:03,193
1352898805,04-06-18,17:15:31,317
1352901646,04-06-18,17:18:22,233
1352901786,04-06-18,17:18:31,212
1352903275,04-06-18,17:19:57,314
1352903314,04-06-18,17:19:59,250
1352903416,04-06-18,17:20:04,254
1352903480,04-06-18,17:20:07,237
1352904417,04-06-18,17:21:05,283
1352904465,04-06-18,17:21:07,296
1352904455,04-06-18,17:21:07,425
1352904700,04-06-18,17:21:22,253
1352904746,04-06-18,17:21:25,251
1352904853,04-06-18,17:21:33,212
1352906244,04-06-18,17:22:52,294
1352906362,04-06-18,17:22:58,228
1352906383,04-06-18,17:23:00,212
1352906562,04-06-18,17:23:09,307
1352907394,04-06-18,17:24:01,308
1352907494,04-06-18,17:24:06,281
1352907584,04-06-18,17:24:11,499
1352907590,04-06-18,17:24:11,258
1352907709,04-06-18,17:24:18,272
1352907990,04-06-18,17:24:32,245
1352908034,04-06-18,17:24:34,179
1352909089,04-06-18,17:25:39,265
1352909178,04-06-18,17:25:44,263
1352909330,04-06-18,17:25:52,185
1352910573,04-06-18,17:27:06,278
1352910833,04-06-18,17:27:20,213
1352910894,04-06-18,17:27:24,458
1352910903,04-06-18,17:27:25,223
1352911092,04-06-18,17:27:35,230
1352911137,04-06-18,17:27:38,166
1352912547,04-06-18,17:28:59,127
1352912636,04-06-18,17:29:05,152
1352913937,04-06-18,17:30:24,208
1352914162,04-06-18,17:30:37,224
1352915480,04-06-18,17:31:54,209
1352915535,04-06-18,17:31:57,209
1352915562,04-06-18,17:31:59,252
1352916859,04-06-18,17:33:14,372
1352916993,04-06-18,17:33:23,256
1352918085,04-06-18,17:34:30,287
1352918345,04-06-18,17:34:45,286
1352918384,04-06-18,17:34:46,301
1352918657,04-06-18,17:35:02,513
1352919825,04-06-18,17:36:09,209
1352920368,04-06-18,17:36:39,329
1352921156,04-06-18,17:37:26,376
1352921250,04-06-18,17:37:32,328
1352921546,04-06-18,17:37:50,289
1352922673,04-06-18,17:38:56,386
1352923033,04-06-18,17:39:18,364
1352923179,04-06-18,17:39:27,306
1352924683,04-06-18,17:40:59,238
1352924725,04-06-18,17:41:02,305
1352927352,04-06-18,17:43:37,313
1352927441,04-06-18,17:43:41,462
1352927692,04-06-18,17:43:56,373
1352927719,04-06-18,17:43:57,370
1352927883,04-06-18,17:44:06,352
1352929373,04-06-18,17:45:35,264
1352929445,04-06-18,17:45:40,316
1352930983,04-06-18,17:47:10,248
1352931291,04-06-18,17:47:29,1338
1352931331,04-06-18,17:47:32,1696
1352931750,04-06-18,17:47:59,445
1352932128,04-06-18,17:48:20,230
1352932308,04-06-18,17:48:30,216
1352933839,04-06-18,17:50:04,287
1352933907,04-06-18,17:50:09,251
1352934692,04-06-18,17:50:54,325
1352934790,04-06-18,17:51:00,332
1352935012,04-06-18,17:51:14,287
1352935097,04-06-18,17:51:19,239
1352935202,04-06-18,17:51:26,283
1352935273,04-06-18,17:51:30,147
1352935341,04-06-18,17:51:33,161
1352935346,04-06-18,17:51:34,759
1352935377,04-06-18,17:51:35,218
1352936553,04-06-18,17:52:47,318
1352936755,04-06-18,17:53:00,242
1352936872,04-06-18,17:53:06,155
1352937971,04-06-18,17:54:16,708
1352938141,04-06-18,17:54:26,258
1352938172,04-06-18,17:54:28,287
1352938268,04-06-18,17:54:33,238
1352938352,04-06-18,17:54:37,158
1352939238,04-06-18,17:55:32,270
1352939552,04-06-18,17:55:49,221
1352939953,04-06-18,17:56:14,257
1352940984,04-06-18,17:57:13,213
1352941084,04-06-18,17:57:18,223
1352941118,04-06-18,17:57:20,227
1352941114,04-06-18,17:57:20,271
1352942301,04-06-18,17:58:31,207
1352942405,04-06-18,17:58:38,308
1352942767,04-06-18,17:58:58,303
1352943353,04-06-18,17:59:36,212
1352943692,04-06-18,17:59:58,267
1352943839,04-06-18,18:00:06,282
1352943933,04-06-18,18:00:11,227
1352944122,04-06-18,18:00:21,297
1352944451,04-06-18,18:00:39,146
1352945244,04-06-18,18:01:27,196
1352945484,04-06-18,18:01:44,341
1352945547,04-06-18,18:01:48,253
1352945658,04-06-18,18:01:55,157
1352945742,04-06-18,18:02:00,154
1352945915,04-06-18,18:02:09,148
1352946976,04-06-18,18:03:12,206
1352947115,04-06-18,18:03:21,149
1352947303,04-06-18,18:03:32,304
1352947368,04-06-18,18:03:36,216
1352948235,04-06-18,18:04:30,279
1352948566,04-06-18,18:04:48,267
1352948594,04-06-18,18:04:49,226
1352948800,04-06-18,18:05:01,176
1352948867,04-06-18,18:05:04,156
1352949885,04-06-18,18:06:05,274
1352949920,04-06-18,18:06:07,184
1352950288,04-06-18,18:06:26,219
1352950579,04-06-18,18:06:41,243
1352951345,04-06-18,18:07:31,289
1352951649,04-06-18,18:07:52,184
1352951994,04-06-18,18:08:10,166
1352952852,04-06-18,18:09:02,367
1352953134,04-06-18,18:09:19,326
1352953182,04-06-18,18:09:23,207
1352953327,04-06-18,18:09:34,240
1352953995,04-06-18,18:10:17,205
1352954143,04-06-18,18:10:25,309
1352954229,04-06-18,18:10:30,376
1352954345,04-06-18,18:10:36,260
1352954397,04-06-18,18:10:39,318
1352954442,04-06-18,18:10:42,218
1352954502,04-06-18,18:10:45,218
1352954534,04-06-18,18:10:46,324
1352954813,04-06-18,18:11:03,162
1352955693,04-06-18,18:11:59,206
1352957079,04-06-18,18:13:20,379
1352957340,04-06-18,18:13:36,265
1352957428,04-06-18,18:13:42,320
1352957458,04-06-18,18:13:44,196
1352957528,04-06-18,18:13:49,309
1352958938,04-06-18,18:15:10,316
1352959024,04-06-18,18:15:14,227
1352960648,04-06-18,18:16:55,234
1352960667,04-06-18,18:16:56,151
1352960801,04-06-18,18:17:03,246
1352960814,04-06-18,18:17:04,136
